0.8413070951 0.654494382
0.8405849431 0.6539325843
0.8405849431 0.6539325843
0.8405849431 0.6539325843
0.8292291221 0.6526685393
0.8292291221 0.6526685393
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8398244652 0.6450842697
0.8387273725 0.644241573
0.8387273725 0.644241573
0.8325158946 0.6436797753
0.8397779833 0.6375
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8276111312 0.643258427
0.8669022379 0.6202247191
0.8669022379 0.6202247191
0.8265269245 0.6424157303
0.8265269245 0.6424157303
0.8358291736 0.6349719101
0.839738806 0.6321629213
0.839738806 0.6321629213
0.839738806 0.6321629213
0.839738806 0.6321629213
0.8320456218 0.635252809
0.8432554635 0.6286516854
0.8761578735 0.6110955056
0.8761578735 0.6110955056
0.825613079 0.6383426966
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8310661765 0.6349719101
0.8313097866 0.6346910112
0.8313097866 0.6346910112
0.8313097866 0.6346910112
0.8761079774 0.6108146067
0.8761079774 0.6108146067
0.8761079774 0.6108146067
0.8761079774 0.6108146067
0.8425018839 0.6280898876
0.8425018839 0.6280898876
0.8425018839 0.6280898876
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
0.875906527 0.6106741573
