0.5835958005 0.6245786517
0.5606684427 0.6502808989
0.5381670795 0.6713483146
0.5678996706 0.6296348315
0.5678996706 0.6296348315
0.5377167305 0.6707865169
0.5710051546 0.6223314607
0.5629080864 0.6296348315
0.5348388561 0.6619382022
0.5348388561 0.6619382022
0.5347253745 0.6617977528
0.5538005923 0.6303370787
0.5397504456 0.6379213483
0.5785192334 0.5893258427
0.5325594893 0.6443820225
0.5325594893 0.6443820225
0.5319990691 0.6421348315
0.5382035928 0.6311797753
0.5295494441 0.6355337079
0.53238265 0.6292134831
0.5383204987 0.6185393258
0.5296234109 0.6202247191
0.5452677539 0.5963483146
0.5207722385 0.5985955056
0.5207722385 0.5985955056
0.5281450699 0.5890449438
0.5574305162 0.5521067416
0.5278387805 0.5738764045
0.5354691076 0.5587078652
0.5375342466 0.5511235955
0.5324576142 0.4896067416
0.5225984373 0.4790730337
0.5736745887 0.4407303371
0.5243445693 0.4129213483
