0.5419196062 0.4639044944
0.5206446662 0.4764044944
0.5206446662 0.4764044944
0.5159038014 0.466994382
0.5159038014 0.466994382
0.5157486424 0.4668539326
0.5440441303 0.443258427
0.5440441303 0.443258427
0.5440441303 0.443258427
0.5598681802 0.429494382
0.5475560261 0.4358146067
0.5320653089 0.4439606742
0.532394844 0.4408707865
0.5168940871 0.4469101124
0.5110612376 0.447752809
0.5110612376 0.447752809
0.5110612376 0.447752809
0.511493329 0.4469101124
0.5194826729 0.4400280899
0.5058019393 0.4469101124
0.5143654572 0.4400280899
0.5554701019 0.405758427
0.5648426538 0.3957865169
0.5037643208 0.4323033708
0.5236402417 0.4137640449
0.4918538844 0.4028089888
0.4868443388 0.4028089888
0.4893541519 0.3873595506
0.5475211085 0.3551966292
0.4909189975 0.3796348315
0.4891978208 0.3657303371
0.5162254483 0.3396067416
0.5659824047 0.2981741573
0.5308185404 0.3023876404
