0.7684586594 0.6344101124
0.7677781558 0.6338483146
0.766184573 0.625
0.766184573 0.625
0.766184573 0.625
0.766184573 0.625
0.7630753138 0.614747191
0.7630753138 0.614747191
0.7633920782 0.6144662921
0.7633920782 0.6144662921
0.7633920782 0.6144662921
0.7633920782 0.6144662921
0.7633920782 0.6144662921
0.7628686093 0.6140449438
0.7613836922 0.6058988764
0.7613836922 0.6058988764
0.7617028793 0.6056179775
0.7618285308 0.6015449438
0.7618285308 0.6015449438
0.7618285308 0.6015449438
0.7618285308 0.6015449438
0.761596548 0.5949438202
0.7696754942 0.5796348315
0.7533357375 0.5867977528
0.7533357375 0.5867977528
0.7691437194 0.572752809
0.7516435354 0.5780898876
0.7652905199 0.5623595506
0.7595427243 0.5505617978
0.7498104625 0.5556179775
0.7609340986 0.5400280899
0.787124271 0.4928370787
0.7544491525 0.5001404494
0.749839366 0.4917134831
