x y
0.8535825545 0.4617977528
0.8533229491 0.4616573034
0.8533229491 0.4616573034
0.8300572282 0.4685393258
0.8553180396 0.4608146067
0.7726666667 0.4883426966
0.8451282051 0.4629213483
0.8001885014 0.4769662921
0.8001885014 0.4769662921
0.8001885014 0.4769662921
0.7730717789 0.4870786517
0.824344384 0.4679775281
0.824344384 0.4679775281
0.8329559748 0.4650280899
0.8671854038 0.4539325843
0.8671854038 0.4539325843
0.8401943237 0.4615168539
0.8401943237 0.4615168539
0.8304402516 0.4636235955
0.8304402516 0.4636235955
0.8489583333 0.4578651685
0.776345545 0.4821629213
0.8576342948 0.4551966292
0.8138570383 0.4685393258
0.8214020312 0.4657303371
0.8577106518 0.4546348315
0.8554439746 0.4546348315
0.8554439746 0.4546348315
0.8394141829 0.4588483146
0.838643371 0.4584269663
0.8528481013 0.4542134831
0.8528481013 0.4542134831
0.7801743919 0.4775280899
0.7801743919 0.4775280899
0.8512658228 0.4533707865
0.8512658228 0.4533707865
0.8512658228 0.4533707865
0.8512658228 0.4533707865
0.8354689903 0.4578651685
0.7985181644 0.469241573
0.7985181644 0.469241573
0.826185671 0.4599719101
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8516657853 0.4523876404
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8514013749 0.452247191
0.8227593152 0.458988764
0.7537820653 0.4828651685
0.7537820653 0.4828651685
0.7746446584 0.4745786517
0.7746446584 0.4745786517
0.7746446584 0.4745786517
0.8393647488 0.4528089888
0.8123450669 0.460252809
0.8294494238 0.4549157303
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8654634947 0.4445224719
0.8577981651 0.446488764
0.7795861428 0.4709269663
0.7795861428 0.4709269663
0.856988667 0.4460674157
0.8371123273 0.4511235955
0.8548734518 0.4459269663
0.8456233422 0.447752809
0.8448275862 0.4473314607
0.8533297385 0.4445224719
0.8686616791 0.4403089888
0.8686616791 0.4403089888
0.8686616791 0.4403089888
0.8686616791 0.4403089888
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8508866201 0.4448033708
0.8506179473 0.4446629213
0.8506179473 0.4446629213
0.8506179473 0.4446629213
0.8506179473 0.4446629213
0.8506179473 0.4446629213
0.8675533389 0.439747191
0.8675533389 0.439747191
0.8675533389 0.439747191
0.8675533389 0.439747191
0.7965483714 0.460252809
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.8492745836 0.4439606742
0.83203125 0.4487359551
0.7726638773 0.4668539326
0.7726638773 0.4668539326
0.7506123358 0.4734550562
0.7506123358 0.4734550562
0.7506123358 0.4734550562
0.8115539859 0.4518258427
0.8094998743 0.4523876404
0.8188108662 0.4487359551
0.8650683022 0.4358146067
0.7773575987 0.4619382022
0.7866088632 0.4587078652
0.8013392857 0.4537921348
0.7792546879 0.4610955056
0.8082640464 0.4505617978
0.7751297782 0.4613764045
0.7751297782 0.4613764045
0.7684752105 0.4615168539
0.8502190581 0.4360955056
0.8502190581 0.4360955056
0.8499452355 0.4359550562
0.787192598 0.4540730337
0.787192598 0.4540730337
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.8669115569 0.4308988764
0.849465314 0.4351123596
0.8485761227 0.435252809
0.8485761227 0.435252809
0.849191116 0.4349719101
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8657812942 0.4303370787
0.8201720094 0.441994382
0.7703213611 0.4578651685
0.8583403185 0.4314606742
0.8577815032 0.4311797753
0.8575020956 0.4310393258
0.8569432802 0.430758427
0.7467149977 0.4629213483
0.7467149977 0.4629213483
0.7467149977 0.4629213483
0.7467149977 0.4629213483
0.8634298694 0.4271067416
0.746261894 0.4626404494
0.746261894 0.4626404494
0.7727927063 0.4523876404
0.7951564077 0.4426966292
0.7931641116 0.443258427
0.8477836632 0.4271067416
0.8665321418 0.4221910112
0.8665321418 0.4221910112
0.784245727 0.4446629213
0.784245727 0.4446629213
0.784245727 0.4446629213
0.8645383952 0.4221910112
0.8645383952 0.4221910112
0.8466685252 0.4265449438
0.8466685252 0.4265449438
0.8653790718 0.4216292135
0.8653790718 0.4216292135
0.8673232908 0.420505618
0.7734014102 0.4467696629
0.7734014102 0.4467696629
0.7734375 0.4449438202
0.8647161066 0.419241573
0.8244192328 0.4286516854
0.7436192228 0.4542134831
0.8422377622 0.4228932584
0.8512937162 0.420505618
0.8501563833 0.4199438202
0.8501563833 0.4199438202
0.84987205 0.4198033708
0.8487347171 0.419241573
0.8484503838 0.4191011236
0.7528409091 0.4466292135
0.7528409091 0.4466292135
0.8475973841 0.4186797753
0.8475973841 0.4186797753
0.8473130509 0.4185393258
0.827880121 0.4228932584
0.7661703686 0.4408707865
0.8458913847 0.4178370787
0.8175182482 0.4247191011
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.8626357499 0.4127808989
0.7805555556 0.4341292135
0.7805555556 0.4341292135
0.7805555556 0.4341292135
0.7805555556 0.4341292135
0.7805555556 0.4341292135
0.7702201336 0.4373595506
0.7702201336 0.4373595506
0.7702201336 0.4373595506
0.7800505051 0.4338483146
0.7800505051 0.4338483146
0.7414315691 0.4466292135
0.8588166374 0.4117977528
0.8588166374 0.4117977528
0.7681626581 0.4351123596
0.8514966579 0.4115168539
0.7582846004 0.4370786517
0.7582846004 0.4370786517
0.791916558 0.4265449438
0.791916558 0.4265449438
0.8689262148 0.4068820225
0.8689262148 0.4068820225
0.8677264547 0.4063202247
0.8677264547 0.4063202247
0.8385164051 0.4127808989
0.8662267546 0.4056179775
0.8662267546 0.4056179775
0.8650269946 0.4050561798
0.8650269946 0.4050561798
0.7787179487 0.4265449438
0.8628331836 0.4046348315
0.8628331836 0.4046348315
0.8621516332 0.4040730337
0.8616352201 0.4040730337
0.8616352201 0.4040730337
0.8556117892 0.4036516854
0.8556117892 0.4036516854
0.8556117892 0.4036516854
0.8556117892 0.4036516854
0.8556117892 0.4036516854
0.8556117892 0.4036516854
0.8556117892 0.4036516854
0.8556117892 0.4036516854
0.8018383347 0.4165730337
0.7996768982 0.4171348315
0.7662632375 0.4268258427
0.7662632375 0.4268258427
0.7662632375 0.4268258427
0.7662632375 0.4268258427
0.7657589511 0.4265449438
0.7657589511 0.4265449438
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.8567583732 0.4023876404
0.7545860188 0.4275280899
0.7520456236 0.4259831461
0.831832704 0.402247191
0.8113101904 0.4070224719
0.763137657 0.4181179775
0.850030175 0.3956460674
0.8494266747 0.3953651685
0.7974718329 0.4075842697
0.7865410498 0.4103932584
0.7865410498 0.4103932584
0.8561392792 0.3936797753
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.8534508969 0.394241573
0.7740995763 0.4105337079
0.7740995763 0.4105337079
0.7851150203 0.4074438202
0.8644597127 0.3887640449
0.7352292228 0.4212078652
0.8616489694 0.3875
0.8400241473 0.3908707865
0.7609997397 0.4105337079
0.8581228563 0.3865168539
0.8388167824 0.3903089888
0.7856553998 0.4015449438
0.8371601208 0.3891853933
0.8371601208 0.3891853933
0.8591151553 0.3845505618
0.852749301 0.3855337079
0.852749301 0.3855337079
0.852749301 0.3855337079
0.852749301 0.3855337079
0.7829903978 0.4008426966
0.7489099769 0.4101123596
0.8422509225 0.3846910112
0.7714131316 0.4009831461
0.8407134071 0.383988764
0.8407134071 0.383988764
0.8516776419 0.3814606742
0.840098401 0.3837078652
0.8388683887 0.3831460674
0.8582351067 0.3783707865
0.8553679516 0.3771067416
0.8464926077 0.3779494382
0.8347209374 0.3801966292
0.8345679012 0.3797752809
0.8345679012 0.3797752809
0.8345679012 0.3797752809
0.8517811705 0.3761235955
0.7680525164 0.3943820225
0.7680525164 0.3943820225
0.7322390357 0.4009831461
0.8544098573 0.3700842697
0.8544098573 0.3700842697
0.8544098573 0.3700842697
0.8544098573 0.3700842697
0.852464332 0.369241573
0.852464332 0.369241573
0.852464332 0.369241573
0.852464332 0.369241573
0.8481709291 0.3679775281
0.8481709291 0.3679775281
0.8481709291 0.3679775281
0.8481709291 0.3679775281
0.7682824321 0.3851123596
0.7766381766 0.3828651685
0.7640825432 0.3848314607
0.8311729371 0.369241573
0.8311729371 0.369241573
0.8311729371 0.369241573
0.8311729371 0.369241573
0.8311729371 0.369241573
0.8311729371 0.369241573
0.8311729371 0.369241573
0.8311729371 0.369241573
0.830540626 0.3689606742
0.830540626 0.3689606742
0.8028976758 0.3735955056
0.8571904128 0.3616573034
0.8571904128 0.3616573034
0.8571904128 0.3616573034
0.7884955752 0.3754213483
0.8469855832 0.3630617978
0.8558588549 0.3610955056
0.8463302752 0.3627808989
0.8309859155 0.3646067416
0.7846153846 0.3724719101
0.7581196581 0.3737359551
0.7718934911 0.3664325843
0.8384615385 0.3521067416
0.8367892977 0.3514044944
0.7571718343 0.366994382
0.8357859532 0.3509831461
0.8357859532 0.3509831461
0.8530640669 0.3441011236
0.8531468531 0.3426966292
0.770789235 0.358005618
0.8223640027 0.3439606742
0.8223640027 0.3439606742
0.8535803349 0.3365168539
0.8535803349 0.3365168539
0.8535803349 0.3365168539
0.738336714 0.3578651685
0.852155326 0.3359550562
0.8458526166 0.3337078652
0.8307692308 0.3337078652
0.8187757909 0.3344101124
0.8506540698 0.3287921348
0.8126293996 0.330758427
0.8413217139 0.3254213483
0.8413217139 0.3254213483
0.8413217139 0.3254213483
0.8413217139 0.3254213483
0.7588050314 0.3389044944
0.8449237635 0.3191011236
0.8434362216 0.3185393258
0.8434362216 0.3185393258
0.8434362216 0.3185393258
0.8434362216 0.3185393258
0.8139199423 0.316994382
0.8139199423 0.316994382
0.7677353342 0.3161516854
0.7604523646 0.3116573034
0.7784946237 0.3050561798
0.7914213625 0.2643258427
0.780336581 0.2474719101
0.2182893063 0.4096910112
0.2098121886 0.3844101124
0.2020891365 0.4075842697
0.201750547 0.3884831461
0.1967122531 0.4
0.1974144704 0.3882022472
0.1962610128 0.3848314607
0.2030436524 0.3560393258
0.1893865262 0.3533707865
0.1814874697 0.3783707865
0.1808351469 0.3734550562
0.1811325929 0.3710674157
0.1845952433 0.3564606742
0.1801117935 0.3665730337
0.1954272798 0.3157303371
0.1715946424 0.3814606742
0.1774776947 0.3101123596
0.2034837688 0.2526685393
0.174389675 0.3150280899
0.1850175503 0.2813202247
0.1755781532 0.3007022472
0.1676630913 0.2678370787
0.1782188727 0.2358146067
