x y
0.8413132695 0.6046348315
0.8413132695 0.6046348315
0.8020140263 0.6264044944
0.8020140263 0.6264044944
0.7645507007 0.6512640449
0.7645507007 0.6512640449
0.8450620934 0.6021067416
0.8402967591 0.604494382
0.8402967591 0.604494382
0.8405315615 0.6040730337
0.8405315615 0.6040730337
0.8405315615 0.6040730337
0.8405315615 0.6040730337
0.8405315615 0.6040730337
0.8405315615 0.6040730337
0.8405315615 0.6040730337
0.8405315615 0.6040730337
0.8397110504 0.6040730337
0.8397110504 0.6040730337
0.7849089332 0.6355337079
0.7849089332 0.6355337079
0.7845620121 0.635252809
0.7907345429 0.6304775281
0.7907345429 0.6304775281
0.7846582014 0.6335674157
0.7846582014 0.6335674157
0.8495398159 0.5963483146
0.8155194926 0.6140449438
0.7685853331 0.643258427
0.8200150773 0.6110955056
0.7679140795 0.6426966292
0.8541919806 0.5924157303
0.8541919806 0.5924157303
0.8541919806 0.5924157303
0.8541919806 0.5924157303
0.8374779714 0.6007022472
0.8530719483 0.5928370787
0.8475085051 0.5948033708
0.7854513585 0.6293539326
0.7636666667 0.6435393258
0.763 0.6429775281
0.7898100479 0.6248595506
0.7898100479 0.6248595506
0.7894549973 0.6245786517
0.8277327153 0.6019662921
0.7623019183 0.6418539326
0.7623019183 0.6418539326
0.7623019183 0.6418539326
0.8333007239 0.5981741573
0.8255499807 0.6008426966
0.849756691 0.5886235955
0.8550635506 0.5858146067
0.8033542204 0.6122191011
0.8494012584 0.5877808989
0.8421684337 0.5912921348
0.8412539936 0.5917134831
0.8412539936 0.5917134831
0.8412539936 0.5917134831
0.8412539936 0.5917134831
0.8404552716 0.5911516854
0.8404552716 0.5911516854
0.8404552716 0.5911516854
0.8404552716 0.5911516854
0.7904180872 0.6186797753
0.7663440312 0.6338483146
0.7663440312 0.6338483146
0.7663440312 0.6338483146
0.8417886505 0.5896067416
0.8416616496 0.5890449438
0.8411870864 0.5891853933
0.8338936128 0.5922752809
0.7613827993 0.6341292135
0.7613827993 0.6341292135
0.7613827993 0.6341292135
0.8517071164 0.5816011236
0.8537745605 0.5797752809
0.8537745605 0.5797752809
0.841956346 0.5851123596
0.8203442274 0.5957865169
0.8365019011 0.5870786517
0.8411479386 0.5845505618
0.8525336091 0.5789325843
0.8525336091 0.5789325843
0.7595471443 0.6313202247
0.7595471443 0.6313202247
0.8357014209 0.5865168539
0.8357014209 0.5865168539
0.8492389963 0.5799157303
0.8138155377 0.5973314607
0.7853158179 0.6129213483
0.7853158179 0.6129213483
0.7791792503 0.616011236
0.7791792503 0.616011236
0.7573864596 0.6300561798
0.8282768194 0.5866573034
0.7632800413 0.6235955056
0.7635925671 0.6233146067
0.7635925671 0.6233146067
0.8386050284 0.5808988764
0.8541797612 0.5726123596
0.8541797612 0.5726123596
0.8137917713 0.5917134831
0.8256044392 0.5851123596
0.8512103506 0.5728932584
0.853132202 0.5719101124
0.853132202 0.5719101124
0.853132202 0.5719101124
0.853132202 0.5719101124
0.7439446367 0.6341292135
0.7439446367 0.6341292135
0.7585853409 0.6235955056
0.7585853409 0.6235955056
0.8024948025 0.5963483146
0.8516656191 0.5709269663
0.8516656191 0.5709269663
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.8522560336 0.5703651685
0.7559269998 0.6224719101
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.850996852 0.5695224719
0.7618551329 0.616011236
0.8548695099 0.5658707865
0.8548695099 0.5658707865
0.8548695099 0.5658707865
0.8548695099 0.5658707865
0.8548695099 0.5658707865
0.8548695099 0.5658707865
0.8548695099 0.5658707865
0.8548695099 0.5658707865
0.8398598516 0.5723314607
0.8398598516 0.5723314607
0.8440099834 0.5699438202
0.8137350812 0.5841292135
0.8379267791 0.5721910112
0.8433860233 0.5695224719
0.7564124634 0.6171348315
0.7858723718 0.5984550562
0.757601935 0.6158707865
0.8371040724 0.5716292135
0.7795777212 0.6015449438
0.8531349628 0.5637640449
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.8526472464 0.5632022472
0.7414569095 0.6247191011
0.7414569095 0.6247191011
0.7414569095 0.6247191011
0.8518597237 0.5629213483
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.8515840953 0.5625
0.7944013618 0.5898876404
0.7541860867 0.6136235955
0.7541860867 0.6136235955
0.840984975 0.566011236
0.760476942 0.6091292135
0.760476942 0.6091292135
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.8500956836 0.5615168539
0.7601262493 0.6088483146
0.8403589316 0.5655898876
0.8518043989 0.560252809
0.7564415042 0.610252809
0.7560933148 0.6099719101
0.7601547389 0.6071629213
0.7601547389 0.6071629213
0.8457795642 0.5615168539
0.7553969359 0.6094101124
0.7553969359 0.6094101124
0.7550487465 0.6091292135
0.7561103352 0.6082865169
0.7561103352 0.6082865169
0.7561103352 0.6082865169
0.8535429679 0.5566011236
0.789066918 0.5879213483
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.8533275899 0.5564606742
0.7293713163 0.6257022472
0.7293713163 0.6257022472
0.852466078 0.5558988764
0.852466078 0.5558988764
0.7349417637 0.6203651685
0.7349417637 0.6203651685
0.805365185 0.5776685393
0.7607655502 0.6029494382
0.7566854328 0.6040730337
0.850958432 0.5549157303
0.8538911771 0.5532303371
0.847653739 0.5556179775
0.7556298381 0.6032303371
0.7384329618 0.6141853933
0.7384329618 0.6141853933
0.8477560661 0.554494382
0.8473627557 0.5528089888
0.854243945 0.5498595506
0.854243945 0.5498595506
0.854243945 0.5498595506
0.854243945 0.5498595506
0.7945099555 0.577247191
0.8460710441 0.5519662921
0.7267307055 0.6162921348
0.7267307055 0.6162921348
0.7267307055 0.6162921348
0.8496845769 0.5485955056
0.8400597907 0.5525280899
0.8352020309 0.554494382
0.8423878033 0.5509831461
0.7323232323 0.6109550562
0.7323232323 0.6109550562
0.7323232323 0.6109550562
0.8392056374 0.5519662921
0.8497816594 0.5466292135
0.8330865242 0.5530898876
0.8267864605 0.555758427
0.8484716157 0.5457865169
0.8476980144 0.5456460674
0.735359399 0.6049157303
0.846607026 0.5449438202
0.846607026 0.5449438202
0.8450796422 0.5439606742
0.7540865816 0.5896067416
0.7540865816 0.5896067416
0.8356545961 0.547752809
0.8347975145 0.5471910112
0.8355517389 0.5466292135
0.7349045243 0.6
0.8501549358 0.5394662921
0.7340443833 0.5992977528
0.7235363194 0.605758427
0.7235363194 0.605758427
0.8490482514 0.5387640449
0.8490482514 0.5387640449
0.8483307539 0.5389044944
0.8483307539 0.5389044944
0.8483307539 0.5389044944
0.8483307539 0.5389044944
0.8492239468 0.5379213483
0.7291488999 0.6004213483
0.7291488999 0.6004213483
0.733655339 0.5973314607
0.7469686163 0.5883426966
0.7469686163 0.5883426966
0.8474988933 0.5377808989
0.8478935698 0.5370786517
0.77362092 0.569241573
0.7635752939 0.5747191011
0.7488724517 0.583005618
0.7488724517 0.583005618
0.8508299686 0.5327247191
0.8508299686 0.5327247191
0.8508299686 0.5327247191
0.8508299686 0.5327247191
0.8515765766 0.5310393258
0.8495953237 0.530758427
0.8502252252 0.5301966292
0.818470663 0.5426966292
0.7457565908 0.5800561798
0.848471223 0.5300561798
0.848471223 0.5300561798
0.7538659794 0.5751404494
0.730125523 0.5882022472
0.846897482 0.5290730337
0.7300699301 0.5865168539
0.7300699301 0.5865168539
0.7476703819 0.5747191011
0.761563149 0.5665730337
0.7716824416 0.5610955056
0.7197539303 0.5915730337
0.7264823509 0.5867977528
0.7264823509 0.5867977528
0.8519872088 0.5238764045
0.7560291643 0.5679775281
0.7254084115 0.5862359551
0.8502734731 0.5240168539
0.8502734731 0.5240168539
0.8502734731 0.5240168539
0.8502734731 0.5240168539
0.7188088311 0.5898876404
0.8508451348 0.5231741573
0.8508451348 0.5231741573
0.7256235828 0.5842696629
0.7295630726 0.5816011236
0.8456482321 0.5240168539
0.7625405302 0.5615168539
0.8492462312 0.5221910112
0.7540277257 0.5653089888
0.7638942123 0.5598314607
0.7581377744 0.5626404494
0.7173650629 0.5842696629
0.8527095878 0.5171348315
0.8527095878 0.5171348315
0.8527095878 0.5171348315
0.8527095878 0.5171348315
0.8498041926 0.5181179775
0.7170201759 0.583988764
0.8347884486 0.5237359551
0.8454857143 0.5195224719
0.8454857143 0.5195224719
0.7242046054 0.5786516854
0.834116857 0.5233146067
0.7169289296 0.5823033708
0.7169289296 0.5823033708
0.7169289296 0.5823033708
0.8477660064 0.516994382
0.7236402042 0.5773876404
0.7236402042 0.5773876404
0.7236402042 0.5773876404
0.7237793055 0.5766853933
0.7171981181 0.5780898876
0.8475086906 0.5136235955
0.8475086906 0.5136235955
0.8469742639 0.5130617978
0.845814978 0.5123595506
0.845814978 0.5123595506
0.7249329759 0.5696629213
0.7249329759 0.5696629213
0.7931466778 0.5331460674
0.8329555757 0.5161516854
0.8444238349 0.5115168539
0.742974897 0.5570224719
0.8320489574 0.5155898876
0.7525871982 0.5515449438
0.7209550962 0.568258427
0.7247706422 0.5658707865
0.7247706422 0.5658707865
0.849047731 0.5071629213
0.7200641483 0.5675561798
0.7399925178 0.5556179775
0.7201998572 0.5668539326
0.7201998572 0.5668539326
0.8478720903 0.5064606742
0.8478720903 0.5064606742
0.8165117309 0.5181179775
0.8476369621 0.5063202247
0.8476369621 0.5063202247
0.8476369621 0.5063202247
0.8476369621 0.5063202247
0.816792202 0.5178370787
0.7111654727 0.5716292135
0.7111654727 0.5716292135
0.7199785561 0.5658707865
0.7199785561 0.5658707865
0.83640553 0.5098314607
0.8464613214 0.5056179775
0.8428437792 0.5061797753
0.7880503145 0.5279494382
0.7225339367 0.5606741573
0.8282712948 0.5094101124
0.7841907152 0.5266853933
0.8497495826 0.5004213483
0.8497495826 0.5004213483
0.8497495826 0.5004213483
0.8497495826 0.5004213483
0.8386342376 0.5036516854
0.7218072509 0.5564606742
0.7218072509 0.5564606742
0.7218072509 0.5564606742
0.7095347603 0.5633426966
0.7176385629 0.5582865169
0.7751857969 0.5273876404
0.7754132231 0.5271067416
0.8141831239 0.5095505618
0.7433954934 0.5375
0.7161055505 0.5526685393
0.7161055505 0.5526685393
0.7157415833 0.5523876404
0.7157415833 0.5523876404
0.8316159251 0.4987359551
0.7269151527 0.5450842697
0.8309133489 0.4983146067
0.7311624385 0.5424157303
0.7156415404 0.5507022472
0.7156415404 0.5507022472
0.7156415404 0.5507022472
0.8212393458 0.5007022472
0.7731074864 0.519241573
0.7256006006 0.5429775281
0.7144946079 0.5490168539
0.7144946079 0.5490168539
0.7182187731 0.5459269663
0.7182187731 0.5459269663
0.8089070666 0.5
0.7294185377 0.5338483146
0.7128309572 0.5407303371
0.7863079615 0.5049157303
0.7122982749 0.5393258427
0.7155414251 0.5373595506
0.8450738916 0.4818820225
0.8450738916 0.4818820225
0.8403916769 0.4821629213
0.7269565217 0.5283707865
0.7269565217 0.5283707865
0.7260406583 0.5266853933
0.7139355082 0.531741573
0.7139355082 0.531741573
0.7099364961 0.5338483146
0.7099364961 0.5338483146
0.8272289157 0.4821629213
0.7135583632 0.5314606742
0.7135583632 0.5314606742
0.7134480802 0.5297752809
0.7134480802 0.5297752809
0.7134480802 0.5297752809
0.8454227114 0.4747191011
0.8425902864 0.4751404494
0.844172086 0.4740168539
0.844172086 0.4740168539
0.843921961 0.4738764045
0.8124410933 0.4842696629
0.7322850318 0.5167134831
0.8184644822 0.4806179775
0.7238001959 0.5189606742
0.7238001959 0.5189606742
0.7238001959 0.5189606742
0.7144504228 0.5221910112
0.8471305231 0.4685393258
0.8471305231 0.4685393258
0.8471305231 0.4685393258
0.8471305231 0.4685393258
0.8266829865 0.4742977528
0.7064723694 0.5242977528
0.7132664867 0.5195224719
0.7132664867 0.5195224719
0.755987055 0.4921348315
0.7199681782 0.5084269663
0.7074777218 0.5129213483
0.7074777218 0.5129213483
0.7229036799 0.5049157303
0.7281434685 0.5018258427
0.7099296325 0.5101123596
0.7099296325 0.5101123596
0.7099296325 0.5101123596
0.7100452133 0.5073033708
0.7177110619 0.5002808989
0.7177110619 0.5002808989
0.8044217687 0.4650280899
0.7038491752 0.5033707865
0.7058940266 0.4995786517
0.7058940266 0.4995786517
0.7058940266 0.4995786517
0.8404423381 0.4483146067
0.8404423381 0.4483146067
0.7154803182 0.4926966292
0.7154803182 0.4926966292
0.7154803182 0.4926966292
0.7035549307 0.491994382
0.7035549307 0.491994382
0.7035549307 0.491994382
0.840738758 0.4411516854
0.7130201895 0.4860955056
0.7130201895 0.4860955056
0.7126081582 0.4858146067
0.7126081582 0.4858146067
0.8394004283 0.4404494382
0.8394004283 0.4404494382
0.8391327623 0.4403089888
0.8441240479 0.4358146067
0.8441240479 0.4358146067
0.8441240479 0.4358146067
0.8441240479 0.4358146067
0.7010141988 0.4853932584
0.7010141988 0.4853932584
0.7006085193 0.4851123596
0.7006085193 0.4851123596
0.7579190751 0.4603932584
0.7267378514 0.4683988764
0.7090832985 0.4758426966
0.7090832985 0.4758426966
0.7754904335 0.4497191011
0.7429545455 0.4591292135
0.74525931 0.4581460674
0.6969509683 0.4751404494
0.6969509683 0.4751404494
0.7025329705 0.4713483146
0.6848900545 0.4768258427
0.7051826678 0.4662921348
0.7193370166 0.4571629213
0.6929347826 0.4655898876
0.7099404893 0.4523876404
0.7049852037 0.4349719101
0.6857642685 0.4404494382
0.7937689551 0.4043539326
0.7409352338 0.4161516854
0.7588912134 0.4075842697
0.7115613826 0.419241573
0.7189948663 0.3737359551
0.6859354839 0.3733146067
0.2476385168 0.4933988764
0.24932644 0.4808988764
0.2325812215 0.4936797753
0.2292692535 0.4904494382
0.2296306448 0.4706460674
0.2371204109 0.4408707865
0.225791214 0.4699438202
0.2189190951 0.4716292135
0.2321285141 0.4058988764
0.2185687973 0.45
0.2064059094 0.4787921348
0.2174881448 0.4251404494
0.2097636375 0.4574438202
0.2269503546 0.391011236
0.218930102 0.4161516854
0.2175058328 0.4058988764
0.2109780577 0.4280898876
0.2063086104 0.4418539326
0.2034365583 0.4456460674
0.2116363636 0.4087078652
0.2179217132 0.3487359551
0.2316233165 0.3164325843
0.1955594338 0.2832865169
