t x y z
309 -3 -1 8
310 -4 -1 9
311 -4 -1 10
312 -4 -1 10
313 -5 -1 10
314 -5 -1 10
315 -5 -1 11
316 -5 -1 11
317 -5 0 11
318 -3 1 11
319 -2 2 11
320 -3 2 10
321 -4 1 9
322 -5 0 9
323 -5 1 10
324 -4 0 9
325 -4 -1 8
326 -4 -2 7
327 -4 -2 8
328 -4 -1 9
329 -4 -1 9
330 -4 -2 9
331 -3 -2 10
332 -3 -1 10
333 -2 -1 11
334 -3 -1 11
335 -2 -1 11
336 -3 1 11
337 -4 2 12
338 -3 2 12
339 -3 2 11
340 -4 1 11
341 -4 1 11
342 -3 1 10
343 -3 0 8
344 -2 0 8
345 -2 -1 8
346 -2 -1 8
347 -2 -1 9
348 -3 -1 10
349 -3 -2 10
350 -3 -2 10
351 -3 -3 9
352 -4 -3 10
353 -4 -2 11
354 -4 -2 11
355 -5 -2 11
356 -5 -1 11
357 -4 -1 11
358 -4 -2 11
359 -5 -2 10
360 -5 -2 10
361 -4 -2 10
362 -4 -2 9
363 -4 -2 8
364 -4 -2 7
365 -4 -2 7
366 -4 -3 7
367 -4 -3 7
368 -4 -3 8
369 -4 -3 8
370 -4 -3 8
371 -4 -3 9
372 -5 -3 10
373 -5 -3 10
374 -4 -4 10
375 -3 -4 10
376 -3 -3 10
377 -3 -3 10
378 -3 -3 10
379 -3 -3 10
380 -3 -3 11
381 -3 -2 11
382 -2 -2 10
383 -2 -2 9
384 -2 -3 8
385 -2 -3 8
386 -2 -3 9
387 -2 -3 9
388 -2 -3 9
389 -2 -2 9
390 -2 -2 9
391 -2 -2 9
392 -3 -3 9
393 -4 -3 9
394 -5 -2 10
395 -6 0 11
396 -6 1 12
397 -5 -1 11
398 -5 -2 9
399 -5 -3 9
400 -5 -2 10
401 -4 -1 10
402 -4 -1 9
403 -4 -1 8
404 -3 -1 8
405 -3 0 9
406 -3 1 10
407 -4 1 10
408 -4 1 10
409 -4 1 10
410 -5 1 9
411 -5 1 9
412 -6 2 10
413 -6 2 11
414 -6 2 11
415 -6 2 10
416 -6 1 9
417 -5 1 9
418 -5 1 9
419 -5 2 9
420 -5 2 10
421 -5 2 10
422 -5 2 10
423 -5 1 9
424 -5 1 9
425 -5 1 9
426 -6 1 10
427 -5 2 10
428 -3 2 9
429 -4 1 8
430 -3 1 8
431 -2 1 11
432 -2 1 12
433 -3 1 13
434 -4 -1 13
435 -7 -1 13
436 -9 -2 13
437 -11 -3 12
438 -12 -3 11
439 -12 -2 10
440 -11 -2 8
441 -11 -2 6
442 -11 -1 6
443 -11 -1 5
444 -11 -1 3
445 -10 -1 2
446 -8 -1 2
447 -7 -1 1
448 -5 -1 1
449 -3 -1 1
450 -2 -1 2
451 1 -1 2
452 2 -1 3
453 3 -1 4
454 4 -1 7
455 4 0 9
456 3 -1 11
457 3 -1 12
458 3 -1 13
459 1 -1 13
460 -3 -1 14
461 -4 -1 14
462 -7 1 14
463 -11 -1 13
464 -13 -1 11
465 -13 -2 10
466 -12 -1 9
467 -11 0 8
468 -9 0 7
469 -7 -1 7
470 -7 -1 8
471 -6 1 10
472 -6 1 10
473 -7 -1 9
474 -5 1 10
475 -5 1 9
476 -5 -1 8
477 -5 -1 8
478 -4 0 9
479 -4 0 9
480 -5 -1 10
481 -5 -1 10
482 -5 -1 9
483 -5 -1 9
484 -5 -1 9
485 -5 -1 9
486 -4 -1 10
487 -4 -1 10
488 -4 0 10
489 -4 0 10
490 -5 -1 10
491 -5 -1 10
492 -5 -1 10
493 -5 0 9
494 -5 0 9
495 -5 0 9
496 -5 0 9
497 -5 0 9
498 -5 0 9
499 -5 0 9
500 -5 0 10
501 -5 0 10
502 -5 0 10
503 -5 0 10
504 -5 0 10
505 -5 0 10
506 -5 0 10
507 -5 0 10
508 -5 0 10
509 -5 0 9
510 -5 0 9
511 -5 0 9
512 -5 0 9
513 -5 0 9
514 -5 0 9
515 -5 0 9
516 -5 0 9
517 -5 0 9
518 -5 -1 9
519 -5 -1 9
520 -5 -1 9
521 -5 -1 9
522 -5 -1 9
523 -5 -1 9
524 -5 -1 9
525 -5 -1 9
526 -5 0 10
527 -5 0 10
528 -5 0 10
529 -4 0 10
530 -4 0 10
531 -4 -1 10
532 -5 -1 10
533 -5 -1 10
534 -5 -1 10
535 -5 -1 10
536 -5 -1 10
537 -5 -1 10
538 -5 -1 10
539 -5 -1 10
540 -5 -1 10
541 -4 -1 10
542 -4 -1 10
543 -4 -1 10
544 -4 -1 10
545 -4 -1 10
546 -4 -1 10
547 -4 -1 10
548 -4 -1 10
549 -4 0 10
550 -4 0 10
551 -4 -1 10
552 -4 -1 9
553 -5 -1 10
554 -5 -1 10
555 -4 -1 10
556 -4 -1 10
557 -5 -1 10
558 -5 -1 10
559 -5 -1 10
560 -5 0 10
561 -5 0 10
562 -5 0 9
563 -4 0 9
564 -4 0 9
565 -4 0 9
566 -4 0 9
567 -4 0 10
568 -4 0 10
569 -4 0 10
570 -4 0 10
571 -5 -1 10
572 -5 -1 10
573 -5 -1 10
574 -5 0 10
575 -5 0 10
576 -4 0 9
577 -4 0 9
578 -4 -1 9
579 -4 -1 9
580 -4 -1 10
581 -4 -1 10
582 -4 0 10
583 -4 0 10
584 -4 0 10
585 -4 0 10
586 -4 0 10
587 -4 0 10
588 -4 0 10
589 -4 0 10
590 -4 0 10
591 -4 0 10
592 -4 0 10
593 -4 0 10
594 -4 0 10
595 -4 0 10
596 -4 0 10
597 -4 0 10
598 -4 0 9
599 -4 0 10
600 -4 0 10
601 -4 0 10
602 -4 0 10
603 -4 0 10
604 -4 0 10
605 -4 0 10
606 -4 -1 10
607 -4 0 10
608 -4 0 10
609 -4 0 10
610 -4 1 10
611 -4 0 10
612 -4 0 10
613 -4 0 10
614 -4 0 10
615 -4 0 10
616 -4 0 10
617 -4 1 9
618 -4 1 9
619 -4 1 9
620 -4 1 9
621 -4 1 9
622 -4 1 9
623 -4 1 9
624 -4 1 9
625 -4 1 9
626 -4 1 9
627 -4 1 9
628 -4 1 8
629 -4 0 8
630 -5 0 8
631 -5 1 8
632 -5 1 9
633 -4 1 8
634 -4 1 8
635 -5 1 8
636 -5 1 8
637 -5 2 9
638 -5 2 9
639 -6 1 8
640 -6 1 8
641 -6 1 7
642 -6 2 8
643 -6 2 9
644 -6 2 8
645 -6 2 7
646 -6 2 7
647 -6 2 6
648 -6 2 6
649 -5 2 7
650 -5 2 8
651 -5 2 8
652 -7 1 9
653 -7 1 10
654 -7 -1 10
655 -7 -2 10
656 -8 -2 11
657 -8 -1 12
658 -8 -1 12
659 -7 -2 11
660 -7 -2 11
661 -7 -2 11
662 -7 -1 11
663 -6 -1 11
664 -6 -1 11
665 -6 -1 11
666 -6 -1 11
667 -5 -1 10
668 -5 -1 9
669 -4 -1 10
670 -5 1 11
671 -4 1 11
672 -4 1 10
673 -4 1 8
674 -5 0 8
675 -5 0 9
676 -5 0 9
677 -4 1 9
678 -4 1 10
679 -3 1 9
680 -3 -1 9
681 -3 -1 9
682 -2 -2 9
683 -1 -2 8
684 -1 -1 9
685 -1 -1 10
686 -2 -1 10
687 -2 1 10
688 -1 1 10
689 -2 1 11
690 -3 1 10
691 -2 1 9
692 -2 1 9
693 -2 1 9
694 -2 0 9
695 -2 -1 8
696 -3 -1 9
697 -3 0 10
698 -3 1 11
699 -3 1 10
700 -4 0 10
701 -4 0 10
702 -4 1 10
703 -4 1 9
704 -3 1 9
705 -3 1 8
706 -3 0 8
707 -4 0 9
708 -4 0 11
709 -5 1 11
710 -5 1 11
711 -6 1 12
712 -7 0 12
713 -7 -1 12
714 -6 -1 11
715 -5 -2 11
716 -6 -2 10
717 -5 -3 9
718 -5 -3 8
719 -5 -3 9
720 -5 -3 10
721 -5 -2 10
722 -4 -2 9
723 -4 -2 9
724 -4 -2 10
725 -4 -1 11
726 -4 -1 11
727 -4 -1 11
728 -4 -1 11
729 -4 0 11
730 -4 1 12
731 -4 2 12
732 -4 1 12
733 -3 -1 11
734 -2 -1 9
735 -1 -1 9
736 -1 0 10
737 -1 1 10
738 -1 1 10
739 -1 1 10
740 -2 1 10
741 -2 1 9
742 -3 1 8
743 -3 0 8
744 -3 1 9
745 -3 1 8
746 -4 1 8
747 -4 1 8
748 -4 1 8
749 -4 1 7
750 -4 1 7
751 -4 1 7
752 -4 0 7
753 -5 1 8
754 -6 2 9
755 -6 3 10
756 -7 3 11
757 -8 3 12
758 -7 2 12
759 -6 2 12
760 -6 2 11
761 -6 1 11
762 -7 1 10
763 -6 1 10
764 -6 1 10
765 -7 1 11
766 -6 3 12
767 -7 3 11
768 -7 3 10
769 -7 4 10
770 -6 4 11
771 -6 3 9
772 -7 3 7
773 -6 2 7
774 -5 2 7
775 -5 2 7
776 -5 2 7
777 -6 1 7
778 -5 1 7
779 -4 1 7
780 -4 1 7
781 -5 1 7
782 -4 1 7
783 -4 1 6
784 -4 -1 6
785 -4 -1 6
786 -3 -1 7
787 -3 -1 7
788 -3 -2 8
789 -3 -2 8
790 -4 -2 9
791 -4 -2 10
792 -4 -3 9
793 -4 -3 9
794 -4 -3 9
795 -4 -2 9
796 -4 -1 10
797 -4 -1 11
798 -4 -1 11
799 -4 -1 11
800 -5 -2 9
801 -4 -2 9
802 -4 -2 9
803 -4 -2 9
804 -5 -2 10
805 -5 -2 10
806 -4 -2 10
807 -3 -2 9
808 -4 -2 10
809 -4 -2 10
810 -2 -2 11
811 1 -2 13
812 1 -2 14
813 2 -1 13
814 1 -1 13
815 -1 1 12
816 -3 2 11
817 -6 1 8
818 -8 0 7
819 -8 -1 6
820 -10 -2 3
821 -10 -2 1
822 -10 -2 -1
823 -9 -2 -1
824 -9 -2 -2
825 -9 -1 -2
826 -9 -1 -1
827 -9 1 1
828 -10 2 4
829 -10 3 6
830 -11 4 11
831 -11 4 12
832 -9 4 13
833 -8 3 13
834 -7 3 13
835 -5 3 12
836 -4 3 12
837 -4 3 11
838 -4 3 11
839 -5 3 11
840 -5 3 11
841 -5 4 11
842 -7 5 11
843 -8 5 11
844 -9 5 9
845 -11 5 6
846 -12 4 4
847 -12 4 3
848 -12 4 3
849 -11 4 3
850 -11 4 4
851 -10 3 4
852 -9 2 4
853 -9 2 6
854 -9 2 7
855 -9 2 7
856 -8 2 7
857 -8 2 8
858 -7 2 8
859 -7 2 8
860 -7 2 8
861 -6 2 8
862 -5 2 8
863 -5 2 8
864 -4 2 8
865 -4 3 8
866 -3 3 9
867 -3 3 10
868 -4 3 10
869 -3 3 9
870 -3 2 9
871 -3 2 9
872 -4 2 9
873 -4 2 9
874 -4 3 9
875 -4 3 10
876 -5 3 10
877 -4 3 10
878 -4 3 9
879 -4 3 9
880 -4 3 9
881 -4 3 9
882 -5 3 9
883 -5 3 9
884 -5 3 9
885 -5 3 9
886 -5 3 9
887 -5 3 9
888 -5 3 9
889 -5 3 9
890 -5 3 9
891 -5 3 9
892 -5 3 9
893 -4 3 9
894 -4 3 9
895 -4 3 9
896 -5 3 9
897 -5 3 9
898 -5 3 9
899 -5 3 9
900 -5 3 9
901 -5 3 9
902 -5 3 9
903 -5 3 9
904 -6 3 9
905 -6 3 9
906 -6 3 9
907 -7 3 9
908 -7 3 9
909 -7 3 9
910 -6 3 9
911 -6 3 9
912 -6 2 9
913 -6 2 8
914 -6 2 8
915 -6 2 8
916 -6 2 8
917 -6 2 9
918 -5 2 9
919 -4 2 9
920 -4 3 10
921 -4 3 10
922 -5 3 10
923 -4 3 10
924 -4 3 10
925 -4 3 10
926 -4 2 9
927 -4 3 9
928 -4 3 9
929 -4 4 9
930 -4 4 9
931 -4 4 10
932 -5 4 10
933 -5 4 10
934 -5 4 10
935 -5 3 9
936 -4 3 9
937 -4 3 10
938 -4 3 10
939 -4 2 9
940 -4 1 9
941 -4 1 8
942 -5 1 8
943 -5 1 8
944 -4 2 9
945 -4 2 9
946 -3 1 9
947 -5 1 10
948 -6 2 11
949 -5 2 12
950 -4 1 10
951 -4 -1 8
952 -5 -1 8
953 -5 1 10
954 -6 2 11
955 -5 2 11
956 -4 2 9
957 -5 2 8
958 -5 2 9
959 -6 2 9
960 -6 2 9
961 -6 2 9
962 -6 2 9
963 -7 3 10
964 -6 3 10
965 -6 3 10
966 -6 2 9
967 -5 2 9
968 -5 2 8
969 -5 1 8
970 -5 1 8
971 -5 1 8
972 -5 1 8
973 -4 0 8
974 -4 0 9
975 -4 1 10
976 -4 1 10
977 -3 0 11
978 -3 -1 10
979 -4 -1 11
980 -3 -1 11
981 -3 -1 11
982 -3 -1 11
983 -4 -1 11
984 -4 -1 11
985 -4 -1 11
986 -3 -1 10
987 -3 -1 9
988 -3 -1 9
989 -4 -1 9
990 -4 -1 10
991 -4 -1 10
992 -4 -1 11
993 -4 -1 10
994 -4 -1 9
995 -4 -1 9
996 -4 -1 9
997 -4 -1 9
998 -4 -2 9
999 -4 -2 9
1000 -4 -2 9
1001 -4 -1 9
1002 -4 -1 9
1003 -4 -1 9
1004 -4 -1 10
1005 -5 -1 10
1006 -5 -1 10
1007 -5 -1 10
1008 -5 -1 10
1009 -5 -1 10
1010 -6 -2 11
1011 -8 -4 11
1012 -8 -4 12
1013 -8 -4 13
1014 -9 -4 12
1015 -9 -3 11
1016 -8 -3 10
1017 -7 -2 9
1018 -6 -2 8
1019 -5 -1 7
1020 -4 1 7
1021 -3 1 5
1022 -2 1 3
1023 -2 1 2
1024 -2 1 -1
1025 -2 1 -3
1026 -2 1 -3
1027 -2 1 -3
1028 -4 1 -3
1029 -7 1 -1
1030 -9 2 1
1031 -11 3 5
1032 -13 3 10
1033 -13 3 12
1034 -12 2 12
1035 -12 1 12
1036 -11 1 12
1037 -9 2 12
1038 -8 2 12
1039 -8 2 11
1040 -7 2 11
1041 -7 3 11
1042 -8 4 11
1043 -9 4 11
1044 -10 5 9
1045 -11 5 7
1046 -11 5 5
1047 -11 5 4
1048 -11 5 3
1049 -11 5 0
1050 -10 4 -1
1051 -9 4 0
1052 -9 3 1
1053 -9 2 2
1054 -9 2 4
1055 -9 2 6
1056 -9 2 7
1057 -9 2 6
1058 -9 1 6
1059 -9 1 7
1060 -9 1 7
1061 -8 1 7
1062 -8 1 6
1063 -7 1 6
1064 -7 1 7
1065 -6 1 7
1066 -6 0 7
1067 -5 1 8
1068 -5 1 9
1069 -4 1 9
1070 -3 1 10
1071 -4 2 10
1072 -3 2 10
1073 -4 2 10
1074 -4 2 10
1075 -4 2 10
1076 -4 2 10
1077 -4 2 10
1078 -4 2 9
1079 -4 2 9
1080 -5 2 9
1081 -5 2 9
1082 -5 2 9
1083 -5 2 9
1084 -5 2 9
1085 -5 2 9
1086 -5 2 9
1087 -5 2 9
1088 -4 2 9
1089 -4 2 8
1090 -4 2 8
1091 -4 2 8
1092 -4 2 8
1093 -4 2 8
1094 -5 2 8
1095 -5 2 8
1096 -5 2 7
1097 -6 3 8
1098 -6 3 8
1099 -6 3 8
1100 -5 3 7
1101 -6 4 7
1102 -6 4 7
1103 -6 5 6
1104 -7 6 6
1105 -10 6 9
1106 -12 5 11
1107 -12 5 11
1108 -12 3 12
1109 -13 2 12
1110 -14 2 12
1111 -14 3 13
1112 -14 4 13
1113 -13 4 12
1114 -13 3 12
1115 -13 3 11
1116 -11 2 10
1117 -11 1 7
1118 -11 -1 7
1119 -10 -2 6
1120 -8 -3 3
1121 -5 -5 1
1122 -3 -5 2
1123 -1 -6 1
1124 1 -6 -1
1125 2 -5 -1
1126 1 -5 -2
1127 1 -5 -1
1128 1 -4 1
1129 2 -5 1
1130 3 -7 -1
1131 3 -6 1
1132 3 -7 2
1133 3 -7 2
1134 3 -7 3
1135 2 -9 3
1136 2 -9 3
1137 2 -8 3
1138 4 -6 5
1139 5 -5 5
1140 6 -4 4
1141 11 7 5
1142 13 2 4
1143 11 -5 -1
1144 4 -5 2
1145 5 -5 4
1146 9 -7 5
1147 11 -6 3
1148 10 -7 1
1149 9 -8 1
1150 8 -8 2
1151 7 -8 3
1152 6 -8 3
1153 6 -7 3
1154 7 -7 2
1155 8 -6 3
1156 7 -5 3
1157 7 -5 4
1158 7 -4 6
1159 6 -2 6
1160 5 -1 6
1161 5 1 5
1162 7 3 3
1163 8 4 -1
1164 7 3 -3
1165 8 3 -2
1166 7 4 -1
1167 3 3 -2
1168 -1 1 -3
1169 -1 2 -2
1170 -1 2 -2
1171 -4 -1 -3
1172 -7 1 -2
1173 -11 2 0
1174 -13 -1 3
1175 -14 -1 6
1176 -13 1 6
1177 -12 3 6
1178 -13 5 10
1179 -14 4 10
1180 -13 6 7
1181 -13 7 7
1182 -13 6 7
1183 -14 6 5
1184 -13 6 1
1185 -12 6 1
1186 -11 6 1
1187 -11 7 1
1188 -10 7 0
1189 -9 8 0
1190 -8 10 -1
1191 -8 10 -2
1192 -9 9 -3
1193 -9 9 -2
1194 -8 9 0
1195 -7 10 1
1196 -6 11 -1
1197 -5 11 -1
1198 -5 11 2
1199 -5 11 2
1200 -5 11 2
1201 -5 11 2
1202 -6 11 2
1203 -7 11 2
1204 -7 11 2
1205 -7 11 1
1206 -5 13 1
1207 -4 12 1
1208 -5 11 0
1209 -4 10 -1
1210 -2 10 1
1211 -3 9 2
1212 -3 9 2
1213 -3 10 5
1214 -2 10 4
1215 -3 10 4
1216 -5 8 3
1217 -5 9 3
1218 -5 10 3
1219 -4 10 2
1220 -4 10 2
1221 -4 11 2
1222 -5 12 2
1223 -5 13 4
1224 -5 13 4
1225 -6 12 4
1226 -6 11 3
1227 -6 11 2
1228 -5 11 1
1229 -4 11 1
1230 -4 11 1
1231 -5 11 2
1232 -5 11 2
1233 -5 11 2
1234 -5 11 2
1235 -6 11 3
1236 -6 11 3
1237 -6 10 3
1238 -6 10 3
1239 -6 10 3
1240 -6 9 3
1241 -6 9 3
1242 -6 8 3
1243 -5 7 3
1244 -5 7 3
1245 -4 6 2
1246 -4 6 2
1247 -4 6 2
1248 -4 5 2
1249 -4 5 2
1250 -4 4 2
1251 -4 4 2
1252 -5 5 2
1253 -5 5 2
1254 -6 5 4
1255 -7 5 5
1256 -8 5 5
1257 -7 5 6
1258 -6 5 5
1259 -6 5 4
1260 -7 4 5
1261 -7 4 5
1262 -7 5 5
1263 -7 5 5
1264 -7 5 6
1265 -7 5 6
1266 -7 5 7
1267 -7 5 7
1268 -9 5 7
1269 -11 4 9
1270 -13 4 11
1271 -13 4 11
1272 -14 4 11
1273 -14 4 11
1274 -13 4 11
1275 -12 5 9
1276 -11 5 8
1277 -9 6 7
1278 -7 6 6
1279 -5 5 4
1280 -4 4 3
1281 -2 3 1
1282 -1 3 -2
1283 1 2 -4
1284 2 1 -4
1285 3 1 -5
1286 3 2 -5
1287 2 2 -3
1288 2 3 -2
1289 -2 4 1
1290 -5 5 3
1291 -7 6 6
1292 -10 6 9
1293 -12 7 11
1294 -13 8 13
1295 -15 7 14
1296 -15 6 15
1297 -16 5 14
1298 -16 5 13
1299 -15 4 12
1300 -14 4 11
1301 -13 5 10
1302 -12 5 8
1303 -11 5 6
1304 -11 5 5
1305 -9 4 4
1306 -7 4 3
1307 -5 4 2
1308 -3 3 1
1309 0 2 0
1310 1 2 -1
1311 2 1 -1
1312 2 1 -1
1313 2 0 -1
1314 2 0 -1
1315 1 1 -1
1316 -1 2 -1
1317 -3 2 0
1318 -4 4 1
1319 -5 5 3
1320 -9 5 6
1321 -12 6 8
1322 -15 7 11
1323 -16 6 13
1324 -16 4 12
1325 -14 2 10
1326 -13 2 8
1327 -12 3 8
1328 -10 4 8
1329 -9 4 7
1330 -8 5 7
1331 -7 5 6
1332 -7 5 6
1333 -8 5 5
1334 -8 5 6
1335 -7 5 6
1336 -6 6 7
1337 -6 6 7
1338 -6 6 7
1339 -7 5 6
1340 -6 5 7
1341 -5 5 8
1342 -6 4 7
1343 -7 4 7
1344 -7 4 7
1345 -7 4 6
1346 -8 3 6
1347 -8 3 6
1348 -8 4 5
1349 -8 4 6
1350 -8 4 6
1351 -8 4 6
1352 -8 4 7
1353 -8 4 7
1354 -8 4 7
1355 -7 4 7
1356 -7 4 7
1357 -6 4 7
1358 -6 4 7
1359 -6 4 7
1360 -6 4 7
1361 -6 4 7
1362 -6 4 7
1363 -6 4 7
1364 -6 5 8
1365 -6 5 8
1366 -6 5 8
1367 -7 5 8
1368 -7 5 7
1369 -7 5 7
1370 -7 5 7
1371 -7 5 7
1372 -8 5 7
1373 -8 5 6
1374 -8 5 6
1375 -7 5 6
1376 -7 5 6
1377 -6 6 6
1378 -7 6 7
1379 -7 6 8
1380 -6 6 7
1381 -6 5 7
1382 -6 5 6
1383 -6 5 6
1384 -6 5 6
1385 -6 5 6
1386 -6 6 6
1387 -6 6 7
1388 -6 5 7
1389 -6 4 7
1390 -6 3 6
1391 -6 3 7
1392 -6 3 9
1393 -6 4 10
1394 -6 4 10
1395 -7 4 10
1396 -7 3 9
1397 -6 3 8
1398 -6 3 7
1399 -6 3 8
1400 -6 3 8
1401 -5 3 8
1402 -5 3 8
1403 -5 3 8
1404 -5 4 8
1405 -5 4 8
1406 -6 4 8
1407 -7 5 8
1408 -6 5 8
1409 -6 5 8
1410 -6 5 7
1411 -6 5 8
1412 -6 5 8
1413 -6 5 8
1414 -6 5 8
1415 -6 5 8
1416 -7 5 7
1417 -7 5 7
1418 -6 6 7
1419 -6 6 7
1420 -6 6 7
1421 -6 6 6
1422 -7 6 6
1423 -7 6 6
1424 -7 7 6
1425 -7 7 6
1426 -7 6 6
1427 -7 6 5
1428 -7 6 5
1429 -7 6 5
1430 -7 5 6
1431 -6 5 5
1432 -6 4 5
1433 -7 5 6
1434 -7 5 5
1435 -8 5 5
1436 -8 5 5
1437 -8 6 6
1438 -7 6 7
1439 -7 6 7
1440 -7 6 6
