t x y z
884 3 -8 -3
885 2 -9 -3
886 2 -9 -2
887 2 -8 -2
888 2 -8 -2
889 1 -8 -2
890 1 -8 -1
891 1 -8 -1
892 1 -7 -1
893 2 -6 0
894 1 -7 3
895 -3 -7 4
896 -3 -5 5
897 -1 -2 9
898 -1 -2 11
899 -3 -2 11
900 -3 1 11
901 -4 2 14
902 -4 2 15
903 -6 2 14
904 -5 4 14
905 -4 5 14
906 -4 5 14
907 -5 4 13
908 -6 4 13
909 -5 4 14
910 -4 4 13
911 -2 4 11
912 -2 5 10
913 -2 6 10
914 -2 5 9
915 -2 5 8
916 -2 6 8
917 -2 6 8
918 -1 5 8
919 -1 5 10
920 -1 4 9
921 -1 4 9
922 -1 4 11
923 -2 3 12
924 -2 3 13
925 -2 3 13
926 -3 3 13
927 -3 3 13
928 -3 3 13
929 -3 4 13
930 -3 4 12
931 -3 4 12
932 -2 4 11
933 -2 4 10
934 -2 3 9
935 -2 3 9
936 -1 2 8
937 -2 1 7
938 -2 1 5
939 -1 -1 4
940 -2 -1 3
941 -2 -2 2
942 -1 -2 2
943 0 -2 2
944 -1 -2 3
945 -1 -2 3
946 -1 -2 3
947 -2 -2 4
948 -3 -2 6
949 -2 -1 8
950 -1 1 7
951 -1 1 7
952 -3 2 9
953 -3 2 10
954 -2 2 10
955 -2 3 11
956 -2 3 11
957 -2 3 12
958 -4 3 13
959 -4 2 13
960 -3 2 13
961 -2 2 14
962 -3 2 13
963 -3 2 13
964 -4 2 13
965 -4 2 13
966 -4 2 13
967 -4 2 13
968 -5 2 13
969 -6 2 13
970 -5 2 13
971 -4 3 12
972 -4 3 12
973 -3 3 12
974 -3 3 11
975 -3 2 10
976 -3 2 10
977 -3 2 9
978 -2 1 9
979 -2 1 8
980 -2 0 8
981 -2 -1 7
982 -2 -2 7
983 -2 -2 6
984 -1 -2 6
985 -1 -3 5
986 -1 -3 4
987 -1 -4 4
988 -1 -4 3
989 -1 -4 3
990 -1 -4 3
991 -1 -4 2
992 -1 -4 2
993 0 -2 2
994 1 -2 3
995 -1 -2 4
996 -1 -1 4
997 -1 0 5
998 -2 1 6
999 -2 2 7
1000 -2 2 9
1001 -3 3 10
1002 -3 4 11
1003 -4 4 12
1004 -5 4 13
1005 -5 4 13
1006 -5 4 13
1007 -6 4 14
1008 -6 3 15
1009 -5 5 13
1010 -4 5 13
1011 -3 4 12
1012 -3 4 12
1013 -4 4 11
1014 -4 4 11
1015 -3 4 10
1016 -3 4 10
1017 -2 4 10
1018 -1 4 10
1019 -2 4 10
1020 -2 4 10
1021 -2 4 10
1022 -2 4 10
1023 -2 4 10
1024 -1 3 11
1025 1 4 11
1026 -1 3 11
1027 -1 3 11
1028 -1 3 11
1029 -1 3 11
1030 1 4 11
1031 -1 3 10
1032 -2 3 10
1033 -1 4 10
1034 3 5 10
1035 2 4 9
1036 -1 3 9
1037 -2 2 9
1038 -1 2 8
1039 1 3 9
1040 -1 2 10
1041 -1 2 9
1042 -2 3 9
1043 -1 3 9
1044 -1 3 10
1045 -1 2 9
1046 -1 2 9
1047 0 2 10
1048 1 3 10
1049 1 3 10
1050 1 3 11
1051 2 4 10
1052 2 4 10
1053 2 3 10
1054 3 3 10
1055 4 3 10
1056 4 3 10
1057 4 3 10
1058 4 4 9
1059 4 4 9
1060 3 4 9
1061 2 4 9
1062 3 5 11
1063 3 5 11
1064 2 5 10
1065 1 4 10
1066 1 4 11
1067 1 4 11
1068 -1 3 11
1069 -1 3 10
1070 -1 2 11
1071 -1 2 11
1072 -1 2 10
1073 -2 2 10
1074 -2 3 10
1075 -2 3 9
1076 -2 4 10
1077 -2 5 11
1078 -1 6 11
1079 -1 6 11
1080 -1 6 10
1081 -2 6 10
1082 -2 5 9
1083 -2 5 9
1084 -1 5 9
1085 -1 4 10
1086 -2 4 10
1087 -1 4 9
1088 -1 4 8
1089 -1 3 9
1090 0 3 9
1091 -1 3 9
1092 -1 3 9
1093 -1 3 10
1094 -1 3 10
1095 -1 4 9
1096 -2 5 9
1097 -1 5 11
1098 1 6 11
1099 2 7 9
1100 -1 7 8
1101 -3 6 10
1102 -2 5 10
1103 -1 5 8
1104 0 4 7
1105 0 4 6
1106 1 4 6
1107 1 4 7
1108 1 5 7
1109 1 5 7
1110 1 5 7
1111 1 5 7
1112 1 5 6
1113 1 6 6
1114 2 6 7
1115 3 7 7
1116 3 7 9
1117 2 7 10
1118 2 7 10
1119 3 7 9
1120 3 6 11
1121 1 6 11
1122 0 6 11
1123 0 6 11
1124 1 5 11
1125 2 4 12
1126 3 3 14
1127 1 4 13
1128 1 4 8
1129 1 4 8
1130 2 4 10
1131 1 3 11
1132 1 3 11
1133 2 4 11
1134 3 4 11
1135 3 3 10
1136 3 2 10
1137 2 2 8
1138 3 2 7
1139 3 2 9
1140 3 2 10
1141 2 2 11
1142 3 3 11
1143 3 4 11
1144 3 4 11
1145 2 4 11
1146 1 4 11
1147 1 4 11
1148 1 4 9
1149 1 4 8
1150 1 4 8
1151 1 4 8
1152 1 4 10
1153 2 4 10
1154 2 5 11
1155 1 4 11
1156 1 4 10
1157 1 4 10
1158 1 4 10
1159 0 4 10
1160 -1 3 10
1161 -1 3 10
1162 -1 3 10
1163 -1 3 10
1164 -1 3 10
1165 -1 3 10
1166 -1 3 11
1167 -1 2 11
1168 -1 2 10
1169 -2 2 10
1170 -2 2 10
1171 -2 2 10
1172 -2 1 10
1173 -1 2 10
1174 -1 2 11
1175 -2 2 11
1176 -2 2 11
1177 -2 2 10
1178 -2 1 10
1179 -1 1 9
1180 -1 1 9
1181 -1 2 10
1182 -1 2 10
1183 -1 2 10
1184 -2 1 10
1185 -2 1 10
1186 -2 2 11
1187 -1 2 11
1188 -1 2 11
1189 -1 2 11
1190 -1 2 10
1191 -1 2 10
1192 -1 2 10
1193 -1 2 11
1194 -1 2 11
1195 -1 2 11
1196 -1 2 11
1197 -1 2 10
1198 -1 2 10
1199 -1 2 10
1200 -1 2 10
1201 -1 2 10
1202 -1 2 10
1203 -1 2 10
1204 -1 2 10
1205 -1 2 10
1206 -1 2 10
1207 -1 2 9
1208 0 1 10
1209 0 1 10
1210 0 1 10
1211 0 -1 10
1212 1 -1 10
1213 1 -1 10
1214 1 -1 11
1215 1 0 10
1216 1 1 10
1217 2 1 10
1218 2 1 10
1219 3 1 10
1220 3 1 9
1221 3 2 10
1222 3 2 10
1223 4 2 9
1224 4 2 8
1225 5 1 9
1226 6 1 12
1227 6 2 13
1228 5 3 12
1229 4 3 8
1230 4 3 7
1231 4 3 8
1232 3 3 9
1233 2 3 10
1234 3 4 10
1235 6 6 13
1236 6 7 16
1237 4 4 15
1238 3 4 14
1239 3 3 12
1240 3 3 12
1241 3 3 11
1242 3 3 10
1243 3 3 10
1244 3 3 9
1245 3 3 8
1246 2 3 7
1247 1 3 6
1248 0 3 5
1249 -1 3 5
1250 -1 4 6
1251 -1 4 7
1252 0 4 7
1253 -1 4 8
1254 -1 3 9
1255 -1 2 8
1256 -1 2 7
1257 -1 1 8
1258 -1 1 9
1259 0 0 9
1260 1 0 9
1261 1 1 11
1262 2 1 11
1263 3 2 11
1264 2 2 12
1265 3 3 13
1266 3 4 12
1267 3 3 10
1268 2 2 7
1269 1 1 7
1270 2 2 9
1271 2 2 10
1272 2 2 11
1273 1 2 10
1274 1 1 9
1275 1 1 8
1276 1 1 9
1277 1 1 9
1278 1 2 9
1279 1 2 10
1280 1 2 10
1281 1 2 10
1282 1 2 11
1283 2 3 13
1284 2 3 12
1285 1 3 11
1286 0 2 10
1287 1 2 11
1288 1 2 11
1289 1 1 10
1290 1 0 9
1291 1 -1 9
1292 1 -1 10
1293 1 0 11
1294 2 2 11
1295 2 2 9
1296 1 3 10
1297 -1 3 12
1298 -1 3 11
1299 -1 4 10
1300 0 5 9
1301 -1 5 10
1302 -1 4 10
1303 1 4 10
1304 2 4 11
1305 -1 3 11
1306 -4 3 10
1307 -3 4 9
1308 0 5 9
1309 1 6 7
1310 2 6 6
1311 2 6 8
1312 -1 5 9
1313 -2 3 8
1314 -2 3 10
1315 -2 3 10
1316 -3 2 10
1317 -2 3 11
1318 -1 3 11
1319 -2 3 11
1320 -2 3 11
1321 -3 3 11
1322 -4 3 12
1323 -5 3 12
1324 -4 3 12
1325 -4 3 12
1326 -5 3 13
1327 -5 3 13
1328 -4 3 13
1329 -3 4 13
1330 -2 3 13
1331 -1 3 12
1332 2 4 12
1333 2 3 11
1334 3 3 11
1335 4 2 10
1336 4 2 9
1337 3 1 8
1338 3 1 8
1339 2 -1 8
1340 1 -1 7
1341 1 -2 7
1342 1 -2 8
1343 -1 -2 8
1344 -1 -2 7
1345 -1 -2 7
1346 -2 -2 6
1347 -2 -2 6
1348 -3 -2 5
1349 -4 -2 4
1350 -3 -2 3
1351 -4 -2 3
1352 -5 -3 4
1353 -5 -2 4
1354 -5 -2 5
1355 -5 -2 6
1356 -6 -2 7
1357 -6 -1 7
1358 -6 0 8
1359 -6 0 9
1360 -7 -1 11
1361 -7 0 11
1362 -7 1 11
1363 -7 1 11
1364 -8 1 11
1365 -8 2 11
1366 -7 3 11
1367 -7 3 11
1368 -6 3 11
1369 -6 2 12
1370 -5 3 12
1371 -3 4 12
1372 -2 4 12
1373 -1 4 12
1374 1 4 12
1375 2 4 12
1376 1 4 12
1377 -1 4 11
1378 -3 2 10
1379 -2 2 9
1380 -2 3 8
1381 -1 3 8
1382 -2 3 8
1383 -2 3 7
1384 -1 3 7
1385 -1 3 9
1386 -2 3 9
1387 -2 3 9
1388 -2 3 9
1389 -2 3 9
1390 -2 3 9
1391 -2 3 10
1392 -1 3 10
1393 -2 3 10
1394 -2 2 10
1395 -2 2 10
1396 -3 2 11
1397 -3 2 11
1398 -3 3 11
1399 -2 3 11
1400 -1 4 11
1401 -1 4 11
1402 -1 4 10
1403 -1 4 10
1404 -2 3 11
1405 -2 4 10
1406 -2 4 9
1407 -2 3 9
1408 -3 3 10
1409 -3 2 8
1410 -3 2 7
1411 -4 2 9
1412 -4 1 10
1413 -3 2 9
1414 -4 2 8
1415 -4 2 8
1416 -4 2 9
1417 -4 2 9
1418 -4 2 8
1419 -4 1 8
1420 -4 1 7
1421 -4 1 5
1422 -3 1 6
1423 -3 1 5
1424 -3 1 4
1425 -3 2 7
1426 -3 2 7
1427 -3 3 7
1428 -2 3 9
1429 -3 4 11
1430 -4 3 11
1431 -4 2 11
1432 -3 2 11
1433 -3 2 11
1434 -3 2 10
1435 -3 1 11
1436 -3 -1 11
1437 -4 -2 11
1438 -2 -3 11
1439 -1 -2 12
1440 -2 -3 11
1441 -2 -3 11
1442 -2 -3 12
1443 -2 -3 12
1444 -3 -4 11
1445 -2 -3 11
1446 1 -3 11
1447 2 -4 11
1448 3 -5 13
1449 10 -2 15
1450 11 2 12
1451 0 4 7
1452 5 6 10
1453 9 4 10
1454 4 -6 5
1455 2 -9 10
1456 5 -5 9
1457 6 -5 5
1458 5 -5 8
1459 7 -4 9
1460 5 -6 8
1461 6 -4 9
1462 6 -5 8
1463 5 -5 7
1464 6 -5 8
1465 5 -6 7
1466 5 -5 8
1467 5 -5 8
1468 6 -5 6
1469 5 -5 8
1470 5 -5 7
1471 5 -5 8
1472 5 -5 8
1473 5 -5 8
1474 6 -5 8
1475 4 -5 9
1476 5 -5 9
1477 5 -5 8
1478 4 -5 8
1479 5 -5 8
1480 3 -6 7
1481 5 -5 9
1482 7 -4 8
1483 5 -5 8
1484 5 -5 8
1485 6 -5 8
1486 5 -5 7
1487 5 -5 7
1488 5 -5 8
1489 6 -4 8
1490 5 -5 7
1491 6 -5 9
1492 5 -5 8
1493 5 -5 8
1494 6 -5 7
1495 6 -5 7
1496 6 -5 7
1497 5 -5 8
1498 6 -5 8
1499 6 -5 8
1500 5 -5 8
1501 5 -5 8
1502 5 -5 8
1503 6 -5 7
1504 5 -5 8
1505 5 -5 7
1506 5 -5 8
1507 5 -5 8
1508 6 -5 6
1509 5 -5 8
1510 5 -5 7
1511 6 -5 8
1512 6 -5 8
