t x y z
244 -4 4 9
245 -3 3 9
246 -3 3 10
247 -3 3 9
248 -3 2 9
249 -3 2 9
250 -3 2 9
251 -4 1 9
252 -4 1 10
253 -4 2 10
254 -4 3 10
255 -4 3 10
256 -4 3 11
257 -5 3 11
258 -4 3 10
259 -5 3 10
260 -4 3 9
261 -4 3 9
262 -4 3 9
263 -4 3 9
264 -4 3 9
265 -3 4 10
266 -2 4 9
267 -2 3 9
268 0 3 10
269 2 3 11
270 1 1 11
271 1 1 11
272 1 2 11
273 -1 2 10
274 -1 2 10
275 -1 2 10
276 -1 2 10
277 -1 1 10
278 -1 2 10
279 -1 2 10
280 -2 2 10
281 -2 2 11
282 -2 2 11
283 -2 3 11
284 -2 2 11
285 -2 2 11
286 -1 3 11
287 -1 2 11
288 -1 2 12
289 -2 1 13
290 -4 0 13
291 -4 1 13
292 -5 1 13
293 -6 1 13
294 -7 0 12
295 -6 1 11
296 -5 1 11
297 -5 1 9
298 -4 0 8
299 -4 -1 6
300 -4 -1 5
301 -3 -2 4
302 -3 -2 5
303 -2 -2 4
304 -2 -2 5
305 -1 -3 5
306 -1 -3 6
307 1 -3 6
308 2 -2 6
309 2 -3 6
310 2 -3 8
311 3 -2 9
312 4 -1 9
313 4 -1 10
314 4 -1 10
315 4 -1 11
316 4 -1 11
317 4 -1 11
318 4 0 11
319 4 0 12
320 4 1 12
321 4 0 12
322 4 1 12
323 3 0 12
324 2 -1 12
325 2 1 12
326 1 1 12
327 -1 0 12
328 -2 0 12
329 -2 1 11
330 -3 -1 11
331 -3 -1 11
332 -3 -1 10
333 -2 -1 10
334 -2 1 10
335 -1 1 10
336 0 1 10
337 1 1 10
338 1 1 10
339 2 1 11
340 2 2 11
341 2 1 10
342 1 1 10
343 1 1 10
344 2 1 10
345 2 1 10
346 2 1 10
347 2 1 11
348 2 1 10
349 2 2 10
350 2 1 10
351 1 1 10
352 2 1 11
353 1 1 11
354 1 1 11
355 2 1 11
356 1 1 10
357 1 1 10
358 1 1 10
359 1 2 10
360 1 2 9
361 0 2 9
362 -1 2 9
363 -1 2 8
364 -1 3 6
365 -2 4 4
366 -3 4 3
367 -4 5 4
368 -5 5 4
369 -6 6 6
370 -6 7 8
371 -6 9 10
372 -6 10 11
373 -6 10 11
374 -6 10 11
375 -7 9 11
376 -7 8 11
377 -7 7 11
378 -7 6 10
379 -7 6 10
380 -7 6 9
381 -6 6 8
382 -6 6 7
383 -6 6 7
384 -6 6 7
385 -5 6 7
386 -5 6 8
387 -5 7 8
388 -5 7 8
389 -5 7 7
390 -5 8 7
391 -5 8 6
392 -5 8 6
393 -6 8 5
394 -5 7 5
395 -6 7 5
396 -6 6 5
397 -6 6 5
398 -6 6 6
399 -5 6 5
400 -5 6 5
401 -6 6 6
402 -7 6 6
403 -7 6 7
404 -6 6 7
405 -6 6 7
406 -6 7 7
407 -5 7 7
408 -5 7 7
409 -4 7 7
410 -4 7 7
411 -4 8 6
412 -4 7 6
413 -5 7 6
414 -5 7 6
415 -5 7 6
416 -5 7 5
417 -5 8 5
418 -5 8 5
419 -5 8 5
420 -5 7 5
421 -6 7 6
422 -6 6 6
423 -6 7 6
424 -5 7 6
425 -6 7 7
426 -6 7 7
427 -6 7 7
428 -5 8 7
429 -4 8 7
430 -3 8 6
431 -3 7 6
432 -3 7 7
433 -3 6 8
434 -2 6 9
435 -3 6 8
436 -3 5 8
437 -1 7 8
438 0 7 8
439 1 8 7
440 2 8 7
441 2 9 7
442 1 10 8
443 2 11 7
444 2 11 6
445 2 10 6
446 2 9 7
447 1 8 7
448 1 8 7
449 1 8 7
450 1 7 8
451 1 7 8
452 2 7 8
453 2 6 8
454 2 6 8
455 2 5 8
456 2 5 9
457 2 5 9
458 2 5 10
459 2 5 10
460 2 5 11
461 2 5 10
462 2 5 9
463 2 5 8
464 2 5 8
465 1 5 8
466 1 6 9
467 1 6 10
468 1 6 11
469 0 6 11
470 -1 7 11
471 1 8 11
472 1 8 11
473 0 7 10
474 1 6 9
475 1 5 8
476 1 4 7
477 -1 3 8
478 -1 3 9
479 1 3 9
480 1 3 9
481 1 3 9
482 2 2 10
483 2 2 10
484 2 1 9
485 1 1 9
486 1 1 9
487 0 1 8
488 -1 2 7
489 -1 2 7
490 -2 2 8
491 -1 1 9
492 -1 1 10
493 -1 1 11
494 -1 1 11
495 -1 -1 11
496 -1 -1 11
497 1 -1 11
498 2 -2 10
499 1 -2 10
500 -3 -3 11
501 -4 -2 12
502 -3 1 12
503 -2 4 12
504 -4 4 12
505 -6 3 13
506 -5 4 13
507 -5 4 13
508 -5 3 13
509 -6 3 11
510 -5 3 10
511 -4 3 8
512 -3 4 7
513 -2 3 7
514 -3 2 7
515 -3 2 7
516 -2 2 7
517 -3 1 7
518 -3 -1 7
519 -3 -1 7
520 -4 -1 7
521 -4 -1 8
522 -4 -1 9
523 -3 0 10
524 -4 0 11
525 -4 0 12
526 -2 0 12
527 -1 -1 12
528 -2 -3 12
529 -4 -5 12
530 -4 -5 11
531 -2 -5 9
532 -3 -4 8
533 -3 -4 8
534 -2 -3 7
535 -1 -2 6
536 1 -1 6
537 1 1 7
538 1 1 8
539 -1 2 8
540 -1 3 9
541 -2 3 10
542 -3 4 10
543 -3 5 11
544 -4 5 11
545 -5 4 11
546 -6 4 11
547 -8 3 12
548 -9 1 12
549 -9 1 12
550 -8 2 12
551 -8 2 11
552 -7 0 11
553 -5 -1 10
554 -5 -3 8
555 -5 -4 7
556 -4 -2 7
557 -1 1 7
558 -1 3 7
559 -2 5 8
560 -2 7 9
561 -3 9 11
562 -4 10 11
563 -6 8 11
564 -8 6 10
565 -9 5 8
566 -8 5 7
567 -9 4 7
568 -9 4 7
569 -7 4 6
570 -5 5 5
571 -2 6 5
572 -6 2 11
573 -12 -7 13
574 -9 -6 11
575 -2 -3 10
576 -3 -3 11
577 -4 -4 12
578 -4 -3 11
579 -5 -2 11
580 -4 -1 10
581 -3 2 10
582 -2 3 9
583 -2 4 8
584 -2 4 7
585 -3 3 6
586 -4 3 6
587 -4 3 7
588 -4 4 9
589 -4 4 11
590 -4 3 11
591 -5 2 11
592 -6 -1 11
593 -7 -2 10
594 -6 -2 10
595 -5 -3 11
596 -6 -4 12
597 -6 -3 12
598 -4 -1 11
599 -3 2 10
600 -4 1 10
601 -4 0 10
602 -3 1 9
603 -4 -1 9
604 -4 -1 10
605 -4 -1 10
606 -3 0 10
607 -4 -1 10
608 -4 -1 10
609 -5 -2 9
610 -5 -1 9
611 -5 -1 9
612 -5 -1 8
613 -5 -1 8
614 -4 1 8
615 -3 1 7
616 -4 -1 8
617 -5 -1 8
618 -3 1 7
619 -4 1 9
620 -7 0 11
621 -8 -1 11
622 -8 1 11
623 -10 2 11
624 -11 2 11
625 -12 2 11
626 -13 3 11
627 -13 3 11
628 -13 5 10
629 -11 8 7
630 -11 9 6
631 -11 10 5
632 -8 11 6
633 -4 11 4
634 2 12 1
635 2 12 -3
636 -1 11 -4
637 -2 10 -4
638 -3 8 -3
639 -5 6 -2
640 -6 4 1
641 -6 4 3
642 -7 4 4
643 -8 4 6
644 -10 3 9
645 -11 -1 10
646 -11 -3 8
647 -10 -3 3
648 -7 -2 -1
649 -6 -1 -2
650 -7 -1 -2
651 -6 -1 -1
652 -7 -1 2
653 -8 -1 3
654 -8 2 6
655 -7 5 8
656 -8 6 10
657 -9 5 11
658 -11 4 11
659 -11 4 11
660 -11 5 11
661 -11 6 11
662 -11 6 10
663 -11 7 10
664 -10 8 10
665 -9 8 9
666 -10 7 8
667 -10 6 7
668 -10 6 7
669 -8 6 7
670 -7 6 7
671 -6 6 7
672 -5 6 8
673 -4 6 8
674 -4 5 8
675 -5 3 8
676 -5 2 8
677 -4 1 8
678 -4 -1 7
679 -5 -2 7
680 -4 -2 6
681 -4 -2 5
682 -5 -2 8
683 -5 -1 10
684 -3 0 9
685 -2 1 9
686 -2 -1 9
687 -1 -1 8
688 1 -1 9
689 2 -1 10
690 1 -1 11
691 1 0 12
692 2 2 13
693 3 2 13
694 1 1 13
695 1 0 13
696 2 0 13
697 1 -1 12
698 0 1 11
699 1 2 11
700 1 2 11
701 -1 2 10
702 -1 3 10
703 1 3 10
704 -1 2 9
705 -1 1 8
706 -1 1 8
707 -1 1 8
708 -1 -1 7
709 -1 -1 7
710 0 -1 7
711 -1 -2 8
712 -1 -3 8
713 1 -2 9
714 1 -2 9
715 1 -2 9
716 1 -2 9
717 1 -2 9
718 0 -3 10
719 1 -3 10
720 2 -2 10
721 3 -1 10
722 2 -2 10
723 1 -3 10
724 -1 -2 11
725 -1 -2 10
726 -1 -2 10
727 -2 -3 10
728 -2 -3 10
729 -2 -3 11
730 -2 -2 11
731 -1 -2 11
732 -1 -2 11
733 -1 -2 11
734 -1 -2 11
735 -1 -2 11
736 -1 -2 11
737 -1 -2 11
738 -1 -2 11
739 -1 -2 11
740 -2 -2 11
741 -2 -2 10
742 -1 -2 10
743 -1 -2 10
744 -1 -2 10
745 -1 -2 10
746 -1 -2 10
747 -1 -2 10
748 -1 -2 10
749 0 -2 10
750 0 -2 10
751 1 -2 10
752 1 -2 10
753 2 -2 11
754 2 -2 11
755 2 -1 11
756 3 -1 10
757 3 -1 11
758 3 -1 11
759 3 -1 11
760 2 -1 11
761 2 -1 11
762 1 -1 11
763 0 -1 11
764 -2 -1 11
765 -4 -2 11
766 -5 -2 11
767 -5 -2 10
768 -5 -2 9
769 -5 -2 9
770 -5 -3 10
771 -5 -3 10
772 -4 -2 9
773 -4 -2 9
774 -4 -2 8
775 -4 -2 8
776 -4 -2 8
777 -4 -1 8
778 -4 -1 8
779 -4 -1 9
780 -4 -1 9
781 -4 -1 10
782 -4 0 11
783 -4 1 11
784 -4 1 11
785 -4 0 11
786 -2 1 11
787 1 1 11
788 3 1 12
789 4 0 12
790 4 -1 12
791 3 -1 12
792 2 -1 12
793 1 -1 11
794 1 -1 11
795 1 -1 11
796 1 -1 10
797 2 1 10
798 3 1 10
799 4 2 10
800 4 2 11
801 4 2 11
802 5 3 11
803 5 2 11
804 3 2 11
805 3 2 11
806 3 3 11
807 1 3 11
808 -2 2 11
809 -4 1 11
810 -5 2 11
811 -5 1 10
812 -6 1 10
813 -5 2 11
814 -3 2 10
815 -3 1 11
816 -2 1 10
817 -2 1 10
818 -2 1 10
819 -2 1 10
820 -1 2 10
821 -1 1 10
822 -1 1 11
823 1 1 11
824 1 2 11
825 1 2 11
826 0 1 11
827 0 2 10
828 0 2 10
829 0 3 10
830 0 3 10
831 0 3 10
832 -1 2 11
833 -1 2 10
834 -1 2 10
835 -1 2 10
836 1 2 11
837 1 2 11
838 1 2 11
839 1 2 11
840 1 2 10
841 1 2 10
842 1 2 11
843 1 2 10
844 0 2 10
845 -1 1 10
846 0 1 9
847 -1 1 9
848 -1 1 9
849 -2 2 8
850 -2 2 8
851 -2 3 7
852 -2 3 7
853 -3 4 8
854 -3 4 9
855 -3 4 9
856 -3 5 10
857 -3 5 10
858 -3 5 9
859 -3 6 8
860 -3 6 8
861 -4 6 8
862 -5 7 9
863 -5 7 10
864 -5 7 11
865 -5 7 11
866 -5 7 11
867 -4 7 10
868 -4 6 10
869 -4 6 9
870 -4 6 9
871 -4 7 9
872 -4 6 8
873 -4 6 8
874 -4 6 8
875 -4 7 8
876 -4 7 7
877 -4 7 8
878 -4 6 7
879 -5 7 7
880 -4 7 7
881 -4 7 7
882 -4 7 7
883 -4 7 8
884 -4 6 8
885 -4 6 10
886 -3 6 10
887 -3 6 9
888 -2 5 9
889 -2 5 9
890 -2 5 9
891 -1 5 9
892 -1 5 9
893 -1 5 9
894 -1 6 10
895 -1 6 10
896 -2 6 10
897 -2 5 10
898 -2 6 10
899 -2 6 9
900 -3 6 9
901 -3 6 9
902 -3 5 10
903 -5 3 11
904 -1 7 10
905 4 9 7
906 4 9 7
907 1 8 6
908 0 7 7
909 1 7 7
910 2 7 7
911 1 7 7
912 1 7 7
913 1 8 8
914 0 8 8
915 1 10 9
916 1 10 9
917 1 10 9
918 1 9 9
919 1 9 9
920 1 8 9
921 -1 7 8
922 -1 7 8
923 0 7 8
924 1 8 7
925 0 8 7
926 -1 8 7
927 -2 8 8
928 -2 9 9
929 -2 9 9
930 -1 10 8
931 1 10 8
932 1 9 7
933 1 9 7
934 1 9 6
935 1 9 6
936 1 9 5
937 1 9 5
938 -1 9 5
939 -1 10 7
940 0 11 8
941 1 11 9
942 1 11 8
943 0 10 7
944 1 9 7
945 1 9 7
946 2 9 7
947 1 8 7
948 1 8 7
949 0 8 7
950 1 8 7
951 0 8 7
952 0 9 8
953 0 9 9
954 -2 9 8
955 -2 9 8
956 -1 10 9
957 -1 10 7
958 -1 10 6
959 -1 10 5
960 -2 9 5
961 -2 8 6
962 -1 8 7
963 -1 8 7
964 1 8 7
965 1 9 8
966 1 9 8
967 1 10 9
968 2 9 11
969 2 9 11
970 2 9 11
971 2 9 10
972 2 8 9
973 1 8 9
974 1 8 9
975 0 8 8
976 1 8 8
977 1 8 9
978 2 8 9
979 2 8 9
980 2 7 8
981 1 7 9
982 1 6 10
983 1 7 10
984 1 7 10
985 1 7 10
986 -1 7 10
987 0 8 9
988 -1 8 9
989 -2 8 8
990 -2 7 8
991 -1 7 8
992 -1 6 8
993 -1 6 7
994 -2 5 7
995 -1 5 7
996 0 6 8
997 1 6 9
998 1 6 9
999 0 6 10
1000 1 6 10
1001 1 5 11
1002 0 4 11
1003 -1 4 12
1004 -1 3 12
1005 -1 3 11
1006 -1 3 11
1007 -1 3 10
1008 -1 4 10
1009 -1 4 11
1010 -1 4 10
1011 -1 5 10
1012 -1 5 9
1013 -1 4 8
1014 0 4 7
1015 -1 3 8
1016 -1 3 8
1017 -1 3 9
1018 -1 3 10
1019 -2 2 10
1020 -2 2 11
1021 -2 2 11
1022 -2 3 11
1023 -3 2 11
1024 -3 2 11
1025 -2 1 11
1026 -3 -1 11
1027 -3 -1 11
1028 -1 1 10
1029 1 2 11
1030 1 2 11
1031 1 2 9
1032 1 3 8
1033 2 2 8
1034 0 1 8
1035 -1 1 7
1036 1 3 9
1037 2 3 10
1038 -1 2 10
1039 -1 2 11
1040 1 2 11
1041 1 1 10
1042 -2 -1 11
1043 -1 0 12
1044 1 1 12
1045 -1 0 12
1046 -1 1 12
1047 1 2 12
1048 1 2 12
1049 0 2 11
1050 0 3 10
1051 1 3 8
1052 1 4 7
1053 2 4 7
1054 2 4 7
1055 2 3 7
1056 0 2 7
1057 -1 2 8
1058 -1 1 9
1059 -1 1 9
1060 -1 1 10
1061 -1 1 11
1062 -1 1 11
1063 -1 1 12
1064 -1 1 12
1065 -2 -1 12
1066 -2 -1 13
1067 -2 -1 13
1068 -2 -1 13
1069 -3 -2 13
1070 -3 -1 13
1071 -2 0 13
1072 -2 1 13
1073 -2 1 12
1074 -1 2 11
1075 -1 2 10
1076 0 2 7
1077 1 2 6
1078 1 1 5
1079 1 0 4
1080 -1 -1 4
1081 -1 -2 4
1082 -1 -2 4
1083 -2 -3 4
1084 -3 -4 6
1085 -3 -4 7
1086 -3 -3 7
1087 -3 -3 7
1088 -3 -3 8
1089 -3 -3 9
1090 -3 -3 9
1091 -3 -2 9
1092 -3 -2 9
1093 -3 -2 10
1094 -4 -2 11
1095 -3 -2 11
1096 -1 -1 11
1097 1 -1 12
1098 2 -2 13
1099 3 -2 13
1100 3 -2 13
1101 3 -1 12
1102 3 -1 11
1103 4 0 11
1104 4 -1 11
1105 4 1 11
1106 5 1 11
1107 4 1 11
1108 3 1 11
1109 2 1 11
1110 1 2 11
1111 -1 2 11
1112 -3 1 11
1113 -5 1 10
1114 -6 -1 10
1115 -7 -1 10
1116 -6 -1 10
1117 -5 -1 11
1118 -4 0 11
1119 -4 -1 10
1120 -3 -1 10
1121 -2 -1 10
1122 -1 1 10
1123 -1 1 11
1124 -1 0 11
1125 0 1 10
1126 1 1 10
1127 -1 0 11
1128 -1 0 11
1129 -1 1 10
1130 -1 -1 11
1131 -1 -1 11
1132 -1 0 11
1133 0 1 11
1134 0 1 11
1135 -1 1 11
1136 -1 0 10
1137 -1 0 10
1138 -1 1 10
1139 0 1 10
1140 0 1 10
1141 -1 2 10
1142 0 2 10
1143 -1 3 9
1144 -1 3 9
1145 -1 3 8
1146 -1 1 8
1147 -1 -1 9
1148 -1 -2 11
1149 -2 -3 11
1150 -2 -4 12
1151 -2 -3 12
1152 -1 -2 12
1153 0 -1 12
1154 1 -1 12
1155 1 0 12
1156 1 0 11
1157 1 0 11
1158 1 0 10
1159 1 1 10
1160 1 1 10
1161 2 2 10
1162 2 1 10
1163 1 1 10
1164 1 1 10
1165 1 2 10
1166 -1 2 10
1167 -1 3 9
1168 -1 3 8
1169 -1 3 6
1170 -1 3 5
1171 -1 2 5
1172 -2 1 6
1173 -3 -1 7
1174 -3 1 9
1175 -3 1 10
1176 -3 2 9
1177 -3 4 7
1178 -4 5 8
1179 -4 6 9
1180 -5 7 9
1181 -7 8 8
1182 -9 9 10
1183 -10 10 11
1184 -11 9 12
1185 -10 7 13
1186 -8 5 13
1187 -7 4 13
1188 -7 4 12
1189 -8 4 11
1190 -8 4 10
1191 -8 4 9
1192 -7 5 8
1193 -7 5 8
1194 -9 4 8
1195 -11 3 9
1196 -11 3 10
1197 -12 3 9
1198 -11 3 10
1199 -11 3 10
1200 -11 4 10
1201 -11 4 10
1202 -11 2 10
1203 -12 1 9
1204 -13 -1 9
1205 -14 -1 8
1206 -15 -1 6
1207 -15 -1 5
1208 -15 1 4
1209 -13 3 3
1210 -12 4 3
1211 -11 5 2
1212 -10 4 2
1213 -9 3 2
1214 -6 1 2
1215 -3 1 2
1216 0 -1 0
1217 1 -2 -2
1218 1 -3 -4
1219 1 -3 -4
1220 2 -3 -4
1221 3 -4 -3
1222 5 -5 -3
1223 7 -5 -2
1224 10 -4 -2
1225 11 -3 -3
1226 11 -3 -5
1227 9 -4 -7
1228 8 -4 -8
1229 6 -5 -7
1230 2 -8 -8
1231 -2 -10 -8
1232 -6 -11 -9
1233 -9 -12 -11
1234 -10 -12 -11
1235 -9 -12 -8
1236 -4 -10 -6
1237 2 -6 -5
1238 9 -1 -4
1239 12 4 -5
1240 13 6 -7
1241 14 7 -8
1242 13 6 -7
1243 11 4 -6
1244 8 1 -6
1245 7 -1 -3
1246 5 1 -1
1247 3 2 -1
1248 -1 2 -1
1249 -1 3 -1
1250 1 4 1
1251 -1 4 2
1252 -4 3 3
1253 -7 1 5
1254 -8 1 7
1255 -9 1 9
1256 -11 -2 11
1257 -11 -2 13
1258 -11 1 14
1259 -11 2 14
1260 -12 2 14
1261 -12 1 13
1262 -12 1 13
1263 -11 2 12
1264 -12 2 11
1265 -11 3 10
1266 -10 4 9
1267 -9 5 8
1268 -9 6 7
1269 -9 5 6
1270 -9 6 6
1271 -10 7 7
1272 -11 6 8
1273 -11 7 7
1274 -9 8 7
1275 -7 9 7
1276 -7 9 7
1277 -8 9 7
1278 -8 8 6
1279 -7 8 6
1280 -8 8 7
1281 -8 8 7
1282 -6 10 6
1283 -6 10 7
1284 -7 10 8
1285 -7 10 8
1286 -7 11 8
1287 -7 11 8
1288 -6 11 8
1289 -4 11 7
1290 -3 11 6
1291 -4 11 5
1292 -4 10 6
1293 -4 9 6
1294 -3 8 4
1295 -3 8 4
1296 -3 7 4
1297 -3 7 4
1298 -3 7 4
1299 -3 8 4
1300 -2 8 5
1301 -2 8 7
1302 -3 9 9
1303 -4 10 8
1304 -4 10 7
1305 -3 10 6
1306 -4 10 6
1307 -4 10 6
1308 -4 9 6
1309 -3 9 6
1310 -3 9 6
1311 -4 9 7
1312 -3 9 7
1313 -4 8 6
1314 -5 7 6
1315 -5 8 7
1316 -5 8 7
1317 -5 8 8
1318 -5 9 8
1319 -4 10 9
1320 -3 10 9
1321 -3 10 9
1322 -4 9 9
1323 -4 9 8
1324 -3 8 8
1325 -3 7 7
1326 -3 6 6
1327 -3 5 6
1328 -2 5 5
1329 -2 4 5
1330 -2 4 6
1331 -2 4 5
1332 -1 4 6
1333 -1 4 6
1334 -1 4 7
1335 -1 4 7
1336 -1 4 8
1337 -1 4 9
1338 -1 3 10
1339 -1 3 10
1340 -1 3 11
1341 -1 3 11
1342 -1 4 12
1343 0 3 11
1344 -1 3 11
1345 0 2 10
1346 0 2 9
1347 0 2 8
1348 1 3 8
1349 1 3 9
1350 1 3 9
1351 1 4 9
1352 1 4 9
1353 1 4 9
1354 -1 4 10
1355 -1 3 10
1356 1 3 10
1357 -1 3 10
1358 -1 3 11
1359 -1 3 11
1360 -1 3 11
1361 -1 3 11
1362 -2 2 11
1363 -1 2 11
1364 -1 3 11
1365 -1 3 11
1366 -1 3 11
1367 -1 3 10
1368 -1 3 10
1369 -1 3 10
1370 -1 3 10
1371 -1 3 10
1372 -1 3 10
1373 0 3 11
1374 -1 3 11
1375 -1 2 11
1376 -1 2 12
1377 0 1 13
1378 -1 1 13
1379 -1 -1 14
1380 -1 1 14
1381 0 2 13
1382 0 2 13
1383 0 3 13
1384 -1 3 12
1385 -1 3 10
1386 -2 3 7
1387 -1 3 5
1388 -1 2 4
1389 -2 1 3
1390 -2 0 3
1391 -2 -1 4
1392 -2 -2 5
1393 -3 -3 5
1394 -3 -3 6
1395 -3 -3 7
1396 -3 -3 7
1397 -4 -3 8
1398 -3 -2 8
1399 -3 -2 7
1400 -3 -2 8
1401 -3 -2 8
1402 -3 -1 9
1403 -2 0 10
1404 -2 1 10
1405 -2 -1 10
1406 -1 -1 11
1407 0 -1 12
1408 1 -2 12
1409 0 -2 13
1410 1 -2 13
1411 1 -1 13
1412 -1 -1 12
1413 -1 -1 12
1414 -1 -1 11
1415 -2 -1 11
1416 -2 -1 11
1417 -2 -1 11
1418 -2 -1 11
1419 -2 -1 11
1420 -3 -1 11
1421 -3 -2 11
1422 -3 -2 12
1423 -4 -3 12
1424 -3 -3 12
1425 -3 -3 12
1426 -4 -3 12
1427 -4 -3 12
1428 -3 -2 11
1429 -2 -2 11
1430 -1 -2 11
1431 -1 -2 10
1432 0 -2 8
1433 1 -2 7
1434 2 -2 7
1435 1 -2 6
1436 1 -3 5
1437 1 -3 5
1438 0 -3 4
1439 0 -3 4
1440 -1 -3 4
1441 -1 -4 4
1442 -2 -4 4
1443 -2 -4 6
1444 -2 -3 6
1445 -2 -3 7
1446 -3 -3 7
1447 -1 -2 8
1448 -2 -2 8
1449 -3 -2 9
1450 -2 -1 10
1451 -2 -1 11
1452 -2 -1 11
1453 -2 -1 11
1454 -2 -1 12
1455 -1 -1 12
1456 0 -1 13
1457 0 -2 13
1458 0 -2 13
1459 0 -1 13
1460 1 -1 12
1461 1 -1 12
1462 1 0 12
1463 1 1 12
1464 0 1 11
1465 1 2 11
1466 2 2 10
1467 3 4 9
1468 3 5 8
1469 2 5 7
1470 1 6 8
1471 -1 6 6
1472 -2 5 5
1473 -3 5 6
1474 -6 4 6
1475 -8 4 5
1476 -7 5 7
1477 -7 5 8
1478 -8 5 9
1479 -7 7 10
1480 -5 8 11
1481 -5 7 11
1482 -7 6 11
1483 -7 5 11
1484 -8 4 11
1485 -7 5 10
1486 -7 5 9
1487 -6 5 9
1488 -6 6 8
1489 -6 6 8
1490 -6 6 7
1491 -6 6 7
1492 -6 6 7
1493 -6 6 6
1494 -5 7 6
1495 -6 6 6
1496 -6 6 5
