t x y z
307 1 1 -1
308 2 1 -1
309 2 0 1
310 1 -1 1
311 1 -2 2
312 2 -1 3
313 3 -1 5
314 -1 -1 7
315 -4 1 8
316 -5 1 9
317 -6 1 10
318 -7 2 11
319 -8 3 12
320 -10 3 12
321 -10 3 12
322 -11 4 13
323 -12 3 12
324 -12 4 13
325 -13 4 12
326 -13 3 11
327 -12 5 11
328 -13 5 8
329 -13 5 6
330 -12 5 5
331 -12 5 2
332 -12 5 -1
333 -11 5 -1
334 -10 4 -1
335 -9 4 1
336 -9 4 2
337 -9 4 4
338 -8 3 5
339 -8 3 6
340 -8 3 7
341 -8 2 7
342 -8 2 7
343 -7 2 7
344 -7 2 7
345 -7 2 7
346 -7 2 7
347 -7 2 6
348 -7 2 6
349 -7 2 6
350 -7 2 6
351 -7 2 6
352 -7 2 6
353 -7 3 7
354 -7 3 7
355 -7 3 7
356 -7 3 7
357 -7 3 7
358 -7 3 7
359 -7 3 7
360 -7 3 7
361 -7 3 7
362 -7 3 8
363 -7 3 8
364 -7 4 7
365 -8 4 7
366 -8 4 7
367 -7 4 7
368 -7 4 6
369 -7 4 6
370 -6 4 6
371 -6 4 6
372 -6 4 7
373 -5 4 7
374 -5 3 8
375 -5 3 8
376 -5 2 7
377 -5 1 6
378 -5 1 5
379 -4 1 5
380 -4 0 6
381 -5 1 7
382 -4 1 7
383 -4 1 7
384 -5 1 8
385 -6 2 9
386 -6 2 9
387 -6 2 9
388 -7 3 10
389 -7 3 11
390 -8 3 11
391 -9 2 11
392 -9 2 10
393 -9 2 9
394 -9 2 9
395 -10 1 9
396 -9 2 9
397 -7 2 8
398 -6 3 9
399 -8 2 10
400 -7 1 8
401 -6 2 7
402 -6 2 7
403 -7 1 8
404 -8 0 11
405 -8 1 11
406 -10 -1 11
407 -11 -2 11
408 -11 -3 9
409 -8 -1 8
410 -6 0 7
411 -6 0 7
412 -6 -1 7
413 -5 0 6
414 -5 -1 7
415 -6 -1 7
416 -7 -1 9
417 -7 1 10
418 -8 1 10
419 -9 -1 9
420 -8 0 8
421 -6 1 7
422 -6 1 7
423 -7 1 7
424 -7 1 7
425 -8 1 7
426 -8 1 7
427 -9 -1 8
428 -9 0 9
429 -9 1 11
430 -10 2 11
431 -10 3 12
432 -10 2 11
433 -10 2 11
434 -9 1 10
435 -8 1 9
436 -7 1 8
437 -7 1 8
438 -7 1 8
439 -7 2 8
440 -7 2 8
441 -7 3 9
442 -8 3 9
443 -8 3 9
444 -8 3 9
445 -7 2 9
446 -6 2 8
447 -6 2 8
448 -6 1 7
449 -7 1 6
450 -8 0 6
451 -8 1 6
452 -9 1 5
453 -9 1 5
454 -8 1 5
455 -7 1 5
456 -6 1 5
457 -7 1 4
458 -8 -1 4
459 -8 -1 4
460 -7 -1 5
461 -7 -1 7
462 -7 0 8
463 -7 -1 8
464 -8 -1 8
465 -10 -3 6
466 -11 -4 4
467 -12 -3 3
468 -12 -4 2
469 -12 -3 3
470 -11 -1 3
471 -11 1 5
472 -11 0 6
473 -9 1 6
474 -6 1 5
475 -3 0 4
476 -2 -1 4
477 -2 -2 4
478 -4 -3 5
479 -6 -3 5
480 -7 -3 5
481 -8 -3 7
482 -8 -3 8
483 -7 -3 9
484 -6 -2 10
485 -8 -2 10
486 -9 -1 9
487 -10 -1 8
488 -10 -1 7
489 -11 -1 5
490 -11 1 4
491 -12 0 2
492 -13 0 0
493 -13 -1 -2
494 -12 -1 -3
495 -11 -1 -4
496 -10 -2 -4
497 -9 -2 -5
498 -9 -2 -5
499 -8 -2 -4
500 -8 -1 -2
501 -8 0 -2
502 -8 0 -2
503 -9 -1 -3
504 -9 0 -3
505 -9 1 -3
506 -9 1 -3
507 -9 2 -2
508 -9 2 -1
509 -8 2 -1
510 -8 2 -1
511 -10 1 1
512 -12 1 0
513 -14 1 1
514 -14 0 3
515 -13 2 7
516 -11 3 12
517 -11 1 12
518 -11 -1 11
519 -10 -2 9
520 -9 -2 9
521 -9 -2 10
522 -9 -2 10
523 -9 -1 10
524 -9 -1 10
525 -10 -1 9
526 -9 -1 9
527 -8 0 10
528 -7 1 11
529 -6 2 11
530 -6 3 11
531 -7 3 9
532 -9 3 6
533 -9 3 6
534 -10 3 4
535 -11 2 2
536 -11 2 2
537 -12 4 1
538 -13 5 2
539 -12 5 3
540 -12 3 -2
541 -11 2 -3
542 -10 2 -1
543 -11 2 0
544 -11 1 0
545 -9 1 3
546 -9 2 4
547 -9 1 4
548 -10 1 4
549 -9 1 4
550 -9 1 5
551 -9 1 5
552 -9 1 5
553 -9 0 5
554 -9 0 5
555 -9 0 5
556 -9 1 5
557 -9 1 6
558 -9 1 6
559 -9 1 5
560 -8 1 5
561 -8 1 5
562 -8 1 5
563 -8 1 5
564 -8 1 5
565 -9 1 5
566 -9 1 6
567 -9 1 6
568 -9 1 6
569 -9 1 6
570 -9 1 6
571 -9 1 6
572 -9 1 6
573 -9 1 6
574 -9 2 6
575 -8 2 6
576 -8 2 7
577 -7 2 8
578 -7 3 9
579 -6 3 9
580 -7 4 9
581 -7 4 7
582 -8 3 6
583 -8 2 6
584 -8 0 8
585 -7 1 8
586 -6 2 8
587 -6 2 8
588 -6 2 8
589 -6 2 8
590 -6 2 8
591 -5 2 8
592 -5 3 9
593 -5 4 9
594 -5 4 9
595 -5 4 9
596 -5 5 9
597 -5 5 9
598 -5 5 8
599 -5 5 8
600 -6 5 8
601 -6 4 7
602 -6 4 6
603 -6 4 7
604 -7 3 9
605 -8 2 9
606 -8 1 9
607 -6 2 8
608 -5 2 8
609 -5 2 8
610 -5 2 9
611 -5 2 9
612 -5 2 8
613 -5 3 9
614 -6 3 11
615 -7 3 11
616 -6 3 9
617 -5 4 7
618 -5 5 8
619 -6 4 9
620 -7 4 9
621 -6 4 8
622 -5 4 8
623 -5 4 8
624 -6 4 8
625 -6 4 8
626 -6 4 7
627 -6 4 7
628 -6 4 6
629 -6 4 6
630 -7 4 7
631 -9 4 9
632 -10 3 10
633 -8 2 8
634 -6 2 7
635 -5 2 7
636 -6 2 8
637 -6 2 9
638 -6 2 9
639 -5 2 9
640 -5 2 9
641 -5 2 9
642 -6 2 10
643 -6 3 10
644 -6 3 9
645 -5 3 9
646 -4 3 9
647 -4 3 9
648 -5 4 11
649 -8 3 11
650 -8 3 9
651 -7 4 7
652 -6 4 6
653 -7 4 7
654 -8 4 8
655 -8 4 8
656 -8 3 7
657 -7 3 7
658 -7 4 7
659 -7 3 7
660 -6 3 6
661 -5 3 5
662 -5 3 5
663 -6 3 5
664 -6 3 6
665 -7 3 7
666 -6 4 7
667 -5 4 7
668 -5 3 7
669 -6 3 6
670 -6 4 6
671 -8 4 7
672 -10 4 8
673 -10 4 8
674 -9 4 9
675 -8 4 8
676 -8 4 8
677 -7 4 7
678 -6 5 6
679 -7 4 7
680 -8 3 6
681 -8 3 5
682 -8 4 5
683 -9 4 5
684 -9 4 5
685 -8 4 6
686 -8 3 7
687 -8 3 7
688 -9 3 8
689 -11 2 9
690 -11 2 9
691 -12 1 9
692 -12 1 10
693 -13 1 10
694 -13 2 10
695 -13 3 10
696 -13 4 10
697 -13 4 10
698 -13 4 9
699 -12 5 9
700 -11 4 8
701 -9 4 7
702 -6 2 6
703 -5 1 5
704 -4 -1 4
705 -3 -1 3
706 -2 -1 2
707 -2 -1 2
708 -2 -2 2
709 -1 -2 1
710 -1 -2 -1
711 -1 -3 -2
712 -1 -3 -3
713 -1 -3 -3
714 -1 -3 -3
715 -2 -3 -3
716 -3 -2 -3
717 -4 -2 -3
718 -5 -2 -2
719 -6 -1 -2
720 -7 1 1
721 -9 1 2
722 -10 1 3
723 -11 1 4
724 -11 1 3
725 -12 2 4
726 -14 2 8
727 -15 2 10
728 -15 0 11
729 -13 -1 12
730 -12 -1 11
731 -11 -2 10
732 -11 -2 9
733 -10 -1 7
734 -10 -1 6
735 -9 0 6
736 -9 0 7
737 -9 -1 8
738 -8 0 9
739 -7 0 10
740 -5 1 11
741 -4 2 11
742 -5 3 12
743 -6 4 11
744 -9 4 10
745 -10 4 8
746 -10 5 7
747 -10 5 6
748 -10 5 4
749 -11 5 2
750 -11 4 2
751 -11 5 2
752 -12 4 2
753 -12 4 2
754 -11 4 3
755 -11 3 3
756 -11 3 3
757 -10 2 3
758 -9 2 4
759 -9 2 4
760 -8 2 4
761 -8 2 5
762 -8 2 5
763 -8 2 6
764 -8 2 6
765 -8 2 6
766 -8 1 6
767 -8 1 6
768 -8 1 6
769 -8 1 6
770 -8 1 6
771 -8 1 6
772 -8 1 6
773 -7 1 6
774 -7 2 7
775 -7 2 7
776 -7 2 7
777 -7 2 6
778 -7 2 5
779 -7 2 5
780 -7 2 5
781 -7 3 5
782 -7 3 7
783 -8 3 7
784 -8 4 8
785 -8 4 9
786 -8 4 9
787 -8 4 9
788 -8 4 9
789 -8 4 9
790 -8 4 8
791 -8 4 8
792 -8 4 8
793 -8 4 7
794 -7 4 7
795 -7 4 6
796 -7 4 6
797 -7 4 6
798 -7 4 6
799 -7 4 6
800 -7 4 6
801 -7 4 6
802 -7 4 7
803 -7 4 7
804 -7 4 7
805 -7 4 7
806 -7 4 6
807 -7 4 6
808 -7 4 6
809 -8 4 7
810 -9 4 8
811 -11 3 8
812 -12 2 9
813 -14 0 10
814 -14 -1 11
815 -15 -2 12
816 -16 -1 13
817 -15 2 13
818 -13 3 13
819 -13 3 13
820 -12 2 12
821 -11 1 11
822 -10 -1 11
823 -9 -1 8
824 -8 -2 6
825 -6 -3 3
826 -4 -3 -1
827 -1 -4 -3
828 1 -3 -3
829 2 -3 -3
830 3 -3 -3
831 2 -3 -4
832 -1 -4 -5
833 -2 -4 -6
834 -1 -3 -4
835 2 -3 -1
836 3 -3 2
837 3 -5 4
838 3 -7 3
839 4 -7 -1
840 5 -7 -4
841 6 -7 -6
842 7 -7 -7
843 7 -7 -7
844 7 -7 -7
845 7 -7 -6
846 6 -8 -5
847 5 -8 -5
848 5 -9 -5
849 4 -9 -5
850 3 -9 -6
851 3 -9 -6
852 3 -9 -6
853 3 -9 -5
854 4 -9 -5
855 4 -9 -4
856 4 -9 -3
857 5 -8 -3
858 5 -7 -3
859 4 -6 -1
860 2 -5 1
861 2 -3 -1
862 2 -1 -2
863 2 1 -4
864 3 2 -6
865 4 2 -7
866 3 -1 -8
867 2 -3 -8
868 0 -5 -8
869 -3 -6 -7
870 -3 -7 -6
871 -4 -7 -3
872 -4 -6 1
873 -3 -5 3
874 -3 -4 5
875 -6 -3 7
876 -9 -4 9
877 -9 -5 7
878 -7 -5 7
879 -6 -4 7
880 -8 -3 7
881 -11 -2 9
882 -11 -1 8
883 -12 1 7
884 -13 -1 8
885 -13 -1 7
886 -11 1 6
887 -10 2 7
888 -10 3 8
889 -10 4 8
890 -10 4 9
891 -10 5 10
892 -11 5 10
893 -11 5 9
894 -11 5 9
895 -11 6 9
896 -12 5 8
897 -11 5 7
898 -10 7 7
899 -9 7 7
900 -9 7 7
901 -9 7 8
902 -10 7 8
903 -11 6 8
904 -11 5 8
905 -9 5 5
906 -7 5 5
907 -7 5 4
908 -7 5 4
909 -8 5 4
910 -7 5 4
911 -7 5 5
912 -8 5 7
913 -9 4 8
914 -8 5 7
915 -7 6 6
916 -6 7 5
917 -7 7 5
918 -8 7 5
919 -8 6 4
920 -8 6 5
921 -8 5 5
922 -7 5 6
923 -6 5 6
924 -6 6 6
925 -5 6 7
926 -5 6 7
927 -5 6 7
928 -6 7 6
929 -6 7 6
930 -5 8 5
931 -5 8 5
932 -6 9 7
933 -8 10 9
934 -9 11 10
935 -8 11 10
936 -8 11 9
937 -9 9 7
938 -8 8 6
939 -8 7 6
940 -8 6 5
941 -7 6 6
942 -6 5 6
943 -6 6 6
944 -6 6 7
945 -6 6 8
946 -6 6 9
947 -6 7 9
948 -7 7 8
949 -8 7 9
950 -8 6 9
951 -8 6 7
952 -7 6 6
953 -6 6 6
954 -6 5 6
955 -6 4 6
956 -5 3 5
957 -5 2 5
958 -5 1 5
959 -4 1 4
960 -4 1 4
961 -4 1 4
962 -4 2 5
963 -5 2 5
964 -5 3 5
965 -4 3 6
966 -4 3 6
967 -4 3 7
968 -5 3 8
969 -6 3 7
970 -7 3 6
971 -7 3 5
972 -8 3 5
973 -8 3 5
974 -7 3 6
975 -7 3 7
976 -8 3 7
977 -8 3 7
978 -8 3 7
979 -7 3 7
980 -8 3 6
981 -8 3 6
982 -7 4 7
983 -6 4 7
984 -8 3 9
985 -11 2 10
986 -12 2 10
987 -13 2 11
988 -13 2 11
989 -13 2 11
990 -13 3 12
991 -13 4 12
992 -12 5 11
993 -12 5 11
994 -11 5 9
995 -11 4 8
996 -11 3 7
997 -9 3 6
998 -7 2 4
999 -5 1 3
1000 -2 1 1
1001 -1 -1 -2
1002 0 -1 -3
1003 -1 -2 -3
1004 -1 -2 -2
1005 -1 -2 -2
1006 -1 -2 -3
1007 -2 -2 -4
1008 -2 -3 -4
1009 -2 -3 -4
1010 -2 -2 -4
1011 -2 -2 -3
1012 -3 -2 -3
1013 -3 0 -2
1014 -2 1 -2
1015 -3 2 1
1016 -5 2 3
1017 -8 3 7
1018 -11 2 11
1019 -12 2 12
1020 -13 1 12
1021 -13 1 12
1022 -13 0 11
1023 -14 0 11
1024 -14 -1 10
1025 -14 -1 9
1026 -14 1 9
1027 -15 1 8
1028 -15 1 7
1029 -14 2 7
1030 -14 2 8
1031 -14 2 9
1032 -14 2 9
1033 -13 3 9
1034 -12 3 8
1035 -11 2 7
1036 -10 2 5
1037 -8 2 4
1038 -5 1 3
1039 -2 1 2
1040 -1 0 -1
1041 -1 -1 -1
1042 -1 -2 -1
1043 -1 -2 -2
1044 -1 -2 -2
1045 -1 -3 -2
1046 -1 -2 -2
1047 1 -2 -3
1048 1 -2 -3
1049 -1 -2 -3
1050 -2 -1 -2
1051 -2 0 -2
1052 -3 1 -2
1053 -3 2 1
1054 -5 2 3
1055 -8 3 3
1056 -12 2 5
1057 -13 1 7
1058 -13 1 8
1059 -14 -1 8
1060 -15 -2 8
1061 -16 -3 8
1062 -15 -3 7
1063 -14 -2 6
1064 -13 -2 6
1065 -12 -1 6
1066 -11 1 5
1067 -11 1 5
1068 -10 1 4
1069 -10 2 4
1070 -9 2 4
1071 -8 2 4
1072 -8 2 4
1073 -8 2 4
1074 -8 2 4
1075 -8 2 4
1076 -9 2 4
1077 -9 2 4
1078 -9 2 4
1079 -9 2 4
1080 -9 2 4
1081 -9 2 5
1082 -9 2 5
1083 -9 2 5
1084 -9 2 5
1085 -9 2 5
1086 -9 2 5
1087 -9 3 5
1088 -9 3 5
1089 -9 3 5
1090 -9 3 5
1091 -9 3 5
1092 -9 3 5
1093 -9 3 6
1094 -8 3 6
1095 -8 3 6
1096 -8 3 6
1097 -8 3 6
1098 -9 3 6
1099 -9 3 6
1100 -8 3 6
1101 -8 3 7
1102 -7 3 7
1103 -7 4 7
1104 -7 4 6
1105 -7 4 6
1106 -7 4 6
1107 -7 4 6
1108 -6 4 6
1109 -6 4 7
1110 -6 5 7
1111 -7 5 7
1112 -7 5 7
1113 -7 5 7
1114 -7 5 7
1115 -6 5 7
1116 -6 6 7
1117 -6 6 7
1118 -5 6 7
1119 -5 6 6
1120 -6 6 7
1121 -6 7 7
1122 -7 6 8
1123 -8 6 8
1124 -8 5 8
1125 -8 5 8
1126 -7 5 8
1127 -6 5 7
1128 -6 4 7
1129 -5 5 7
1130 -5 5 7
1131 -5 5 7
1132 -5 5 7
1133 -5 4 7
1134 -5 5 6
1135 -5 5 7
1136 -6 6 7
1137 -7 6 8
1138 -8 6 8
1139 -9 5 8
1140 -8 5 7
1141 -7 5 6
1142 -6 6 5
1143 -6 5 6
1144 -6 5 6
1145 -7 4 6
1146 -7 4 6
1147 -7 4 5
1148 -7 4 5
1149 -7 3 5
1150 -7 3 6
1151 -7 3 6
1152 -6 3 6
1153 -6 3 6
1154 -6 4 6
1155 -5 6 6
1156 -5 7 9
1157 -8 6 11
1158 -9 6 10
1159 -7 7 9
1160 -6 7 8
1161 -5 6 7
1162 -4 6 6
1163 -3 6 6
1164 -3 5 6
1165 -4 5 7
1166 -5 5 8
1167 -6 4 7
1168 -5 5 6
1169 -4 6 7
1170 -4 6 8
1171 -4 6 8
1172 -4 6 9
1173 -3 4 9
1174 -3 3 9
1175 -3 4 8
1176 -4 4 8
1177 -4 3 8
1178 -4 4 8
1179 -5 4 8
1180 -6 4 9
1181 -7 3 9
1182 -7 4 10
1183 -7 4 10
1184 -7 5 10
1185 -7 5 9
1186 -7 4 9
1187 -6 4 10
1188 -5 5 10
1189 -4 4 11
1190 -3 4 11
1191 -4 3 11
1192 -6 2 11
1193 -7 1 10
1194 -6 1 9
1195 -5 1 9
1196 -4 0 9
1197 -4 -1 8
1198 -3 -1 7
1199 -4 -2 8
1200 -7 -3 10
1201 -10 -4 11
1202 -10 -3 11
1203 -9 -3 12
1204 -8 -4 11
1205 -6 -4 6
1206 -5 -4 3
1207 -7 -5 0
1208 -7 -5 -1
1209 -6 -5 2
1210 -5 -5 4
1211 -5 -5 8
1212 -6 -5 11
1213 -6 -5 11
1214 -6 -5 9
1215 -6 -5 8
1216 -6 -5 7
1217 -6 -6 6
1218 -6 -6 6
1219 -6 -6 6
1220 -7 -6 7
1221 -6 -6 7
1222 -6 -6 8
1223 -6 -6 8
1224 -6 -6 8
1225 -6 -6 8
1226 -7 -6 8
1227 -7 -6 8
1228 -7 -5 8
1229 -7 -5 8
1230 -7 -4 8
1231 -8 -4 8
1232 -8 -3 7
1233 -8 -3 6
1234 -8 -3 5
1235 -7 -3 5
1236 -7 -4 5
1237 -6 -4 6
1238 -6 -4 7
1239 -7 -4 7
1240 -8 -4 7
1241 -8 -4 6
1242 -9 -4 6
1243 -9 -5 6
1244 -8 -5 7
1245 -7 -5 7
1246 -7 -5 8
1247 -6 -5 8
1248 -7 -5 8
1249 -7 -5 8
1250 -7 -5 8
1251 -7 -5 8
1252 -7 -4 8
1253 -7 -4 8
1254 -7 -4 8
1255 -7 -4 7
1256 -7 -4 7
1257 -7 -4 7
1258 -7 -4 7
1259 -7 -4 6
1260 -7 -4 6
1261 -7 -4 7
1262 -7 -4 7
1263 -7 -4 7
1264 -7 -4 8
1265 -7 -4 8
1266 -7 -4 7
1267 -7 -4 7
1268 -8 -4 7
1269 -8 -4 7
1270 -8 -4 7
1271 -8 -4 7
1272 -8 -4 7
1273 -7 -4 7
1274 -7 -4 7
1275 -6 -3 7
1276 -7 -3 7
1277 -7 -3 7
1278 -7 -3 7
1279 -9 -4 7
1280 -10 -5 7
1281 -10 -5 7
1282 -10 -6 7
1283 -8 -5 7
1284 -6 -5 7
1285 -5 -4 7
1286 -4 -4 7
1287 -4 -4 8
1288 -4 -4 8
1289 -4 -4 8
1290 -4 -4 9
1291 -4 -4 9
1292 -4 -4 9
1293 -4 -4 9
1294 -4 -4 9
1295 -4 -4 8
1296 -4 -4 8
1297 -4 -4 8
1298 -5 -4 8
1299 -5 -4 8
1300 -5 -4 9
1301 -6 -4 9
1302 -6 -4 10
1303 -5 -4 9
1304 -5 -4 9
1305 -5 -4 9
1306 -5 -4 9
1307 -5 -3 9
1308 -5 -3 9
1309 -5 -3 9
1310 -4 -3 8
1311 -3 -3 8
1312 -3 -3 8
1313 -3 -3 7
1314 -3 -3 7
1315 -3 -3 8
1316 -3 -3 8
1317 -3 -3 9
1318 -3 -3 9
1319 -3 -1 9
1320 -4 1 11
1321 -4 -1 12
1322 -4 -1 12
1323 -4 -1 11
1324 -4 -1 11
1325 -4 -1 11
1326 -4 -1 11
1327 -5 0 12
1328 -6 -1 13
1329 -6 1 13
1330 -6 1 13
1331 -6 1 12
1332 -7 1 11
1333 -6 2 11
1334 -6 2 10
1335 -5 2 10
1336 -4 2 11
1337 -4 3 11
1338 -4 3 11
1339 -4 3 11
1340 -4 3 11
1341 -4 3 10
1342 -5 3 10
1343 -5 3 9
1344 -5 2 9
1345 -5 2 8
1346 -5 1 7
1347 -5 -1 6
1348 -4 -1 5
1349 -4 -1 4
1350 -4 -1 4
1351 -4 -1 5
1352 -4 -1 6
1353 -4 -1 8
1354 -4 -1 9
1355 -5 -1 10
1356 -6 -1 10
1357 -7 1 10
1358 -8 2 11
1359 -9 3 10
1360 -9 3 9
1361 -6 4 9
1362 -5 4 8
1363 -5 3 6
1364 -6 2 6
1365 -6 1 7
1366 -6 1 8
1367 -6 1 8
1368 -5 1 8
1369 -5 2 8
1370 -4 1 8
1371 -4 1 9
1372 -4 1 9
1373 -4 1 10
1374 -4 1 11
1375 -5 0 11
1376 -5 0 10
1377 -5 0 10
1378 -5 1 9
1379 -4 2 8
1380 -4 2 7
1381 -3 2 6
1382 -3 2 6
1383 -5 2 5
1384 -7 2 5
1385 -8 3 5
1386 -10 4 7
1387 -11 4 9
1388 -13 4 10
1389 -14 4 11
1390 -14 3 11
1391 -14 4 12
1392 -13 5 13
1393 -12 6 15
1394 -11 7 16
1395 -8 8 16
1396 -7 8 15
1397 -6 7 14
1398 -5 6 13
1399 -4 6 12
1400 -2 5 11
1401 -1 3 10
1402 0 2 8
1403 1 1 7
1404 2 1 5
1405 2 -1 4
1406 2 -1 3
1407 2 -1 2
1408 0 -1 2
1409 -1 -1 -1
1410 -2 -1 -2
1411 -2 -1 -3
1412 -3 0 -3
1413 -3 1 -3
1414 -4 1 -3
1415 -4 2 -3
1416 -5 2 -3
1417 -8 2 -2
1418 -11 3 -2
1419 -12 2 -3
1420 -13 3 -3
1421 -13 3 -2
1422 -13 4 1
1423 -13 5 3
1424 -14 5 5
1425 -14 5 7
1426 -14 4 9
1427 -14 3 9
1428 -13 2 10
1429 -12 2 11
1430 -11 2 11
1431 -9 2 11
1432 -8 2 10
1433 -7 2 9
1434 -6 2 10
1435 -7 2 10
1436 -7 2 8
1437 -7 2 6
1438 -8 2 6
1439 -8 2 6
1440 -8 2 5
1441 -8 2 5
1442 -8 2 5
1443 -9 2 5
1444 -9 2 5
1445 -9 2 5
1446 -9 2 5
1447 -9 2 5
1448 -9 2 6
1449 -8 2 6
1450 -8 2 5
