t x y z
283 -2 2 9
284 -3 2 9
285 -2 2 10
286 0 2 11
287 1 2 10
288 -1 2 10
289 -1 3 10
290 2 2 11
291 1 3 10
292 1 3 9
293 2 3 10
294 3 3 9
295 3 4 10
296 4 4 10
297 4 4 10
298 4 4 11
299 4 4 11
300 3 5 12
301 3 5 12
302 1 5 12
303 1 5 12
304 1 5 12
305 0 5 12
306 -1 5 12
307 -1 5 12
308 -3 5 12
309 -3 4 11
310 -3 4 11
311 -2 3 11
312 -3 3 11
313 -3 2 11
314 -2 2 9
315 -2 1 9
316 -2 1 8
317 -2 0 7
318 -2 -1 7
319 -1 -2 7
320 -1 -2 6
321 -1 -2 6
322 1 -2 6
323 1 -3 7
324 2 -3 7
325 2 -3 7
326 2 -3 8
327 2 -3 9
328 2 -3 9
329 2 -3 9
330 3 -3 9
331 3 -3 8
332 3 -2 8
333 4 -3 7
334 4 -3 7
335 3 -2 6
336 3 -2 7
337 3 -1 7
338 4 -1 7
339 4 -1 7
340 4 0 8
341 4 1 8
342 4 2 9
343 4 2 9
344 4 2 10
345 4 3 11
346 4 3 11
347 4 4 11
348 5 4 11
349 5 4 12
350 5 5 12
351 5 5 12
352 5 5 12
353 3 6 12
354 1 6 12
355 -2 6 12
356 -4 6 11
357 -5 6 11
358 -5 5 11
359 -1 4 10
360 2 4 10
361 -1 5 9
362 1 5 9
363 3 5 10
364 3 4 9
365 2 5 9
366 1 5 10
367 2 4 10
368 2 4 10
369 1 5 9
370 1 5 10
371 2 4 9
372 1 4 9
373 2 4 9
374 2 4 9
375 2 5 9
376 1 5 8
377 1 5 7
378 1 5 6
379 2 5 4
380 2 5 3
381 2 5 4
382 3 5 5
383 3 6 6
384 3 6 7
385 4 6 8
386 5 7 9
387 5 7 9
388 5 8 8
389 6 8 7
390 7 8 6
391 7 9 7
392 9 9 7
393 9 8 8
394 7 8 11
395 6 8 11
396 7 8 11
397 6 8 11
398 5 8 10
399 5 8 8
400 4 7 7
401 4 6 6
402 3 6 5
403 3 6 4
404 3 7 3
405 3 6 2
406 4 5 3
407 5 5 4
408 5 4 5
409 5 4 4
410 5 5 4
411 4 6 5
412 3 7 6
413 3 7 7
414 4 7 8
415 6 6 8
416 5 6 6
417 5 6 6
418 5 6 5
419 6 6 5
420 6 6 7
421 7 7 8
422 8 7 9
423 8 7 9
424 6 6 10
425 6 6 10
426 7 6 9
427 7 6 8
428 8 6 7
429 10 5 7
430 10 4 8
431 8 4 8
432 8 4 8
433 7 4 8
434 7 4 8
435 7 3 8
436 7 3 8
437 7 3 8
438 7 3 8
439 8 3 8
440 7 3 8
441 7 3 8
442 8 3 9
443 7 3 9
444 7 3 8
445 7 2 9
446 7 2 8
447 5 2 8
448 6 1 10
449 6 1 10
450 6 2 9
451 6 2 9
452 6 3 9
453 6 3 9
454 6 3 9
455 5 3 9
456 4 3 8
457 4 3 9
458 4 2 10
459 5 2 10
460 5 2 10
461 5 3 9
462 5 3 9
463 5 4 9
464 4 4 9
465 4 4 9
466 4 3 10
467 3 3 11
468 3 3 11
469 3 3 10
470 4 3 9
471 6 3 9
472 5 3 9
473 4 2 10
474 3 2 10
475 3 2 10
476 3 2 10
477 3 2 10
478 4 2 10
479 4 2 9
480 3 2 9
481 4 2 10
482 3 1 10
483 3 1 10
484 4 1 10
485 4 1 9
486 4 1 9
487 4 1 10
488 4 1 10
489 3 2 10
490 3 2 10
491 3 2 10
492 4 2 9
493 4 2 9
494 4 2 10
495 4 2 10
496 4 2 10
497 4 2 10
498 4 2 10
499 4 2 10
500 4 1 10
501 4 1 10
502 4 1 10
503 4 2 10
504 4 2 10
505 4 2 10
506 4 2 10
507 4 2 10
508 4 1 10
509 4 1 10
510 4 1 10
511 4 1 10
512 4 2 9
513 4 2 9
514 3 2 10
515 4 3 10
516 4 3 9
517 4 3 9
518 4 3 9
519 4 3 10
520 4 2 10
521 3 2 10
522 3 2 10
523 3 2 10
524 3 3 10
525 3 3 9
526 3 3 9
527 4 3 10
528 4 2 9
529 4 2 10
530 4 2 10
531 4 2 10
532 4 2 10
533 4 2 10
534 4 2 9
535 4 2 10
536 3 2 10
537 3 2 10
538 3 2 10
539 3 2 10
540 4 2 10
541 4 2 10
542 4 2 9
543 3 2 10
544 3 3 10
545 2 3 10
546 3 3 9
547 4 2 10
548 5 2 9
549 4 3 10
550 4 4 11
551 5 6 11
552 6 9 11
553 6 9 12
554 6 10 12
555 6 10 13
556 4 9 13
557 3 9 12
558 3 9 11
559 4 8 10
560 5 8 8
561 6 8 7
562 6 7 6
563 5 7 5
564 4 6 6
565 4 6 6
566 4 5 6
567 4 4 5
568 3 4 6
569 3 3 5
570 3 3 5
571 1 3 5
572 1 2 5
573 2 2 6
574 2 2 6
575 2 3 6
576 1 4 8
577 1 5 10
578 2 6 11
579 1 6 12
580 0 5 12
581 1 4 13
582 3 5 12
583 4 6 12
584 3 7 13
585 1 7 14
586 1 8 14
587 4 9 12
588 4 10 11
589 1 9 10
590 1 9 9
591 2 7 7
592 2 6 7
593 -1 6 7
594 -1 5 6
595 0 4 5
596 -1 3 6
597 0 2 5
598 1 1 4
599 2 0 3
600 2 -1 3
601 2 -1 5
602 3 -1 6
603 2 -1 7
604 1 -1 8
605 0 -2 9
606 1 -2 11
607 1 -2 11
608 2 -2 11
609 2 -1 11
610 3 -1 11
611 4 -1 10
612 5 -1 10
613 6 -1 10
614 7 -2 10
615 6 -2 9
616 6 -2 9
617 5 -1 10
618 4 -1 11
619 3 1 11
620 2 1 11
621 1 2 11
622 -2 2 11
623 -4 3 11
624 -7 3 11
625 -8 2 10
626 -9 2 10
627 -8 1 9
628 -6 0 8
629 -5 -1 6
630 -4 -1 6
631 -4 1 6
632 -6 2 6
633 -5 2 7
634 -4 3 8
635 -4 4 7
636 -2 4 8
637 -1 5 9
638 1 6 10
639 3 6 10
640 5 6 11
641 7 5 11
642 8 5 12
643 8 5 13
644 8 5 13
645 9 4 13
646 9 4 13
647 9 4 12
648 9 4 12
649 8 4 11
650 7 5 9
651 7 5 8
652 6 5 8
653 5 6 9
654 5 6 9
655 4 6 10
656 3 6 10
657 2 6 10
658 1 7 10
659 -2 7 10
660 -4 7 10
661 -6 7 10
662 -8 7 10
663 -9 6 10
664 -6 5 10
665 -3 4 10
666 -1 4 9
667 1 4 9
668 3 3 9
669 4 4 10
670 3 4 10
671 3 4 10
672 2 4 10
673 2 4 10
674 2 4 10
675 2 4 9
676 1 4 9
677 1 4 8
678 1 5 8
679 1 5 7
680 2 5 6
681 2 5 5
682 3 5 5
683 3 5 4
684 3 5 4
685 3 6 4
686 4 6 6
687 4 7 8
688 5 7 9
689 5 7 9
690 5 8 8
691 5 8 8
692 6 8 8
693 6 9 7
694 6 9 6
695 7 9 7
696 8 9 7
697 8 8 9
698 7 8 9
699 6 8 9
700 6 8 9
701 5 8 8
702 5 8 7
703 5 8 6
704 5 8 5
705 4 9 5
706 5 9 6
707 5 9 6
708 5 8 6
709 6 9 6
710 6 9 6
711 6 9 6
712 5 9 6
713 5 9 6
714 5 9 6
715 5 9 6
716 6 9 5
717 6 9 5
718 6 10 5
719 6 10 5
720 6 10 5
721 6 9 5
722 6 9 4
723 5 9 3
724 5 8 2
725 4 8 2
726 5 7 1
727 5 6 1
728 5 6 1
729 4 6 2
730 4 7 2
731 4 8 3
732 4 11 4
733 4 12 4
734 3 11 5
735 1 11 8
736 3 11 10
737 6 11 8
738 6 11 7
739 4 11 7
740 3 11 6
741 3 10 5
742 4 10 5
743 4 10 4
744 2 11 3
745 0 11 4
746 1 10 7
747 3 10 8
748 5 10 6
749 4 11 5
750 1 12 3
751 -1 12 1
752 -2 11 -2
753 -1 9 -2
754 1 9 -1
755 2 9 1
756 2 9 2
757 -1 11 2
758 -4 12 3
759 -5 13 4
760 -5 14 5
761 -6 13 6
762 -6 12 7
763 -3 11 8
764 2 11 7
765 3 11 6
766 2 12 6
767 -1 12 5
768 -2 11 5
769 1 11 5
770 3 11 4
771 5 12 4
772 2 11 3
773 -2 11 4
774 -3 10 4
775 -2 10 2
776 0 11 1
777 0 11 -1
778 -1 11 2
779 -2 11 3
780 -3 11 6
781 -3 11 7
782 -3 11 9
783 -4 11 11
784 -5 10 11
785 -5 10 11
786 -4 10 10
787 -3 10 9
788 -3 9 10
789 0 8 11
790 2 7 11
791 4 10 11
792 2 10 11
793 -1 10 11
794 -2 9 12
795 3 8 12
796 5 8 11
797 6 9 11
798 6 10 12
799 6 11 12
800 5 11 11
801 3 10 11
802 2 9 11
803 3 8 11
804 3 8 10
805 3 7 9
806 2 7 9
807 1 6 8
808 2 5 8
809 2 4 8
810 2 4 7
811 2 5 7
812 1 5 5
813 2 4 3
814 2 3 2
815 4 2 3
816 4 1 5
817 2 1 7
818 2 1 8
819 3 1 8
820 2 2 10
821 2 1 11
822 5 0 11
823 4 1 11
824 2 1 11
825 3 2 11
826 4 2 11
827 3 2 11
828 3 1 12
829 5 1 12
830 4 1 13
831 4 1 14
832 5 1 14
833 4 1 13
834 4 1 13
835 6 1 12
836 6 1 11
837 4 1 11
838 4 1 10
839 4 -1 7
840 4 -1 6
841 4 -2 5
842 4 -3 5
843 3 -3 4
844 3 -3 2
845 3 -4 0
846 2 -4 1
847 2 -5 3
848 3 -6 3
849 3 -6 4
850 3 -6 5
851 2 -5 5
852 0 -5 5
853 1 -5 6
854 -1 -4 5
855 -1 -4 6
856 -1 -3 7
857 -1 -2 6
858 0 -2 6
859 2 -2 7
860 2 -1 8
861 3 0 9
862 3 1 10
863 4 2 11
864 5 2 11
865 5 3 12
866 6 3 12
867 7 2 12
868 7 2 13
869 8 2 13
870 8 3 13
871 7 2 11
872 8 2 11
873 8 2 11
874 7 3 10
875 7 3 9
876 7 3 8
877 6 3 8
878 7 3 8
879 7 3 7
880 6 4 8
881 6 4 9
882 4 4 10
883 3 5 11
884 2 4 11
885 1 5 11
886 -1 5 11
887 -2 5 11
888 -4 4 11
889 -5 4 11
890 -5 4 11
891 -5 3 11
892 -5 3 11
893 -2 2 10
894 3 1 10
895 3 1 10
896 -1 3 9
897 0 3 10
898 5 1 11
899 4 1 10
900 2 2 9
901 2 2 11
902 3 2 11
903 2 2 10
904 2 2 10
905 3 2 10
906 3 2 10
907 2 2 9
908 2 3 8
909 1 3 8
910 1 3 7
911 2 3 5
912 2 3 5
913 2 3 5
914 3 3 4
915 3 4 5
916 4 4 6
917 5 5 8
918 5 5 8
919 6 6 9
920 6 6 10
921 5 7 10
922 5 7 9
923 5 8 8
924 5 8 7
925 5 9 7
926 6 9 8
927 7 9 10
928 7 9 11
929 8 9 12
930 10 8 13
931 11 7 13
932 12 8 13
933 12 8 14
934 13 8 14
935 13 8 13
936 13 6 13
937 13 6 14
938 13 6 14
939 12 5 15
940 11 5 14
941 10 5 13
942 9 4 12
943 7 3 10
944 7 2 8
945 6 2 8
946 3 2 7
947 2 2 6
948 3 2 3
949 4 2 2
950 3 2 1
951 -2 2 0
952 -5 1 -1
953 -5 1 -3
954 -6 -1 -5
955 -6 -3 -5
956 -6 -4 -5
957 -6 -5 -6
958 -6 -5 -7
959 -5 -5 -7
960 -5 -5 -6
961 -6 -5 -5
962 -8 -5 -5
963 -10 -6 -6
964 -10 -7 -7
965 -9 -7 -8
966 -7 -7 -9
967 -5 -6 -7
968 -6 -6 -5
969 -8 -5 -4
970 -10 -4 -5
971 -10 -3 -6
972 -8 -2 -5
973 -6 -2 -3
974 -4 -1 1
975 -1 2 3
976 1 3 3
977 1 4 1
978 1 4 -3
979 0 1 -5
980 -2 -2 -6
981 -3 -4 -8
982 -2 -5 -9
983 1 -3 -8
984 3 0 -6
985 2 4 4
986 4 6 13
987 7 7 13
988 8 8 12
989 12 8 13
990 12 7 9
991 11 9 8
992 14 10 14
993 14 7 14
994 9 7 10
995 9 8 7
996 11 10 6
997 12 9 5
998 12 7 5
999 12 7 5
1000 13 6 3
1001 14 8 2
1002 12 7 3
1003 11 6 5
1004 13 6 5
1005 12 8 2
1006 11 8 -1
1007 10 5 2
1008 12 3 3
1009 12 2 5
1010 11 2 7
1011 11 3 5
1012 11 3 2
1013 11 3 1
1014 11 3 1
1015 10 3 1
1016 11 2 -1
1017 10 2 1
1018 10 2 2
1019 10 2 3
1020 10 2 3
1021 10 2 2
1022 9 3 2
1023 10 3 3
1024 11 2 3
1025 11 2 3
1026 11 3 3
1027 11 3 3
1028 12 4 4
1029 13 5 4
1030 12 6 4
1031 11 7 3
1032 11 7 3
1033 12 8 3
1034 11 8 3
1035 9 9 3
1036 9 9 4
1037 9 9 5
1038 7 9 5
1039 8 8 6
1040 9 8 6
1041 7 7 5
1042 6 7 4
1043 6 6 3
1044 6 6 2
1045 5 6 1
1046 4 5 2
1047 5 5 4
1048 5 5 6
1049 5 5 7
1050 5 5 8
1051 5 6 7
1052 6 6 7
1053 6 6 6
1054 5 6 6
1055 5 7 7
1056 4 7 8
1057 4 8 8
1058 3 7 6
1059 -1 5 8
1060 -2 4 9
1061 -1 4 9
1062 1 4 9
1063 2 5 8
1064 2 5 8
1065 1 4 8
1066 1 4 8
1067 2 3 9
1068 2 3 10
1069 2 2 10
1070 3 3 9
1071 3 4 8
1072 2 5 8
1073 1 4 7
1074 1 3 7
1075 2 3 9
1076 3 3 10
1077 1 3 9
1078 -1 3 9
1079 1 2 10
1080 2 2 11
1081 2 3 11
1082 1 3 10
1083 1 3 11
1084 0 3 11
1085 1 3 12
1086 4 2 14
1087 4 2 16
1088 2 2 16
1089 2 3 16
1090 3 3 15
1091 2 4 14
1092 1 5 13
1093 2 4 12
1094 1 4 11
1095 0 4 8
1096 1 3 3
1097 2 2 -2
1098 1 -1 -2
1099 -1 -1 -1
1100 -3 -2 -1
1101 -3 -3 -1
1102 -2 -4 1
1103 -2 -4 1
1104 -3 -4 2
1105 -2 -4 2
1106 -1 -3 2
1107 -2 -2 2
1108 -1 -1 3
1109 0 0 3
1110 1 1 4
1111 2 2 6
1112 2 3 8
1113 2 4 10
1114 3 5 11
1115 4 5 11
1116 5 6 13
1117 6 6 15
1118 6 6 16
1119 6 5 16
1120 6 5 16
1121 6 5 16
1122 5 5 15
1123 5 5 15
1124 4 5 14
1125 4 5 15
1126 4 5 15
1127 5 5 15
1128 6 6 14
1129 5 6 12
1130 5 6 10
1131 5 5 9
1132 5 3 5
1133 6 2 3
1134 4 2 -1
1135 1 1 -3
1136 1 -2 -4
1137 3 -3 -4
1138 2 -4 -3
1139 1 -4 -3
1140 1 -5 -3
1141 2 -5 -2
1142 1 -4 -1
1143 -1 -3 1
1144 1 -3 2
1145 1 -2 3
1146 -1 -1 4
1147 1 1 5
1148 2 2 6
1149 2 3 8
1150 3 4 10
1151 4 5 12
1152 5 4 13
1153 5 5 14
1154 4 5 15
1155 5 4 16
1156 4 4 16
1157 3 4 15
1158 3 4 13
1159 3 4 12
1160 4 4 11
1161 2 4 11
1162 -1 5 9
1163 2 4 9
1164 2 4 9
1165 2 4 9
1166 1 4 9
1167 1 4 9
1168 1 4 10
1169 1 4 10
1170 1 5 9
1171 2 5 9
1172 2 5 8
1173 4 4 6
1174 4 4 6
1175 3 3 6
1176 3 3 6
1177 3 3 4
1178 3 3 4
1179 2 3 6
1180 4 3 7
1181 5 3 6
1182 6 5 7
1183 6 6 9
1184 4 7 11
1185 3 8 12
1186 3 8 12
1187 4 8 12
1188 4 8 11
1189 5 8 11
1190 5 8 10
1191 5 8 9
1192 5 8 8
1193 5 7 7
1194 5 7 6
1195 5 7 5
1196 5 8 5
1197 5 8 5
1198 5 9 5
1199 5 9 5
1200 6 10 4
1201 6 10 4
1202 7 11 4
1203 6 11 4
1204 4 11 4
1205 4 10 4
1206 4 9 4
1207 5 9 3
1208 6 9 3
1209 6 8 3
1210 5 9 4
1211 4 9 5
1212 3 9 4
1213 3 9 4
1214 4 8 4
1215 5 8 4
1216 5 9 4
1217 6 9 4
1218 5 9 5
1219 5 9 5
1220 6 8 5
1221 6 7 5
1222 6 7 5
1223 6 8 5
1224 7 8 5
1225 7 8 5
1226 6 9 5
1227 5 10 4
1228 3 10 4
1229 3 10 5
1230 3 10 5
1231 4 10 5
1232 6 10 5
1233 7 11 5
1234 7 11 4
1235 7 11 3
1236 7 10 0
1237 7 11 -4
1238 6 12 -7
1239 3 12 -6
1240 1 13 -4
1241 -1 13 -2
1242 -2 13 0
1243 -3 12 3
1244 -3 12 5
1245 -2 11 8
1246 2 9 11
1247 5 6 11
1248 6 4 11
1249 6 5 10
1250 5 8 10
1251 3 11 11
1252 1 11 11
1253 1 11 10
1254 2 11 7
1255 3 11 6
1256 5 11 6
1257 7 11 5
1258 9 11 4
1259 9 10 4
1260 9 8 3
1261 9 8 3
1262 7 8 2
1263 6 8 2
1264 5 8 3
1265 5 7 4
1266 4 7 5
1267 4 7 6
1268 3 5 8
1269 3 4 8
1270 4 4 9
1271 4 4 10
1272 4 5 11
1273 4 5 10
1274 5 5 10
1275 4 5 10
1276 2 6 10
1277 1 6 11
1278 1 6 12
1279 1 6 12
1280 1 5 12
1281 0 4 11
1282 -1 4 11
1283 -2 3 11
1284 -2 1 11
1285 -2 1 11
1286 -2 1 11
1287 -2 0 10
1288 -3 -1 10
1289 -3 -2 10
1290 -3 -3 10
1291 -3 -3 11
1292 -4 -2 12
1293 -5 -1 13
1294 -5 1 14
1295 -5 2 14
1296 -5 3 13
1297 -4 4 12
1298 -4 4 11
1299 -3 5 11
1300 -3 5 10
1301 -2 5 10
1302 -2 5 10
1303 -1 4 9
1304 1 4 8
1305 1 3 8
1306 2 3 7
1307 2 2 6
1308 3 2 7
1309 3 1 9
1310 3 1 10
1311 3 1 11
1312 3 1 11
1313 2 1 11
1314 2 1 11
1315 2 1 11
1316 3 1 10
1317 4 1 10
1318 4 1 9
1319 4 1 10
1320 4 1 10
1321 4 2 11
1322 4 2 11
1323 4 2 11
1324 4 1 10
1325 4 1 10
1326 4 0 10
1327 4 0 10
1328 4 1 11
1329 4 1 11
1330 4 1 11
1331 4 1 10
1332 4 1 10
1333 4 1 10
1334 4 1 10
1335 4 1 10
1336 4 1 10
1337 4 1 10
1338 4 1 10
1339 4 1 10
1340 4 0 10
1341 4 0 10
1342 3 -1 10
1343 3 -1 10
1344 3 -1 10
1345 3 -1 10
1346 3 -1 10
1347 3 0 10
1348 3 0 10
1349 3 0 10
1350 3 0 10
1351 3 0 10
1352 3 0 10
1353 3 0 11
1354 3 0 10
1355 3 -1 10
1356 3 0 10
1357 3 0 10
1358 3 0 10
1359 3 0 10
1360 2 0 10
1361 2 0 10
1362 3 0 10
1363 3 0 10
1364 3 0 10
1365 3 0 10
1366 3 -1 10
1367 3 -1 10
1368 3 -1 10
1369 3 -1 10
1370 3 -1 10
1371 3 -1 10
1372 3 -1 10
1373 2 -1 10
1374 2 -1 10
1375 3 -1 10
1376 3 0 10
1377 3 0 9
1378 3 0 9
1379 3 0 9
1380 3 -1 9
1381 3 -1 9
1382 3 -1 10
1383 3 -1 10
1384 4 -1 10
1385 4 -1 10
1386 4 -2 10
1387 4 -2 10
1388 4 -2 9
1389 3 -2 9
1390 2 -2 9
1391 2 -2 9
1392 1 -3 8
1393 1 -3 8
1394 1 -2 8
1395 -2 -2 8
1396 -3 -1 8
1397 -3 1 9
1398 -3 2 11
1399 -3 3 12
1400 -2 5 12
1401 -1 6 13
1402 0 7 13
1403 1 9 13
1404 2 10 12
1405 2 11 12
1406 2 11 12
1407 2 11 10
1408 3 10 7
1409 5 9 6
1410 6 9 5
1411 7 9 6
1412 8 8 6
1413 9 9 5
1414 8 11 5
1415 6 11 6
1416 5 10 7
1417 5 9 6
1418 3 8 6
1419 2 6 7
1420 2 5 7
1421 2 4 8
1422 2 3 8
1423 2 2 7
1424 2 2 7
1425 1 2 7
1426 1 3 6
1427 2 4 5
1428 3 7 4
1429 4 10 5
1430 5 11 7
1431 5 11 8
1432 4 11 7
1433 3 11 6
1434 4 11 5
1435 4 10 5
1436 4 10 4
1437 5 9 5
1438 6 9 5
1439 6 9 5
1440 5 9 6
1441 3 8 7
1442 2 9 11
1443 5 9 11
1444 6 8 11
1445 4 7 11
1446 3 6 11
1447 3 4 11
1448 4 3 11
1449 4 4 11
1450 4 6 11
1451 4 8 10
1452 3 8 9
1453 -1 7 9
1454 -2 6 8
1455 2 6 8
1456 5 7 7
1457 3 7 8
1458 -1 7 7
1459 -1 6 6
1460 2 6 7
1461 3 5 8
1462 2 5 7
1463 1 5 8
1464 2 4 7
1465 2 3 6
1466 0 4 8
1467 1 4 10
1468 2 3 11
1469 2 4 11
1470 1 4 9
1471 -1 4 9
1472 0 4 9
1473 1 3 9
1474 -1 3 10
1475 -3 4 11
1476 -2 5 11
1477 -1 5 11
1478 1 4 11
1479 3 4 12
1480 3 4 12
1481 3 4 12
1482 4 4 12
1483 4 4 12
1484 4 4 12
1485 5 3 12
1486 5 3 11
1487 4 3 11
1488 5 2 11
1489 5 2 10
1490 5 1 10
1491 6 1 9
1492 6 1 9
1493 5 0 8
1494 5 -1 8
1495 5 -1 7
1496 5 -2 7
1497 6 -2 7
1498 6 -3 7
1499 5 -2 7
1500 4 -3 7
1501 5 -3 7
1502 4 -3 6
1503 2 -2 6
1504 1 -3 6
1505 -1 -3 6
1506 -1 -3 5
1507 -2 -3 5
1508 -2 -3 6
1509 -2 -4 6
1510 -1 -4 6
1511 -2 -3 6
1512 -3 -2 8
1513 -2 -3 8
1514 -2 -2 8
1515 -3 -2 8
1516 -2 -1 9
1517 -2 -1 9
1518 -2 0 10
1519 -2 1 10
1520 -2 1 11
1521 -2 1 11
1522 -1 2 11
1523 -1 3 11
1524 -2 3 11
1525 -1 3 12
1526 1 3 12
1527 -1 4 12
1528 -1 4 12
1529 1 4 12
1530 1 5 12
1531 1 5 11
1532 1 5 11
1533 3 5 11
1534 3 5 11
1535 3 5 11
1536 4 5 11
1537 5 4 11
1538 5 4 11
1539 4 4 11
1540 5 4 10
1541 5 4 10
1542 6 3 10
1543 5 4 9
1544 -1 5 8
1545 1 5 10
1546 2 4 11
1547 -1 4 9
1548 1 4 10
1549 2 4 10
1550 -1 4 10
1551 -1 5 9
1552 1 4 9
1553 2 4 9
1554 0 4 9
1555 -1 5 9
1556 0 4 9
1557 1 4 9
1558 1 4 8
1559 2 4 7
1560 2 4 7
1561 2 4 6
1562 2 5 6
1563 2 5 6
1564 3 5 6
1565 3 5 6
1566 5 5 7
1567 6 6 7
1568 5 6 8
1569 6 7 8
1570 7 7 8
1571 6 7 9
1572 6 7 10
1573 6 7 9
1574 6 8 7
1575 6 8 7
1576 6 9 8
1577 6 9 8
1578 6 9 9
1579 6 9 10
1580 6 8 11
1581 5 8 11
1582 5 7 11
1583 4 6 12
1584 4 6 12
1585 2 6 12
1586 -1 6 11
1587 -3 5 11
1588 -6 5 11
1589 -7 6 10
1590 -7 6 9
1591 -5 8 7
1592 -4 8 6
1593 -3 9 5
1594 -1 8 4
1595 1 8 5
1596 0 8 10
1597 1 8 11
1598 2 7 9
1599 2 6 6
1600 3 5 7
1601 3 4 6
1602 3 3 7
1603 2 3 9
1604 1 3 11
1605 -3 2 11
