x y fscore
0.7967213115 0.5801966292 0.6714343763
0.7967213115 0.5801966292 0.6714343763
0.7746142542 0.5922752809 0.6712830309
0.8269903312 0.5646067416 0.6710625156
0.8480876665 0.5543539326 0.6704603363
0.8480876665 0.5543539326 0.6704603363
0.8478727976 0.5542134831 0.6702904705
0.7346392098 0.6162921348 0.67028183
0.8240114731 0.5648876404 0.6702774769
0.8685446009 0.5456460674 0.6702320366
0.7169176546 0.628511236 0.6698099087
0.7773241789 0.5883426966 0.6697577744
0.7773241789 0.5883426966 0.6697577744
0.8102932376 0.570505618 0.6695788346
0.8040952943 0.5735955056 0.6695630789
0.8337520938 0.5592696629 0.669468729
0.846583584 0.5533707865 0.6692712757
0.854243945 0.5498595506 0.6690592156
0.8224088488 0.5639044944 0.6690551575
0.7969296541 0.5759831461 0.6686776455
0.8339630563 0.558005618 0.6686300909
0.8339630563 0.558005618 0.6686300909
0.7701044147 0.5904494382 0.6684156133
0.8461041756 0.5521067416 0.6681964984
0.7308077437 0.6150280899 0.6679377669
0.7869133918 0.5793539326 0.6673677398
0.8448127421 0.5512640449 0.6671766106
0.7267307055 0.6162921348 0.6669706642
0.8496845769 0.5485955056 0.6667235641
0.8441670254 0.5508426966 0.6666666667
0.8376195537 0.553511236 0.6665539112
0.853695986 0.5466292135 0.6664954191
0.8423878033 0.5509831461 0.6662138066
0.8768348624 0.5369382022 0.6660278746
0.8768348624 0.5369382022 0.6660278746
0.8768348624 0.5369382022 0.6660278746
0.7450878108 0.6018258427 0.6658379302
0.822350754 0.5591292135 0.6656634061
0.762232693 0.5907303371 0.6656116474
0.822180917 0.5591292135 0.6656077579
0.842660353 0.5498595506 0.6654767976
0.8261413383 0.5566011236 0.6651002769
0.7450741064 0.6001404494 0.6647996888
0.8850198645 0.5318820225 0.6644442495
0.8350340136 0.5516853933 0.6644113667
0.827434555 0.5549157303 0.6643127364
0.875 0.5348314607 0.6638772664
0.8727397574 0.5355337079 0.6637653408
0.7970072849 0.5685393258 0.6636609558
0.8194587895 0.5571629213 0.6633224647
0.8194587895 0.5571629213 0.6633224647
0.8019940179 0.5648876404 0.6628759786
0.8733915441 0.5338483146 0.6626569038
0.7137064071 0.6179775281 0.6624012044
0.8002387585 0.5648876404 0.6622756463
0.8396979504 0.5466292135 0.6621863037
0.8727022059 0.5334269663 0.6621338912
0.7701770736 0.5803370787 0.6619142972
0.8356545961 0.547752809 0.6617459913
0.7676748933 0.5810393258 0.6614437605
0.7720712277 0.578511236 0.661421116
0.7942508368 0.5665730337 0.6613656857
0.8237636211 0.5521067416 0.6611167171
0.8226683396 0.5525280899 0.6610653672
0.7761363636 0.5755617978 0.6609677419
0.8170151107 0.5543539326 0.6605304995
0.7012946006 0.6238764045 0.6603240672
0.8501549358 0.5394662921 0.6600790514
0.7961087949 0.5632022472 0.6597022292
0.7235363194 0.605758427 0.6594297072
0.7308152453 0.6005617978 0.6593169378
0.8483307539 0.5389044944 0.6591084772
0.7303025124 0.6001404494 0.6588543674
0.8492239468 0.5379213483 0.6586414445
0.733655339 0.5973314607 0.6585120384
0.8515381186 0.5365168539 0.6582801999
0.7469686163 0.5883426966 0.6582338152
0.8535602329 0.5353932584 0.6580355602
0.8474988933 0.5377808989 0.6580168414
0.8143302181 0.5507022472 0.65705907
0.7279876902 0.5980337079 0.6566427635
0.824278438 0.545505618 0.6565246788
0.8381742739 0.5390449438 0.6561244551
0.7287699434 0.5966292135 0.6561124411
0.7864153907 0.5626404494 0.6559685607
0.7101211923 0.608988764 0.6556782096
0.8370823324 0.5383426966 0.6552696812
0.8370823324 0.5383426966 0.6552696812
0.8508299686 0.5327247191 0.6552081534
0.8768252473 0.5228932584 0.6551117368
0.8350380849 0.5389044944 0.6550576184
0.8346028292 0.5386235955 0.6547161758
0.7408065376 0.5856741573 0.6541689544
0.802244898 0.5521067416 0.6540765391
0.7317794399 0.5908707865 0.6538192556
0.7078688525 0.6064606742 0.6532526475
0.8512079476 0.529494382 0.6528703784
0.7662878788 0.568258427 0.6525806452
0.848471223 0.5300561798 0.6524896266
0.8381834215 0.533988764 0.6523678792
0.8381834215 0.533988764 0.6523678792
0.7670972644 0.5671348315 0.6521317829
0.8288874431 0.5367977528 0.6516068536
0.8437988827 0.5303370787 0.6513152221
0.864619679 0.5220505618 0.6510202294
0.7357889145 0.5835674157 0.6508968434
0.851910828 0.5259831461 0.6503994443
0.851910828 0.5259831461 0.6503994443
0.851910828 0.5259831461 0.6503994443
0.851910828 0.5259831461 0.6503994443
0.851910828 0.5259831461 0.6503994443
0.851910828 0.5259831461 0.6503994443
0.851910828 0.5259831461 0.6503994443
0.7950071037 0.5501404494 0.6502863784
0.7476703819 0.5747191011 0.6498848567
0.7716824416 0.5610955056 0.649751972
0.8274961932 0.5342696629 0.6493129641
0.7260250174 0.5869382022 0.6491146319
0.7265448216 0.5862359551 0.6488923436
0.8768237264 0.5148876404 0.6487921423
0.7087217044 0.5980337079 0.6486898233
0.8830791576 0.5123595506 0.648475691
0.7254084115 0.5862359551 0.6484387137
0.8435741616 0.5264044944 0.6482746692
0.7188088311 0.5898876404 0.6479981486
0.8692362261 0.5162921348 0.6478103798
0.8818687969 0.5116573034 0.6475868812
0.8751494858 0.5139044944 0.6475533139
0.7256235828 0.5842696629 0.6473196919
0.8368256799 0.527247191 0.6469067724
0.8080808081 0.5393258427 0.6469002695
0.8492462312 0.5221910112 0.6467211689
0.8382550336 0.5262640449 0.6465918896
0.7638942123 0.5598314607 0.6461338953
0.8371364653 0.5255617978 0.6457290768
0.8399729912 0.5241573034 0.6455072213
0.7737814465 0.5529494382 0.6449868938
0.8363188536 0.5245786517 0.6447436561
0.8363188536 0.5245786517 0.6447436561
0.8363188536 0.5245786517 0.6447436561
0.8363188536 0.5245786517 0.6447436561
0.8363188536 0.5245786517 0.6447436561
0.8363188536 0.5245786517 0.6447436561
0.8363188536 0.5245786517 0.6447436561
0.7912492333 0.5435393258 0.6444092915
0.8527095878 0.5171348315 0.6438188494
0.6885901744 0.6043539326 0.6437280275
0.8454857143 0.5195224719 0.643584167
0.7242046054 0.5786516854 0.6432976813
0.8421651126 0.5200842697 0.6430494052
0.7269183059 0.5761235955 0.642795581
0.6994382022 0.5945224719 0.6427269967
0.7169289296 0.5823033708 0.6426412462
0.8302558398 0.5241573034 0.6426173052
0.8356195188 0.5219101124 0.6425175067
0.7236402042 0.5773876404 0.6422935708
0.7275151084 0.5748595506 0.642240703
0.7237793055 0.5766853933 0.6419135465
0.8056027165 0.5331460674 0.6416497634
0.8475553506 0.5161516854 0.6415851955
0.8326979143 0.521488764 0.6413334485
0.8357030016 0.5200842697 0.6411566098
0.7173157163 0.579494382 0.641081417
0.8394359791 0.5183988764 0.6409655292
0.8523442967 0.5132022472 0.6406592443
0.8523442967 0.5132022472 0.6406592443
0.8523442967 0.5132022472 0.6406592443
0.8523442967 0.5132022472 0.6406592443
0.8422980087 0.5168539326 0.64061276
0.7171981181 0.5780898876 0.6401741971
0.7021633406 0.5880617978 0.6400672629
0.806059313 0.5306179775 0.6399593462
0.8475086906 0.5136235955 0.6396152164
0.6798544073 0.6033707865 0.6393332837
0.8188803513 0.5238764045 0.6389721627
0.7357247438 0.5646067416 0.638906548
0.7758586061 0.5425561798 0.6385651707
0.7261009667 0.5696629213 0.638438533
0.845814978 0.5123595506 0.6381527158
0.7249329759 0.5696629213 0.63798663
0.8021720613 0.5290730337 0.6376100203
0.8100909485 0.5254213483 0.6374169364
0.6914351471 0.5907303371 0.6371279255
0.8238573021 0.5189606742 0.6367944851
0.8432144511 0.5113764045 0.6366497639
0.7525871982 0.5515449438 0.6365699465
0.765717675 0.5439606742 0.6360650353
0.8318202451 0.514747191 0.6359534964
0.7469194313 0.5533707865 0.6357402178
0.8347050754 0.5127808989 0.6352879763
0.8216276477 0.5175561798 0.63507109
0.8363552903 0.5117977528 0.6350091487
0.8363552903 0.5117977528 0.6350091487
0.8363552903 0.5117977528 0.6350091487
0.8363552903 0.5117977528 0.6350091487
0.8430597535 0.5092696629 0.6349706681
0.8352428964 0.5119382022 0.6347962382
0.8469292077 0.5074438202 0.6346390304
0.8318523582 0.5127808989 0.6344599878
0.8331047096 0.5117977528 0.6340699495
0.8476369621 0.5063202247 0.6339576189
0.8277501132 0.5136235955 0.6339053562
0.8277501132 0.5136235955 0.6339053562
0.6906891981 0.5855337079 0.6337792642
0.8649173955 0.5 0.6336774653
0.83640553 0.5098314607 0.6335078534
0.8334097159 0.5108146067 0.6334029955
0.8464613214 0.5056179775 0.6330783434
0.7194991055 0.5648876404 0.6328874902
0.8404280065 0.5074438202 0.6328049742
0.7974791711 0.5242977528 0.6326582493
0.8507356431 0.503511236 0.6326098465
0.8332567754 0.5095505618 0.6323862646
0.6879854569 0.5846910112 0.6321463822
0.690821256 0.5824438202 0.6320201174
0.7531104199 0.5441011236 0.6317677756
0.803207629 0.520505618 0.6316686552
0.8380952381 0.506741573 0.6315973742
0.8385671086 0.5063202247 0.6314038007
0.7225339367 0.5606741573 0.6313958086
0.8226134056 0.5119382022 0.6311141892
0.8367015099 0.5058988764 0.630547046
0.7001200892 0.5731741573 0.6303189435
0.8162125949 0.5133426966 0.6302810829
0.833256351 0.506741573 0.6302183406
0.6892410342 0.5803370787 0.6301181853
0.7118584071 0.5648876404 0.6299138606
0.8825018992 0.4894662921 0.6296865119
0.8323325635 0.5061797753 0.6295196507
0.8424028269 0.502247191 0.6293004839
0.8072607261 0.5153089888 0.6290612945
0.8309501845 0.5060393258 0.6290153631
0.7505355404 0.5412921348 0.6289677683
0.8205882353 0.5094101124 0.6285961872
0.8170375365 0.5105337079 0.6284034921
0.721574344 0.5561797753 0.6281725888
0.8330624565 0.5039325843 0.6279863481
0.8089016829 0.5130617978 0.6278789962
0.7751857969 0.5273876404 0.6277164828
0.7810081573 0.5244382022 0.6275102933
0.8471459279 0.4981741573 0.6273989564
0.8480134035 0.4976123596 0.6271906532
0.7317347321 0.5485955056 0.6270669449
0.8183257919 0.508005618 0.6268630849
0.8873166967 0.4844101124 0.626692105
0.8399433428 0.4997191011 0.6266290948
0.7172101449 0.5560393258 0.6264240506
0.8310873606 0.5023876404 0.6262254902
0.8456760631 0.4971910112 0.6262161684
0.8020627606 0.5133426966 0.6260169564
0.8633217993 0.4905898876 0.6256492925
0.6876790831 0.5730337079 0.6251436451
0.7941558442 0.5153089888 0.6250425894
0.8294609665 0.5014044944 0.625
0.8433619866 0.4960674157 0.6246904846
0.8013638363 0.5116573034 0.6245499743
0.8150746944 0.505758427 0.6241983013
0.8270746407 0.5011235955 0.6241035508
0.7059032087 0.5592696629 0.6240890212
0.8379914732 0.4969101124 0.6238758596
0.7161055505 0.5526685393 0.6238604836
0.8347457627 0.4980337079 0.6238564391
0.6794107911 0.5765449438 0.6237653852
0.8168789809 0.5043539326 0.6236540465
0.8316159251 0.4987359551 0.6235294118
0.719941079 0.5491573034 0.6230579237
0.8772019403 0.4825842697 0.6226329619
0.8360966367 0.4957865169 0.6224651737
0.8465812998 0.4921348315 0.622435385
0.8199356913 0.5014044944 0.6222764511
0.7848588537 0.5154494382 0.6222448288
0.7095555156 0.5537921348 0.622071468
0.8333726693 0.4959269663 0.6218191424
0.6944685278 0.5625 0.6215566074
0.8255002327 0.4983146067 0.6214748642
0.819415689 0.5002808989 0.6212610099
0.7256006006 0.5429775281 0.6211439589
0.7144946079 0.5490168539 0.6209197046
0.8515433611 0.4882022472 0.6206034637
0.7800935772 0.5151685393 0.62053798
0.8628628629 0.4842696629 0.6203670385
0.7880952381 0.5113764045 0.6202725724
0.8065677013 0.5036516854 0.6200933771
0.8874934589 0.4764044944 0.6199963444
0.8874934589 0.4764044944 0.6199963444
0.8874934589 0.4764044944 0.6199963444
0.8874934589 0.4764044944 0.6199963444
0.8365545216 0.4924157303 0.6199275042
0.715072517 0.5470505618 0.6198774568
0.780503413 0.5139044944 0.6197493225
0.7280485492 0.5391853933 0.6195432906
0.8171152519 0.4988764045 0.6195168745
0.729261796 0.5383426966 0.619424693
0.8461538462 0.4882022472 0.6191663698
0.8390583714 0.4905898876 0.6191615705
0.8306928352 0.4933988764 0.619085382
0.8210306407 0.4967696629 0.6190059503
0.8859236002 0.4755617978 0.6188996527
0.8859236002 0.4755617978 0.6188996527
0.8351228824 0.4915730337 0.61886659
0.7059247254 0.5505617978 0.6186380494
0.8931034483 0.4728932584 0.6183654729
0.8344070628 0.4911516854 0.618336133
0.837454982 0.4898876404 0.6181657067
0.7989759573 0.5040730337 0.6181536342
0.6799865115 0.5664325843 0.618036932
0.7797988444 0.5117977528 0.6179937251
0.8136759982 0.4980337079 0.617877679
0.6960732523 0.5551966292 0.6177045082
0.8370975493 0.4893258427 0.6176209892
0.718709196 0.5411516854 0.6174184761
0.8253408557 0.4931179775 0.6173729559
0.8689444161 0.4786516854 0.6172794784
0.8329754235 0.4903089888 0.6172752188
0.8915119363 0.4720505618 0.6172635445
0.8915119363 0.4720505618 0.6172635445
0.8915119363 0.4720505618 0.6172635445
0.8915119363 0.4720505618 0.6172635445
0.8915119363 0.4720505618 0.6172635445
0.8915119363 0.4720505618 0.6172635445
0.8915119363 0.4720505618 0.6172635445
0.8284835581 0.4918539326 0.6172556623
0.8280104093 0.4915730337 0.6169031462
0.8909814324 0.4717696629 0.6168962351
0.8909814324 0.4717696629 0.6168962351
0.8909814324 0.4717696629 0.6168962351
0.8909814324 0.4717696629 0.6168962351
0.8909814324 0.4717696629 0.6168962351
0.7984824816 0.5025280899 0.6168433756
0.8907161804 0.4716292135 0.6167125803
0.7156644395 0.5415730337 0.6165653981
0.8611740993 0.4800561798 0.6164667689
0.7133099502 0.5426966292 0.6164154104
0.7911071979 0.5047752809 0.6163079825
0.8351753964 0.4882022472 0.6162028009
0.8268275373 0.4908707865 0.616021856
0.7894968139 0.5046348315 0.6157141633
0.8462294277 0.4838483146 0.6156733089
0.7837896567 0.5066011236 0.6154239891
0.8596623835 0.4792134831 0.6153846154
0.7573393554 0.5181179775 0.6152948044
0.8441940225 0.483988764 0.6152472773
0.6884133612 0.555758427 0.6150139882
0.83477842 0.4867977528 0.6149751597
0.8177156177 0.4926966292 0.6148992112
0.8172494172 0.4924157303 0.6145486415
0.8399902582 0.4844101124 0.6144664172
0.844302554 0.4828651685 0.6143674053
0.8276600809 0.4883426966 0.6142566911
0.7916204833 0.5015449438 0.6140486631
0.8305775222 0.4867977528 0.6138315771
0.8450738916 0.4818820225 0.6137745975
0.8865869854 0.4688202247 0.6133210841
0.8443349754 0.4814606742 0.6132379249
0.7021392313 0.5439606742 0.6130104463
0.8149184149 0.491011236 0.6127957932
0.8307692308 0.4853932584 0.6127659574
0.8307692308 0.4853932584 0.6127659574
0.8420923379 0.4816011236 0.6127591137
0.667163191 0.5661516854 0.6125208935
0.8370677058 0.4827247191 0.6123285231
0.7936046512 0.4984550562 0.6123188406
0.8108358416 0.4918539326 0.6122912842
0.6789869952 0.5573033708 0.6121567417
0.725 0.529494382 0.612012987
0.8670788253 0.472752809 0.6118887475
0.8670788253 0.472752809 0.6118887475
0.7768648649 0.5046348315 0.6118348233
0.6735348759 0.5601123596 0.6116095391
0.7849438697 0.5008426966 0.6115064735
0.8605658934 0.4741573034 0.611428054
0.8408755534 0.4801966292 0.6112998391
0.7751402676 0.504494382 0.6111961885
0.8036163882 0.4931179775 0.6111933153
0.6815275618 0.5539325843 0.6111412412
0.7772717415 0.5033707865 0.6110306027
0.7695262484 0.5064606742 0.6108758259
0.8350791717 0.4814606742 0.61077951
0.7948660212 0.4957865169 0.6106738171
0.7621451104 0.508988764 0.6103578947
0.8903851333 0.4643258427 0.6103572418
0.8283168794 0.4831460674 0.6103078151
0.8341451534 0.4810393258 0.6101906289
0.8341451534 0.4810393258 0.6101906289
0.7896497881 0.4971910112 0.6101870206
0.660235448 0.5671348315 0.6101541251
0.8267659779 0.4832865169 0.6099982273
0.8437112379 0.4776685393 0.6099901354
0.8339834227 0.4804775281 0.6096952415
0.8545730935 0.4737359551 0.609559953
0.8429670057 0.477247191 0.6094520671
0.7099364961 0.5338483146 0.6094276094
0.7037718491 0.5372191011 0.6093189964
0.7135583632 0.5314606742 0.6091926266
0.8341880342 0.4797752809 0.6091841284
0.8166784786 0.4855337079 0.6090020259
0.8422227735 0.4768258427 0.6089139987
0.8452707761 0.4757022472 0.6087894311
0.8243340533 0.4824438202 0.6086648357
0.8886192017 0.4627808989 0.6086073144
0.8445220863 0.4752808989 0.6082502022
0.8327228327 0.4789325843 0.6081141329
0.7134480802 0.5297752809 0.6080438462
0.6914950761 0.5424157303 0.6079496261
0.8465011287 0.4740168539 0.6077248582
0.6562907432 0.5655898876 0.6075739288
