x y C
36 18 54.0
36 19 58.0
36 20 44.0
36 21 42.0
36 22 39.0
36 23 28.0
36 24 25.0
36 25 18.0
36 26 12.0
36 27 14.0
36 28 21.0
36 29 20.0
36 30 9.0
36 31 3.0
36 32 3.0
36 33 7.0
36 34 7.0
36 35 14.0
36 36 20.0
36 37 21.0
36 38 25.0
36 39 29.0
36 40 32.0
36 41 36.0
36 42 41.0
36 43 45.0
36 44 41.0
36 45 42.0
36 46 48.0
36 47 57.0
37 0 33.0
37 1 20.0
37 2 31.0
37 3 36.0
37 4 22.0
37 5 26.0
37 6 36.0
37 7 49.0
37 8 48.0
37 9 54.0
37 10 59.0
37 11 64.0
37 12 63.0
37 13 68.0
37 14 69.0
37 15 58.0
37 16 60.0
37 17 54.0
37 18 50.0
37 19 54.0
37 20 40.0
37 21 38.0
37 22 35.0
37 23 24.0
37 24 21.0
37 25 14.0
37 26 8.0
37 27 10.0
37 28 17.0
37 29 16.0
37 30 5.0
37 31 1.0
37 32 1.0
37 33 3.0
37 34 3.0
37 35 10.0
37 36 16.0
37 37 17.0
37 38 21.0
37 39 25.0
37 40 28.0
37 41 32.0
37 42 37.0
37 43 41.0
37 44 37.0
37 45 38.0
37 46 44.0
37 47 53.0
38 0 30.0
38 1 17.0
38 2 28.0
38 3 33.0
38 4 19.0
38 5 23.0
38 6 33.0
38 7 46.0
38 8 45.0
38 9 51.0
38 10 56.0
38 11 61.0
38 12 60.0
38 13 65.0
38 14 66.0
38 15 55.0
38 16 57.0
38 17 51.0
38 18 47.0
38 19 51.0
38 20 37.0
38 21 35.0
38 22 32.0
38 23 21.0
38 24 18.0
38 25 11.0
38 26 5.0
38 27 7.0
38 28 14.0
38 29 13.0
38 30 2.0
38 31 4.0
38 32 4.0
38 33 0.0
38 34 0.0
38 35 7.0
38 36 13.0
38 37 14.0
38 38 18.0
38 39 22.0
38 40 25.0
38 41 29.0
38 42 34.0
38 43 38.0
38 44 34.0
38 45 35.0
38 46 41.0
38 47 50.0
39 0 28.0
39 1 15.0
39 2 26.0
39 3 31.0
39 4 17.0
39 5 21.0
39 6 31.0
39 7 44.0
39 8 43.0
39 9 49.0
39 10 54.0
39 11 59.0
39 12 58.0
39 13 63.0
39 14 64.0
39 15 53.0
39 16 55.0
39 17 49.0
39 18 45.0
39 19 49.0
39 20 35.0
39 21 33.0
39 22 30.0
39 23 19.0
39 24 16.0
39 25 9.0
39 26 3.0
39 27 5.0
39 28 12.0
39 29 11.0
39 30 0.0
39 31 6.0
39 32 6.0
39 33 2.0
39 34 2.0
39 35 5.0
39 36 11.0
39 37 12.0
39 38 16.0
39 39 20.0
39 40 23.0
39 41 27.0
39 42 32.0
39 43 36.0
39 44 32.0
39 45 33.0
39 46 39.0
39 47 48.0
40 0 27.0
40 1 14.0
40 2 25.0
40 3 30.0
40 4 16.0
40 5 20.0
40 6 30.0
40 7 43.0
40 8 42.0
40 9 48.0
40 10 53.0
40 11 58.0
40 12 57.0
40 13 62.0
40 14 63.0
40 15 52.0
40 16 54.0
40 17 48.0
40 18 44.0
40 19 48.0
40 20 34.0
40 21 32.0
40 22 29.0
40 23 18.0
40 24 15.0
40 25 8.0
40 26 2.0
40 27 4.0
40 28 11.0
40 29 10.0
40 30 1.0
40 31 7.0
40 32 7.0
40 33 3.0
40 34 3.0
40 35 4.0
40 36 10.0
40 37 11.0
40 38 15.0
40 39 19.0
40 40 22.0
40 41 26.0
40 42 31.0
40 43 35.0
40 44 31.0
40 45 32.0
40 46 38.0
40 47 47.0
41 0 23.0
41 1 10.0
41 2 21.0
41 3 26.0
41 4 12.0
41 5 16.0
41 6 26.0
41 7 39.0
41 8 38.0
41 9 44.0
41 10 49.0
41 11 54.0
41 12 53.0
41 13 58.0
41 14 59.0
41 15 48.0
41 16 50.0
41 17 44.0
41 18 40.0
41 19 44.0
41 20 30.0
41 21 28.0
41 22 25.0
41 23 14.0
41 24 11.0
41 25 4.0
41 26 2.0
41 27 0.0
41 28 7.0
41 29 6.0
41 30 5.0
41 31 11.0
41 32 11.0
41 33 7.0
41 34 7.0
41 35 0.0
41 36 6.0
41 37 7.0
41 38 11.0
41 39 15.0
41 40 18.0
41 41 22.0
41 42 27.0
41 43 31.0
41 44 27.0
41 45 28.0
41 46 34.0
41 47 43.0
42 0 21.0
42 1 8.0
42 2 19.0
42 3 24.0
42 4 10.0
42 5 14.0
42 6 24.0
42 7 37.0
42 8 36.0
42 9 42.0
42 10 47.0
42 11 52.0
42 12 51.0
42 13 56.0
42 14 57.0
42 15 46.0
42 16 48.0
42 17 42.0
42 18 38.0
42 19 42.0
42 20 28.0
42 21 26.0
42 22 23.0
42 23 12.0
42 24 9.0
42 25 2.0
42 26 4.0
42 27 2.0
42 28 5.0
42 29 4.0
42 30 7.0
42 31 13.0
42 32 13.0
42 33 9.0
42 34 9.0
42 35 2.0
42 36 4.0
42 37 5.0
42 38 9.0
42 39 13.0
42 40 16.0
42 41 20.0
42 42 25.0
42 43 29.0
42 44 25.0
42 45 26.0
42 46 32.0
42 47 41.0
43 0 17.0
43 1 4.0
43 2 15.0
43 3 20.0
43 4 6.0
43 5 10.0
43 6 20.0
43 7 33.0
43 8 32.0
43 9 38.0
43 10 43.0
43 11 48.0
43 12 47.0
43 13 52.0
43 14 53.0
43 15 42.0
43 16 44.0
43 17 38.0
43 18 34.0
43 19 38.0
43 20 24.0
43 21 22.0
43 22 19.0
43 23 8.0
43 24 5.0
43 25 2.0
43 26 8.0
43 27 6.0
43 28 1.0
43 29 0.0
43 30 11.0
43 31 17.0
43 32 17.0
43 33 13.0
43 34 13.0
43 35 6.0
43 36 0.0
43 37 1.0
43 38 5.0
43 39 9.0
43 40 12.0
43 41 16.0
43 42 21.0
43 43 25.0
43 44 21.0
43 45 22.0
43 46 28.0
43 47 37.0
44 0 12.0
44 1 1.0
44 2 10.0
44 3 15.0
44 4 1.0
44 5 5.0
44 6 15.0
44 7 28.0
44 8 27.0
44 9 33.0
44 10 38.0
44 11 43.0
44 12 42.0
44 13 47.0
44 14 48.0
44 15 37.0
44 16 39.0
44 17 33.0
44 18 29.0
44 19 33.0
44 20 19.0
44 21 17.0
44 22 14.0
44 23 3.0
44 24 0.0
44 25 7.0
44 26 13.0
44 27 11.0
44 28 4.0
44 29 5.0
44 30 16.0
44 31 22.0
44 32 22.0
44 33 18.0
44 34 18.0
44 35 11.0
44 36 5.0
44 37 4.0
44 38 0.0
44 39 4.0
44 40 7.0
44 41 11.0
44 42 16.0
44 43 20.0
44 44 16.0
44 45 17.0
44 46 23.0
44 47 32.0
45 0 7.0
45 1 6.0
45 2 5.0
45 3 10.0
45 4 4.0
45 5 0.0
45 6 10.0
45 7 23.0
45 8 22.0
45 9 28.0
45 10 33.0
45 11 38.0
45 12 37.0
45 13 42.0
45 14 43.0
45 15 32.0
45 16 34.0
45 17 28.0
45 18 24.0
45 19 28.0
45 20 14.0
45 21 12.0
45 22 9.0
45 23 2.0
45 24 5.0
45 25 12.0
45 26 18.0
45 27 16.0
45 28 9.0
45 29 10.0
45 30 21.0
45 31 27.0
45 32 27.0
45 33 23.0
45 34 23.0
45 35 16.0
45 36 10.0
45 37 9.0
45 38 5.0
45 39 1.0
45 40 2.0
45 41 6.0
45 42 11.0
45 43 15.0
45 44 11.0
45 45 12.0
45 46 18.0
45 47 27.0
46 0 2.0
46 1 11.0
46 2 0.0
46 3 5.0
46 4 9.0
46 5 5.0
46 6 5.0
46 7 18.0
46 8 17.0
46 9 23.0
46 10 28.0
46 11 33.0
46 12 32.0
46 13 37.0
46 14 38.0
46 15 27.0
46 16 29.0
46 17 23.0
46 18 19.0
46 19 23.0
46 20 9.0
46 21 7.0
46 22 4.0
46 23 7.0
46 24 10.0
46 25 17.0
46 26 23.0
46 27 21.0
46 28 14.0
46 29 15.0
46 30 26.0
46 31 32.0
46 32 32.0
46 33 28.0
46 34 28.0
46 35 21.0
46 36 15.0
46 37 14.0
46 38 10.0
46 39 6.0
46 40 3.0
46 41 1.0
46 42 6.0
46 43 10.0
46 44 6.0
46 45 7.0
46 46 13.0
46 47 22.0
47 0 3.0
47 1 10.0
47 2 1.0
47 3 6.0
47 4 8.0
47 5 4.0
47 6 6.0
47 7 19.0
47 8 18.0
47 9 24.0
47 10 29.0
47 11 34.0
47 12 33.0
47 13 38.0
47 14 39.0
47 15 28.0
47 16 30.0
47 17 24.0
47 18 20.0
47 19 24.0
47 20 10.0
47 21 8.0
47 22 5.0
47 23 6.0
47 24 9.0
47 25 16.0
47 26 22.0
47 27 20.0
47 28 13.0
47 29 14.0
47 30 25.0
47 31 31.0
47 32 31.0
47 33 27.0
47 34 27.0
47 35 20.0
47 36 14.0
47 37 13.0
47 38 9.0
47 39 5.0
47 40 2.0
47 41 2.0
47 42 7.0
47 43 11.0
47 44 7.0
47 45 8.0
47 46 14.0
47 47 23.0
