x y fscore
0.732 0.412 0.634
0.758 0.383 0.634
0.797 0.348 0.634
0.838 0.321 0.634
0.788 0.355 0.634
0.767 0.373 0.633
0.897 0.291 0.633
0.715 0.434 0.633
0.955 0.270 0.633
0.704 0.451 0.633
0.829 0.325 0.633
0.808 0.339 0.633
0.721 0.425 0.633
0.851 0.313 0.633
0.828 0.325 0.633
0.772 0.368 0.632
0.896 0.291 0.632
0.659 0.543 0.632
0.708 0.442 0.632
0.725 0.417 0.632
0.796 0.346 0.632
0.793 0.348 0.632
0.734 0.406 0.632
0.795 0.346 0.631
0.924 0.279 0.631
0.924 0.279 0.631
0.924 0.279 0.631
0.663 0.530 0.631
0.790 0.350 0.631
0.815 0.332 0.631
0.805 0.338 0.631
0.805 0.338 0.631
0.836 0.318 0.631
0.748 0.388 0.631
0.729 0.410 0.631
0.689 0.470 0.630
0.688 0.472 0.630
0.801 0.340 0.630
0.718 0.424 0.630
0.897 0.288 0.630
0.781 0.355 0.630
0.781 0.355 0.630
0.781 0.355 0.630
0.781 0.355 0.630
0.732 0.405 0.630
0.812 0.332 0.630
0.762 0.371 0.630
0.723 0.415 0.630
0.749 0.384 0.629
0.813 0.331 0.629
0.708 0.436 0.629
0.822 0.324 0.629
0.688 0.469 0.629
0.831 0.319 0.629
0.758 0.374 0.629
0.979 0.259 0.629
0.979 0.259 0.629
0.733 0.401 0.629
0.753 0.378 0.629
0.903 0.283 0.628
0.687 0.469 0.628
0.713 0.426 0.628
0.981 0.257 0.628
0.680 0.481 0.628
0.787 0.347 0.628
0.856 0.304 0.628
0.737 0.394 0.628
0.756 0.374 0.628
0.789 0.346 0.628
0.783 0.350 0.628
0.979 0.258 0.628
0.979 0.258 0.628
0.726 0.407 0.627
0.785 0.348 0.627
0.795 0.340 0.627
0.703 0.439 0.627
0.737 0.393 0.627
0.930 0.272 0.627
0.703 0.438 0.627
0.731 0.400 0.627
0.704 0.436 0.627
0.794 0.340 0.627
0.814 0.326 0.626
0.958 0.263 0.626
0.721 0.411 0.626
0.779 0.350 0.626
0.903 0.281 0.626
0.693 0.452 0.626
0.729 0.399 0.626
0.684 0.466 0.626
0.805 0.330 0.626
0.819 0.321 0.625
0.860 0.299 0.625
0.714 0.417 0.625
0.661 0.514 0.625
0.654 0.531 0.625
0.739 0.386 0.625
0.802 0.332 0.625
0.633 0.593 0.625
0.791 0.339 0.625
0.703 0.432 0.624
0.960 0.260 0.624
0.770 0.355 0.624
0.847 0.304 0.624
0.702 0.431 0.624
0.722 0.404 0.624
0.677 0.476 0.624
0.813 0.323 0.624
0.883 0.287 0.624
0.883 0.287 0.624
0.790 0.339 0.624
0.790 0.339 0.624
0.790 0.339 0.624
0.665 0.498 0.623
0.785 0.342 0.623
0.923 0.271 0.623
0.923 0.271 0.623
0.923 0.271 0.623
0.669 0.489 0.623
0.667 0.493 0.623
0.783 0.343 0.623
0.790 0.338 0.623
0.771 0.352 0.623
0.833 0.310 0.623
0.790 0.337 0.623
0.690 0.447 0.622
0.719 0.404 0.622
0.832 0.310 0.622
0.832 0.310 0.622
0.832 0.310 0.622
0.832 0.310 0.622
0.754 0.366 0.622
0.923 0.270 0.622
0.923 0.270 0.622
0.923 0.270 0.622
0.923 0.270 0.622
0.923 0.270 0.622
0.923 0.270 0.622
0.788 0.337 0.622
0.981 0.252 0.622
0.776 0.346 0.622
0.817 0.318 0.622
0.775 0.347 0.622
0.748 0.371 0.621
0.748 0.371 0.621
0.807 0.324 0.621
0.795 0.332 0.621
0.701 0.427 0.621
0.685 0.453 0.621
0.954 0.259 0.621
0.924 0.269 0.621
0.931 0.266 0.621
0.835 0.307 0.621
0.653 0.519 0.621
0.794 0.332 0.621
0.752 0.366 0.621
0.675 0.469 0.621
0.786 0.337 0.620
0.786 0.337 0.620
0.779 0.342 0.620
0.779 0.342 0.620
0.641 0.549 0.620
0.792 0.332 0.620
0.801 0.326 0.620
0.978 0.252 0.620
0.978 0.252 0.620
0.978 0.252 0.620
0.793 0.332 0.620
0.978 0.252 0.620
0.762 0.356 0.620
0.926 0.267 0.620
0.780 0.341 0.620
0.696 0.431 0.620
0.693 0.436 0.620
0.922 0.268 0.620
0.700 0.426 0.620
0.786 0.336 0.620
0.673 0.470 0.620
0.779 0.340 0.620
0.821 0.313 0.619
0.683 0.452 0.619
0.792 0.331 0.619
0.715 0.403 0.619
0.777 0.342 0.619
0.711 0.408 0.619
0.628 0.584 0.619
0.978 0.251 0.619
0.771 0.346 0.619
0.688 0.441 0.619
0.845 0.299 0.619
0.895 0.277 0.619
0.707 0.413 0.619
0.780 0.338 0.618
0.642 0.539 0.618
0.774 0.342 0.618
0.825 0.309 0.618
0.825 0.309 0.618
0.680 0.452 0.618
0.736 0.377 0.618
0.786 0.333 0.618
0.846 0.297 0.618
0.700 0.420 0.618
0.843 0.298 0.618
0.788 0.331 0.618
0.667 0.476 0.617
0.695 0.427 0.617
0.789 0.330 0.617
0.715 0.399 0.617
0.925 0.265 0.617
0.925 0.265 0.617
0.817 0.312 0.617
0.663 0.483 0.617
0.710 0.404 0.617
0.772 0.342 0.617
0.788 0.330 0.617
0.833 0.302 0.617
0.919 0.266 0.617
0.675 0.457 0.616
0.710 0.403 0.616
0.793 0.326 0.616
0.801 0.321 0.616
0.883 0.279 0.616
0.660 0.487 0.616
0.700 0.417 0.616
0.679 0.448 0.616
0.646 0.519 0.616
0.709 0.404 0.616
0.697 0.420 0.616
0.831 0.302 0.615
0.791 0.326 0.615
0.683 0.441 0.615
0.785 0.330 0.615
0.803 0.317 0.615
0.768 0.342 0.615
0.753 0.354 0.615
0.811 0.312 0.614
0.620 0.594 0.614
0.730 0.375 0.614
0.789 0.325 0.614
0.927 0.261 0.614
0.676 0.448 0.614
0.903 0.269 0.614
0.903 0.269 0.614
0.737 0.368 0.614
0.721 0.384 0.614
0.922 0.263 0.614
0.922 0.263 0.614
0.922 0.263 0.614
0.922 0.263 0.614
0.922 0.263 0.614
0.922 0.263 0.614
0.714 0.393 0.614
0.702 0.408 0.613
0.661 0.476 0.613
0.741 0.363 0.613
0.922 0.262 0.613
0.778 0.332 0.613
0.783 0.328 0.613
0.783 0.328 0.613
0.924 0.261 0.613
0.792 0.322 0.613
0.759 0.346 0.613
0.666 0.465 0.613
0.925 0.261 0.613
0.806 0.313 0.613
0.827 0.301 0.613
0.827 0.301 0.613
0.823 0.303 0.613
0.826 0.301 0.612
0.689 0.424 0.612
0.669 0.457 0.612
0.781 0.328 0.612
0.785 0.325 0.612
0.979 0.245 0.612
0.635 0.533 0.612
0.923 0.261 0.612
0.693 0.417 0.612
0.674 0.447 0.612
0.671 0.452 0.612
0.769 0.337 0.612
0.769 0.337 0.612
0.789 0.322 0.612
0.809 0.309 0.611
0.633 0.537 0.611
0.801 0.314 0.611
0.978 0.245 0.611
0.659 0.474 0.611
0.646 0.501 0.611
0.765 0.338 0.611
0.793 0.318 0.611
0.923 0.260 0.611
0.780 0.327 0.611
0.677 0.439 0.611
0.773 0.331 0.611
0.779 0.328 0.610
0.682 0.431 0.610
0.772 0.332 0.610
0.761 0.341 0.610
0.927 0.258 0.610
0.756 0.344 0.610
0.745 0.353 0.610
0.620 0.572 0.610
0.773 0.330 0.610
0.907 0.264 0.610
0.616 0.584 0.610
0.804 0.310 0.610
0.679 0.433 0.609
0.636 0.523 0.609
0.926 0.257 0.609
0.726 0.371 0.609
0.611 0.604 0.609
0.687 0.420 0.609
0.926 0.257 0.609
0.926 0.257 0.609
0.919 0.259 0.609
0.823 0.299 0.609
0.823 0.299 0.609
0.664 0.457 0.609
0.794 0.315 0.609
0.784 0.321 0.609
0.618 0.573 0.609
0.799 0.312 0.609
0.920 0.258 0.608
0.773 0.328 0.608
0.771 0.330 0.608
0.661 0.461 0.608
0.789 0.317 0.608
0.924 0.257 0.608
0.924 0.257 0.608
0.924 0.257 0.608
0.924 0.257 0.608
0.924 0.257 0.608
0.840 0.289 0.608
0.804 0.308 0.608
0.730 0.364 0.608
0.730 0.364 0.608
0.706 0.390 0.608
0.734 0.360 0.608
0.715 0.380 0.608
0.688 0.414 0.607
0.923 0.256 0.607
0.923 0.256 0.607
0.923 0.256 0.607
0.923 0.256 0.607
0.923 0.256 0.607
0.923 0.256 0.607
0.703 0.394 0.607
0.775 0.326 0.607
0.775 0.326 0.607
0.775 0.326 0.607
0.775 0.326 0.607
0.775 0.326 0.607
0.775 0.326 0.607
0.718 0.375 0.607
0.788 0.317 0.607
0.715 0.379 0.607
0.637 0.512 0.607
0.656 0.467 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.981 0.240 0.607
0.614 0.580 0.607
0.700 0.396 0.607
0.741 0.351 0.607
0.905 0.262 0.607
0.736 0.356 0.607
0.724 0.368 0.606
0.739 0.354 0.606
0.787 0.316 0.606
0.775 0.324 0.606
0.786 0.317 0.606
0.780 0.321 0.606
0.780 0.321 0.606
0.880 0.270 0.606
0.880 0.270 0.606
0.797 0.310 0.606
0.903 0.262 0.606
0.879 0.270 0.606
0.879 0.270 0.606
0.816 0.298 0.606
0.816 0.298 0.606
0.928 0.254 0.606
0.781 0.320 0.606
0.957 0.246 0.606
0.979 0.240 0.606
0.979 0.240 0.606
0.818 0.297 0.606
0.662 0.451 0.605
0.728 0.362 0.605
0.741 0.349 0.605
0.786 0.315 0.605
0.927 0.253 0.605
0.754 0.338 0.605
0.608 0.595 0.605
0.608 0.595 0.605
0.800 0.306 0.605
0.697 0.395 0.605
0.799 0.306 0.605
0.977 0.239 0.605
0.830 0.289 0.604
0.779 0.319 0.604
0.972 0.240 0.604
0.613 0.572 0.604
0.771 0.324 0.604
0.902 0.260 0.604
0.902 0.260 0.604
0.660 0.450 0.604
0.683 0.413 0.604
0.717 0.370 0.604
0.926 0.252 0.604
0.813 0.297 0.604
0.823 0.292 0.604
0.823 0.292 0.604
0.627 0.524 0.603
0.759 0.332 0.603
0.763 0.329 0.603
0.658 0.453 0.603
0.631 0.513 0.603
0.782 0.315 0.603
0.820 0.293 0.603
0.791 0.309 0.603
0.791 0.309 0.603
0.876 0.268 0.603
0.731 0.354 0.603
0.640 0.488 0.603
0.669 0.432 0.603
0.653 0.460 0.602
0.920 0.253 0.602
0.640 0.487 0.602
0.628 0.518 0.602
0.673 0.424 0.602
0.647 0.472 0.602
0.799 0.303 0.602
0.799 0.303 0.602
0.642 0.481 0.602
0.755 0.332 0.602
0.755 0.332 0.602
0.679 0.413 0.602
0.807 0.298 0.602
0.721 0.362 0.602
0.804 0.300 0.601
0.804 0.300 0.601
0.603 0.596 0.601
0.624 0.526 0.601
0.675 0.418 0.601
0.705 0.378 0.601
0.742 0.341 0.601
0.705 0.378 0.601
0.614 0.552 0.601
0.768 0.321 0.601
0.690 0.396 0.601
0.626 0.517 0.601
0.687 0.399 0.600
0.604 0.585 0.600
0.688 0.397 0.600
0.614 0.549 0.600
0.728 0.352 0.600
0.751 0.332 0.600
0.767 0.320 0.600
0.607 0.572 0.600
0.663 0.433 0.599
0.622 0.524 0.599
0.784 0.308 0.599
0.923 0.249 0.599
0.923 0.249 0.599
0.923 0.249 0.599
0.611 0.554 0.599
0.771 0.317 0.599
0.771 0.317 0.599
0.605 0.577 0.599
0.785 0.308 0.599
0.649 0.458 0.599
0.614 0.545 0.599
0.576 0.711 0.599
0.643 0.468 0.599
0.922 0.249 0.598
0.922 0.249 0.598
0.922 0.249 0.598
0.656 0.442 0.598
0.825 0.285 0.598
0.826 0.284 0.598
0.826 0.284 0.598
0.645 0.464 0.598
0.922 0.249 0.598
0.879 0.263 0.598
0.793 0.302 0.598
0.793 0.302 0.598
0.793 0.302 0.598
0.793 0.302 0.598
0.793 0.302 0.598
0.793 0.302 0.598
0.793 0.302 0.598
0.919 0.249 0.598
0.919 0.249 0.598
0.919 0.249 0.598
0.919 0.249 0.598
0.919 0.249 0.598
0.919 0.249 0.598
0.919 0.249 0.598
0.795 0.301 0.598
0.856 0.271 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.981 0.233 0.598
0.757 0.324 0.598
0.757 0.324 0.598
0.757 0.324 0.598
0.694 0.384 0.598
0.653 0.446 0.597
0.775 0.311 0.597
0.806 0.294 0.597
0.600 0.587 0.597
0.617 0.529 0.597
0.783 0.306 0.597
0.643 0.464 0.597
0.757 0.323 0.597
0.841 0.276 0.597
0.980 0.232 0.597
0.980 0.232 0.597
0.980 0.232 0.597
0.624 0.508 0.596
0.971 0.234 0.596
0.646 0.455 0.596
0.896 0.255 0.596
0.662 0.425 0.596
0.684 0.394 0.596
0.642 0.463 0.596
0.901 0.253 0.596
0.631 0.485 0.596
0.619 0.518 0.596
0.739 0.335 0.595
0.976 0.232 0.595
0.659 0.429 0.595
0.812 0.288 0.595
0.812 0.288 0.595
0.692 0.381 0.595
0.638 0.469 0.595
0.812 0.288 0.595
0.812 0.288 0.595
0.603 0.565 0.595
0.781 0.305 0.595
0.604 0.560 0.595
0.788 0.300 0.595
0.591 0.610 0.594
0.636 0.471 0.594
0.913 0.248 0.594
0.701 0.369 0.594
0.789 0.299 0.594
0.789 0.299 0.594
0.596 0.589 0.594
0.714 0.355 0.594
0.599 0.574 0.594
0.599 0.574 0.594
0.976 0.231 0.594
0.761 0.316 0.594
0.675 0.401 0.594
0.921 0.245 0.594
0.719 0.350 0.594
0.608 0.543 0.594
0.665 0.415 0.593
0.725 0.343 0.593
0.634 0.472 0.593
0.927 0.243 0.593
0.679 0.394 0.593
0.802 0.290 0.593
0.802 0.290 0.593
0.865 0.263 0.593
0.837 0.273 0.593
0.605 0.546 0.593
0.814 0.284 0.592
0.603 0.555 0.592
0.570 0.703 0.592
0.636 0.464 0.592
0.918 0.245 0.592
0.793 0.294 0.592
0.682 0.387 0.592
0.811 0.285 0.592
0.602 0.555 0.592
0.657 0.424 0.592
0.569 0.703 0.592
0.777 0.303 0.592
0.657 0.424 0.592
0.595 0.577 0.592
0.569 0.702 0.591
0.723 0.342 0.591
0.723 0.342 0.591
0.622 0.493 0.591
0.569 0.702 0.591
0.607 0.535 0.591
0.602 0.552 0.591
0.608 0.531 0.591
0.599 0.560 0.591
0.599 0.560 0.591
0.625 0.486 0.591
0.608 0.530 0.591
0.597 0.569 0.591
0.794 0.292 0.591
0.570 0.692 0.591
0.635 0.461 0.590
0.797 0.290 0.590
0.568 0.701 0.590
0.568 0.701 0.590
0.643 0.445 0.590
0.921 0.242 0.590
0.952 0.234 0.590
0.592 0.580 0.590
0.598 0.558 0.590
0.594 0.574 0.590
0.600 0.550 0.590
0.618 0.497 0.590
0.776 0.300 0.589
0.596 0.563 0.589
0.920 0.242 0.589
0.920 0.242 0.589
0.920 0.242 0.589
0.644 0.441 0.589
0.830 0.273 0.589
0.755 0.314 0.589
0.749 0.318 0.589
0.715 0.346 0.589
0.981 0.227 0.589
0.981 0.227 0.589
0.772 0.302 0.589
0.871 0.256 0.589
0.645 0.437 0.589
0.648 0.431 0.589
0.678 0.385 0.589
0.813 0.279 0.588
0.813 0.279 0.588
0.713 0.346 0.588
0.755 0.312 0.588
0.789 0.291 0.588
0.789 0.291 0.588
0.789 0.291 0.588
0.789 0.291 0.588
0.789 0.291 0.588
0.789 0.291 0.588
0.789 0.291 0.588
0.638 0.448 0.588
0.598 0.550 0.588
0.812 0.279 0.588
0.812 0.279 0.588
0.812 0.279 0.588
0.812 0.279 0.588
0.709 0.349 0.588
0.600 0.544 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.918 0.241 0.588
0.602 0.536 0.588
0.640 0.443 0.587
0.622 0.481 0.587
0.794 0.288 0.587
0.601 0.538 0.587
0.777 0.297 0.587
0.790 0.290 0.587
0.917 0.241 0.587
0.917 0.241 0.587
0.917 0.241 0.587
0.917 0.241 0.587
0.797 0.286 0.587
0.918 0.240 0.587
0.918 0.240 0.587
0.656 0.413 0.587
0.569 0.671 0.587
0.752 0.312 0.587
0.977 0.226 0.586
0.587 0.584 0.586
0.621 0.479 0.586
0.822 0.273 0.586
0.822 0.273 0.586
0.822 0.273 0.586
0.822 0.273 0.586
0.822 0.273 0.586
0.822 0.273 0.586
0.822 0.273 0.586
0.822 0.273 0.586
0.678 0.380 0.586
0.591 0.567 0.586
0.593 0.560 0.586
0.799 0.284 0.586
0.924 0.238 0.586
0.568 0.670 0.586
0.621 0.477 0.586
0.983 0.224 0.586
0.627 0.463 0.586
0.734 0.324 0.586
0.802 0.282 0.586
0.802 0.282 0.586
0.775 0.296 0.586
0.809 0.278 0.586
0.809 0.278 0.586
0.621 0.477 0.586
0.862 0.256 0.586
0.603 0.526 0.586
0.585 0.587 0.585
0.597 0.543 0.585
0.776 0.295 0.585
0.776 0.295 0.585
0.829 0.269 0.585
0.589 0.571 0.585
0.621 0.475 0.585
0.605 0.515 0.585
0.567 0.669 0.585
0.657 0.405 0.585
0.587 0.574 0.584
0.801 0.281 0.584
0.787 0.288 0.584
0.921 0.237 0.584
0.564 0.684 0.584
0.638 0.436 0.584
0.802 0.280 0.584
0.802 0.280 0.584
0.802 0.280 0.584
0.802 0.280 0.584
0.802 0.280 0.584
0.802 0.280 0.584
0.632 0.447 0.584
0.613 0.491 0.584
0.811 0.275 0.584
0.637 0.437 0.584
0.689 0.362 0.584
0.927 0.235 0.584
0.563 0.683 0.584
0.792 0.284 0.583
0.792 0.284 0.583
0.592 0.553 0.583
0.563 0.683 0.583
0.853 0.258 0.583
0.820 0.271 0.583
0.820 0.271 0.583
0.820 0.271 0.583
0.820 0.271 0.583
0.743 0.314 0.583
0.647 0.417 0.583
0.802 0.279 0.583
0.594 0.543 0.583
0.607 0.504 0.583
0.560 0.696 0.583
0.894 0.244 0.583
0.590 0.556 0.583
0.591 0.552 0.583
0.591 0.552 0.583
0.752 0.307 0.583
0.828 0.267 0.583
0.819 0.271 0.583
0.819 0.271 0.583
0.634 0.440 0.583
0.791 0.284 0.583
0.791 0.284 0.583
0.568 0.649 0.583
0.562 0.682 0.582
0.618 0.474 0.582
0.598 0.527 0.582
0.957 0.227 0.582
0.633 0.441 0.582
0.801 0.278 0.582
0.659 0.397 0.582
0.818 0.270 0.582
0.818 0.270 0.582
0.818 0.270 0.582
0.818 0.270 0.582
0.818 0.270 0.582
0.818 0.270 0.582
0.630 0.446 0.582
0.563 0.670 0.582
0.596 0.531 0.582
0.666 0.387 0.582
0.575 0.611 0.582
0.917 0.236 0.582
0.567 0.648 0.582
0.761 0.300 0.582
0.622 0.462 0.582
0.759 0.300 0.581
0.904 0.240 0.581
0.563 0.669 0.581
0.751 0.305 0.581
0.563 0.669 0.581
0.603 0.507 0.581
0.727 0.322 0.581
0.611 0.485 0.581
0.742 0.311 0.581
0.562 0.669 0.581
0.594 0.532 0.581
0.685 0.361 0.581
0.566 0.647 0.581
0.840 0.260 0.581
0.606 0.496 0.580
0.795 0.279 0.580
0.795 0.279 0.580
0.752 0.304 0.580
0.696 0.349 0.580
0.733 0.317 0.580
0.764 0.295 0.580
0.618 0.466 0.580
0.787 0.283 0.580
0.787 0.283 0.580
0.787 0.283 0.580
0.787 0.283 0.580
0.749 0.305 0.580
0.771 0.291 0.580
0.646 0.412 0.580
0.585 0.561 0.580
0.823 0.266 0.580
0.613 0.477 0.579
0.608 0.489 0.579
0.598 0.516 0.579
0.812 0.270 0.579
0.828 0.263 0.579
0.601 0.506 0.579
0.600 0.508 0.579
0.635 0.428 0.579
0.796 0.277 0.579
0.630 0.437 0.579
0.789 0.280 0.579
0.789 0.280 0.579
0.918 0.233 0.579
0.918 0.233 0.579
0.918 0.233 0.579
0.918 0.233 0.579
0.918 0.233 0.579
0.918 0.233 0.579
0.918 0.233 0.579
0.584 0.560 0.579
0.796 0.277 0.579
0.585 0.553 0.579
0.585 0.553 0.579
0.582 0.565 0.579
0.597 0.514 0.578
0.629 0.437 0.578
0.648 0.404 0.578
0.789 0.280 0.578
0.789 0.280 0.578
0.829 0.262 0.578
0.584 0.556 0.578
0.917 0.233 0.578
0.917 0.233 0.578
0.874 0.246 0.578
0.615 0.466 0.578
0.587 0.543 0.578
0.561 0.657 0.578
0.620 0.453 0.578
0.600 0.502 0.577
0.810 0.269 0.577
0.628 0.437 0.577
0.845 0.255 0.577
0.620 0.453 0.577
0.589 0.536 0.577
0.563 0.643 0.577
0.600 0.501 0.577
0.629 0.434 0.577
0.558 0.668 0.577
0.698 0.340 0.577
0.920 0.231 0.577
0.579 0.566 0.577
0.596 0.509 0.577
0.920 0.231 0.577
0.582 0.555 0.576
0.792 0.276 0.576
0.572 0.593 0.576
0.784 0.279 0.576
0.792 0.276 0.576
0.917 0.232 0.576
0.917 0.232 0.576
0.917 0.232 0.576
0.634 0.423 0.576
0.722 0.319 0.576
0.722 0.319 0.576
0.874 0.244 0.576
0.634 0.422 0.576
0.557 0.667 0.576
0.807 0.268 0.576
0.807 0.268 0.576
0.615 0.459 0.576
0.720 0.319 0.575
0.720 0.319 0.575
0.916 0.231 0.575
0.801 0.271 0.575
0.791 0.275 0.575
0.801 0.270 0.575
0.596 0.506 0.575
0.819 0.263 0.575
0.935 0.227 0.575
0.727 0.313 0.575
0.790 0.275 0.575
0.790 0.275 0.575
0.790 0.275 0.575
0.790 0.275 0.575
0.784 0.278 0.575
0.554 0.677 0.575
0.586 0.535 0.575
0.747 0.299 0.575
0.820 0.262 0.575
0.918 0.230 0.575
0.603 0.484 0.575
0.847 0.251 0.575
0.830 0.257 0.575
0.909 0.232 0.574
0.617 0.450 0.574
0.577 0.565 0.574
0.731 0.309 0.574
0.613 0.458 0.574
0.598 0.495 0.574
0.980 0.216 0.574
0.747 0.298 0.574
0.894 0.236 0.574
0.746 0.298 0.574
0.736 0.305 0.574
0.816 0.262 0.574
0.828 0.258 0.574
0.596 0.498 0.574
0.920 0.229 0.574
0.975 0.217 0.573
0.975 0.217 0.573
0.819 0.261 0.573
0.593 0.505 0.573
0.832 0.256 0.573
0.554 0.664 0.573
0.787 0.275 0.573
0.787 0.275 0.573
0.787 0.275 0.573
0.787 0.275 0.573
0.829 0.256 0.573
0.584 0.534 0.573
0.584 0.535 0.573
0.579 0.552 0.573
0.796 0.271 0.573
0.796 0.271 0.573
0.709 0.325 0.573
0.583 0.536 0.573
0.760 0.288 0.573
0.760 0.288 0.573
0.578 0.552 0.573
0.814 0.262 0.573
0.814 0.262 0.573
0.589 0.515 0.573
0.575 0.564 0.573
0.652 0.385 0.573
0.787 0.274 0.573
0.787 0.274 0.573
0.787 0.274 0.573
0.787 0.274 0.573
0.787 0.274 0.573
0.814 0.262 0.573
0.814 0.262 0.573
0.698 0.333 0.573
0.582 0.537 0.572
0.663 0.371 0.572
0.745 0.297 0.572
0.583 0.534 0.572
0.611 0.455 0.572
0.642 0.398 0.572
0.917 0.228 0.572
0.796 0.269 0.572
0.796 0.269 0.572
0.796 0.269 0.572
0.721 0.313 0.572
0.721 0.313 0.572
0.569 0.582 0.572
0.582 0.532 0.572
0.581 0.536 0.572
0.641 0.398 0.572
0.573 0.564 0.572
0.564 0.604 0.571
0.749 0.293 0.571
0.575 0.556 0.571
0.827 0.255 0.571
0.578 0.546 0.571
0.587 0.516 0.571
0.630 0.414 0.571
0.869 0.240 0.571
0.787 0.272 0.571
0.814 0.260 0.571
0.814 0.260 0.571
0.814 0.260 0.571
0.814 0.260 0.571
0.814 0.260 0.571
0.814 0.260 0.571
0.814 0.260 0.571
0.814 0.260 0.571
0.970 0.215 0.571
0.970 0.215 0.571
0.619 0.435 0.570
0.581 0.532 0.570
0.783 0.273 0.570
0.783 0.273 0.570
0.783 0.273 0.570
0.783 0.273 0.570
0.783 0.273 0.570
0.783 0.273 0.570
0.783 0.273 0.570
0.576 0.547 0.570
0.619 0.433 0.570
0.719 0.312 0.570
0.842 0.249 0.570
0.708 0.320 0.570
0.577 0.544 0.570
0.592 0.495 0.570
0.643 0.391 0.570
0.576 0.546 0.570
0.552 0.653 0.570
0.786 0.271 0.570
0.552 0.652 0.570
0.579 0.535 0.570
0.679 0.346 0.569
0.573 0.555 0.569
0.554 0.639 0.569
0.590 0.499 0.569
0.810 0.260 0.569
0.810 0.260 0.569
0.581 0.526 0.569
0.805 0.262 0.569
0.596 0.483 0.569
0.555 0.634 0.569
0.605 0.458 0.569
0.555 0.634 0.569
0.581 0.523 0.569
0.581 0.525 0.569
0.580 0.528 0.569
0.580 0.528 0.569
0.551 0.651 0.569
0.551 0.651 0.568
0.552 0.647 0.568
0.900 0.230 0.568
0.571 0.559 0.568
0.792 0.267 0.568
0.810 0.259 0.568
0.810 0.259 0.568
0.609 0.448 0.568
0.921 0.224 0.568
0.743 0.292 0.568
0.598 0.474 0.568
0.975 0.213 0.568
0.787 0.269 0.568
0.604 0.458 0.568
0.630 0.406 0.567
0.577 0.532 0.567
0.573 0.547 0.567
0.572 0.549 0.567
0.597 0.473 0.567
0.732 0.298 0.567
0.708 0.316 0.567
0.566 0.571 0.567
0.713 0.312 0.567
0.545 0.673 0.567
0.752 0.286 0.567
0.610 0.442 0.567
0.807 0.259 0.567
0.724 0.303 0.567
0.605 0.451 0.567
0.588 0.494 0.567
0.789 0.266 0.567
0.579 0.521 0.567
0.716 0.309 0.566
0.545 0.674 0.566
0.604 0.452 0.566
0.783 0.269 0.566
0.992 0.208 0.566
0.604 0.452 0.566
0.570 0.551 0.566
0.625 0.411 0.566
0.621 0.418 0.566
0.624 0.412 0.566
0.551 0.635 0.566
0.544 0.673 0.566
0.918 0.223 0.566
0.551 0.635 0.566
0.624 0.413 0.566
0.799 0.261 0.566
0.623 0.414 0.566
0.635 0.394 0.566
0.606 0.446 0.566
0.571 0.546 0.566
0.918 0.223 0.565
0.787 0.266 0.565
0.699 0.320 0.565
0.980 0.210 0.565
0.611 0.435 0.565
0.979 0.210 0.565
0.584 0.499 0.565
0.576 0.526 0.565
0.550 0.634 0.565
0.572 0.539 0.565
0.917 0.223 0.565
0.917 0.223 0.565
0.567 0.557 0.565
0.821 0.251 0.565
0.566 0.558 0.565
0.782 0.267 0.565
0.627 0.404 0.565
0.568 0.549 0.565
0.623 0.411 0.564
0.628 0.401 0.564
0.550 0.629 0.564
0.563 0.568 0.564
0.786 0.265 0.564
0.818 0.252 0.564
0.827 0.248 0.564
0.549 0.633 0.564
0.617 0.420 0.564
0.786 0.265 0.564
0.566 0.557 0.564
0.575 0.524 0.564
0.705 0.313 0.564
0.817 0.251 0.563
0.574 0.525 0.563
0.976 0.209 0.563
0.567 0.548 0.563
0.549 0.627 0.563
0.576 0.519 0.563
0.544 0.658 0.563
0.567 0.548 0.563
0.813 0.252 0.563
0.575 0.519 0.563
0.788 0.263 0.563
0.574 0.521 0.563
0.609 0.432 0.563
0.810 0.253 0.563
0.810 0.253 0.563
0.588 0.480 0.563
0.559 0.580 0.563
0.580 0.501 0.563
0.567 0.546 0.563
0.601 0.448 0.563
0.601 0.449 0.563
0.569 0.537 0.563
0.805 0.255 0.562
0.605 0.438 0.562
0.615 0.419 0.562
0.592 0.469 0.562
0.541 0.665 0.562
0.562 0.563 0.562
0.808 0.253 0.562
0.619 0.412 0.562
0.571 0.528 0.562
0.565 0.551 0.562
0.619 0.410 0.562
0.583 0.491 0.562
0.827 0.246 0.562
