x y C
2 20 0.8411134766912711
2 21 0.7391276027230026
2 22 0.5861487917705996
2 23 0.025226484945122307
2 24 0.1277523260072806
2 25 0.4847028848962207
2 26 0.7906605068010265
2 27 0.6886746328327579
2 28 0.33172407394381787
2 29 0.3827170109279521
2 30 0.9436393177534296
2 31 1.2495969396582352
2 32 1.2495969396582352
2 33 1.0456251917216979
2 34 1.0456251917216979
2 35 0.6886746328327579
2 36 0.3827170109279521
2 37 0.33172407394381787
2 38 0.1277523260072806
2 39 0.07621942192925663
2 40 0.22919823288165952
2 41 0.43316998081819674
2 42 0.6881346657388683
2 43 0.8921064136754056
2 44 0.6881346657388683
2 45 0.7391276027230026
2 46 1.0450852246278084
2 47 1.504021657485017
3 0 0.48416291780233106
3 1 0.1787452629914149
3 2 0.3821770438340624
3 3 0.637141728754734
3 4 0.07675938902314627
3 5 0.12721235891339094
3 6 0.637141728754734
3 7 1.3000499095484799
3 8 1.2490569725643457
3 9 1.5550145944691516
3 10 1.809979279389823
3 11 2.0649439643104945
3 12 2.0139510273263603
3 13 2.268915712247032
3 14 2.319908649231166
3 15 1.7589863424056889
3 16 1.8609722163739573
3 17 1.5550145944691516
3 18 1.3510428465326143
3 19 1.5550145944691516
3 20 0.8411134766912711
3 21 0.7391276027230026
3 22 0.5861487917705996
3 23 0.025226484945122307
3 24 0.1277523260072806
3 25 0.4847028848962207
3 26 0.7906605068010265
3 27 0.6886746328327579
3 28 0.33172407394381787
3 29 0.3827170109279521
3 30 0.9436393177534296
3 31 1.2495969396582352
3 32 1.2495969396582352
3 33 1.0456251917216979
3 34 1.0456251917216979
3 35 0.6886746328327579
3 36 0.3827170109279521
3 37 0.33172407394381787
3 38 0.1277523260072806
3 39 0.07621942192925663
3 40 0.22919823288165952
3 41 0.43316998081819674
3 42 0.6881346657388683
3 43 0.8921064136754056
3 44 0.6881346657388683
3 45 0.7391276027230026
3 46 1.0450852246278084
3 47 1.504021657485017
4 0 0.1624666057650932
4 1 0.5004415750286528
4 2 0.060480731796824574
4 3 0.3154454167174961
4 4 0.39845570106038414
4 5 0.19448395312384692
4 6 0.3154454167174961
4 7 0.9783535975112421
4 8 0.9273606605271079
4 9 1.2333182824319135
4 10 1.488282967352585
4 11 1.7432476522732565
4 12 1.6922547152891223
4 13 1.9472194002097938
4 14 1.998212337193928
4 15 1.4372900303684508
4 16 1.5392759043367195
4 17 1.2333182824319135
4 18 1.0293465344953763
4 19 1.2333182824319135
4 20 0.5194171646540333
4 21 0.41743129068576473
4 22 0.2644524797333618
4 23 0.29646982709211556
4 24 0.44944863804451846
4 25 0.8063991969334585
4 26 1.1123568188382644
4 27 1.0103709448699958
4 28 0.6534203859810557
4 29 0.7044133229651899
4 30 1.2653356297906675
4 31 1.5712932516954732
4 32 1.5712932516954732
4 33 1.367321503758936
4 34 1.367321503758936
4 35 1.0103709448699958
4 36 0.7044133229651899
4 37 0.6534203859810557
4 38 0.44944863804451846
4 39 0.24547689010798124
4 40 0.09249807915557834
4 41 0.11147366878095888
4 42 0.3664383537016304
4 43 0.5704101016381676
4 44 0.3664383537016304
4 45 0.41743129068576473
4 46 0.7233889125905706
4 47 1.1823253454477791
5 0 0.4809260183093825
5 1 1.1438341991031284
5 2 0.5829118922776511
5 3 0.3279472073569796
5 4 1.0418483251348598
5 5 0.8378765771983225
5 6 0.3279472073569796
5 7 0.33496097343676634
5 8 0.28396803645263213
5 9 0.5899256583574379
5 10 0.8448903432781094
5 11 1.099855028198781
5 12 1.0488620912146467
5 13 1.3038267761353182
5 14 1.3548197131194524
5 15 0.7938974062939752
5 16 0.8958832802622438
5 17 0.5899256583574379
5 18 0.38595391042090066
5 19 0.5899256583574379
5 20 0.12397545942044236
5 21 0.22596133338871094
5 22 0.3789401443411139
5 23 0.9398624511665912
5 24 1.092841262118994
5 25 1.4497918210079344
5 26 1.75574944291274
5 27 1.6537635689444714
5 28 1.2968130100555313
5 29 1.3478059470396655
5 30 1.908728253865143
5 31 2.214685875769949
5 32 2.214685875769949
5 33 2.0107141278334115
5 34 2.0107141278334115
5 35 1.6537635689444714
5 36 1.3478059470396655
5 37 1.2968130100555313
5 38 1.092841262118994
5 39 0.888869514182457
5 40 0.735890703230054
5 41 0.5319189552935167
5 42 0.27695427037284526
5 43 0.07298252243630804
5 44 0.27695427037284526
5 45 0.22596133338871094
5 46 0.07999628851609486
5 47 0.5389327213733035
6 0 0.6739438055317253
6 1 1.3368519863254713
6 2 0.7759296794999938
6 3 0.5209649945793223
6 4 1.2348661123572025
6 5 1.0308943644206654
6 6 0.5209649945793223
6 7 0.1419431862144236
6 8 0.09095024923028938
6 9 0.3969078711350952
6 10 0.6518725560557667
6 11 0.9068372409764381
6 12 0.8558443039923039
6 13 1.1108089889129755
6 14 1.1618019258971097
6 15 0.6008796190716325
6 16 0.7028654930399011
6 17 0.3969078711350952
6 18 0.1929361231985579
6 19 0.3969078711350952
6 20 0.3169932466427851
6 21 0.4189791206110537
6 22 0.5719579315634566
6 23 1.132880238388934
6 24 1.2858590493413369
6 25 1.642809608230277
6 26 1.9487672301350827
6 27 1.8467813561668143
6 28 1.4898307972778742
6 29 1.5408237342620084
6 30 2.1017460410874858
6 31 2.4077036629922914
6 32 2.4077036629922914
6 33 2.203731915055754
6 34 2.203731915055754
6 35 1.8467813561668143
6 36 1.5408237342620084
6 37 1.4898307972778742
6 38 1.2858590493413369
6 39 1.0818873014047996
6 40 0.9289084904523968
6 41 0.7249367425158595
6 42 0.469972057595188
6 43 0.2660003096586508
6 44 0.469972057595188
6 45 0.4189791206110537
6 46 0.11302149870624789
6 47 0.34591493415096075
7 0 0.6739438055317253
7 1 1.3368519863254713
7 2 0.7759296794999938
7 3 0.5209649945793223
7 4 1.2348661123572025
7 5 1.0308943644206654
7 6 0.5209649945793223
7 7 0.1419431862144236
7 8 0.09095024923028938
7 9 0.3969078711350952
7 10 0.6518725560557667
7 11 0.9068372409764381
7 12 0.8558443039923039
7 13 1.1108089889129755
7 14 1.1618019258971097
7 15 0.6008796190716325
7 16 0.7028654930399011
7 17 0.3969078711350952
7 18 0.1929361231985579
7 19 0.3969078711350952
7 20 0.3169932466427851
7 21 0.4189791206110537
7 22 0.5719579315634566
7 23 1.132880238388934
7 24 1.2858590493413369
7 25 1.642809608230277
7 26 1.9487672301350827
7 27 1.8467813561668143
7 28 1.4898307972778742
7 29 1.5408237342620084
7 30 2.1017460410874858
7 31 2.4077036629922914
7 32 2.4077036629922914
7 33 2.203731915055754
7 34 2.203731915055754
7 35 1.8467813561668143
7 36 1.5408237342620084
7 37 1.4898307972778742
7 38 1.2858590493413369
7 39 1.0818873014047996
7 40 0.9289084904523968
7 41 0.7249367425158595
7 42 0.469972057595188
7 43 0.2660003096586508
7 44 0.469972057595188
7 45 0.4189791206110537
7 46 0.11302149870624789
7 47 0.34591493415096075
8 0 1.5103542168285435
8 1 2.1732623976222896
8 2 1.6123400907968122
8 3 1.3573754058761407
8 4 2.0712765236540207
8 5 1.8673047757174837
8 6 1.3573754058761407
8 7 0.6944672250823948
8 8 0.745460162066529
8 9 0.4395025401617232
8 10 0.1845378552410517
8 11 0.07042682967961977
8 12 0.019433892695485566
8 13 0.27439857761615705
8 14 0.32539151460029125
8 15 0.23553079222518591
8 16 0.13354491825691728
8 17 0.4395025401617232
8 18 0.6434742880982605
8 19 0.4395025401617232
8 20 1.1534036579396034
8 21 1.255389531907872
8 22 1.408368342860275
8 23 1.9692906496857523
8 24 2.1222694606381554
8 25 2.4792200195270953
8 26 2.7851776414319014
8 27 2.6831917674636325
8 28 2.3262412085746926
8 29 2.377234145558827
8 30 2.9381564523843045
8 31 3.2441140742891097
8 32 3.2441140742891097
8 33 3.040142326352573
8 34 3.040142326352573
8 35 2.6831917674636325
8 36 2.377234145558827
8 37 2.3262412085746926
8 38 2.1222694606381554
8 39 1.918297712701618
8 40 1.765318901749215
8 41 1.561347153812678
8 42 1.3063824688920063
8 43 1.1024107209554692
8 44 1.3063824688920063
8 45 1.255389531907872
8 46 0.9494319100030663
8 47 0.4904954771458576
9 0 1.6390327416434387
9 1 2.3019409224371845
9 2 1.7410186156117073
9 3 1.4860539306910359
9 4 2.199955048468916
9 5 1.9959833005323788
9 6 1.4860539306910359
9 7 0.82314574989729
9 8 0.8741386868814242
9 9 0.5681810649766184
9 10 0.3132163800559469
9 11 0.058251695135275394
9 12 0.1092446321194096
9 13 0.14572005280126188
9 14 0.1967129897853961
9 15 0.3642093170400811
9 16 0.26222344307181245
9 17 0.5681810649766184
9 18 0.7721528129131556
9 19 0.5681810649766184
9 20 1.2820821827544986
9 21 1.3840680567227672
9 22 1.53704686767517
9 23 2.0979691745006477
9 24 2.2509479854530503
9 25 2.6078985443419906
9 26 2.9138561662467963
9 27 2.8118702922785275
9 28 2.4549197333895876
9 29 2.505912670373722
9 30 3.0668349771991994
9 31 3.372792599104005
9 32 3.372792599104005
9 33 3.168820851167468
9 34 3.168820851167468
9 35 2.8118702922785275
9 36 2.505912670373722
9 37 2.4549197333895876
9 38 2.2509479854530503
9 39 2.046976237516513
9 40 1.8939974265641104
9 41 1.6900256786275731
9 42 1.4350609937069017
9 43 1.2310892457703644
9 44 1.4350609937069017
9 45 1.3840680567227672
9 46 1.0781104348179613
9 47 0.6191740019607528
10 0 1.3816756920136484
10 1 2.0445838728073946
10 2 1.483661565981917
10 3 1.2286968810612455
10 4 1.9425979988391258
10 5 1.7386262509025885
10 6 1.2286968810612455
10 7 0.5657887002674996
10 8 0.6167816372516338
10 9 0.310824015346828
10 10 0.05585933042615654
10 11 0.19910535449451494
10 12 0.14811241751038073
10 13 0.4030771024310522
10 14 0.4540700394151864
10 15 0.10685226741029075
10 16 0.00486639344202211
10 17 0.310824015346828
10 18 0.5147957632833653
10 19 0.310824015346828
10 20 1.0247251331247083
10 21 1.126711007092977
10 22 1.2796898180453797
10 23 1.8406121248708571
10 24 1.99359093582326
10 25 2.3505414947122003
10 26 2.656499116617006
10 27 2.5545132426487376
10 28 2.1975626837597972
10 29 2.2485556207439314
10 30 2.809477927569409
10 31 3.1154355494742147
10 32 3.1154355494742147
10 33 2.9114638015376775
10 34 2.9114638015376775
10 35 2.5545132426487376
10 36 2.2485556207439314
10 37 2.1975626837597972
10 38 1.99359093582326
10 39 1.789619187886723
10 40 1.63664037693432
10 41 1.4326686289977828
10 42 1.1777039440771113
10 43 0.973732196140574
10 44 1.1777039440771113
10 45 1.126711007092977
10 46 0.8207533851881711
10 47 0.36181695233096245
11 0 1.3816756920136484
11 1 2.0445838728073946
11 2 1.483661565981917
11 3 1.2286968810612455
11 4 1.9425979988391258
11 5 1.7386262509025885
11 6 1.2286968810612455
11 7 0.5657887002674996
11 8 0.6167816372516338
11 9 0.310824015346828
11 10 0.05585933042615654
11 11 0.19910535449451494
11 12 0.14811241751038073
11 13 0.4030771024310522
11 14 0.4540700394151864
11 15 0.10685226741029075
11 16 0.00486639344202211
11 17 0.310824015346828
11 18 0.5147957632833653
11 19 0.310824015346828
11 20 1.0247251331247083
11 21 1.126711007092977
11 22 1.2796898180453797
11 23 1.8406121248708571
11 24 1.99359093582326
11 25 2.3505414947122003
11 26 2.656499116617006
11 27 2.5545132426487376
11 28 2.1975626837597972
11 29 2.2485556207439314
11 30 2.809477927569409
11 31 3.1154355494742147
11 32 3.1154355494742147
11 33 2.9114638015376775
11 34 2.9114638015376775
11 35 2.5545132426487376
11 36 2.2485556207439314
11 37 2.1975626837597972
11 38 1.99359093582326
11 39 1.789619187886723
11 40 1.63664037693432
11 41 1.4326686289977828
11 42 1.1777039440771113
11 43 0.973732196140574
11 44 1.1777039440771113
11 45 1.126711007092977
11 46 0.8207533851881711
11 47 0.36181695233096245
12 0 1.6390327416434387
12 1 2.3019409224371845
12 2 1.7410186156117073
12 3 1.4860539306910359
12 4 2.199955048468916
12 5 1.9959833005323788
12 6 1.4860539306910359
12 7 0.82314574989729
12 8 0.8741386868814242
12 9 0.5681810649766184
12 10 0.3132163800559469
12 11 0.058251695135275394
12 12 0.1092446321194096
12 13 0.14572005280126188
12 14 0.1967129897853961
12 15 0.3642093170400811
12 16 0.26222344307181245
12 17 0.5681810649766184
12 18 0.7721528129131556
12 19 0.5681810649766184
12 20 1.2820821827544986
12 21 1.3840680567227672
12 22 1.53704686767517
12 23 2.0979691745006477
12 24 2.2509479854530503
12 25 2.6078985443419906
12 26 2.9138561662467963
12 27 2.8118702922785275
12 28 2.4549197333895876
12 29 2.505912670373722
12 30 3.0668349771991994
12 31 3.372792599104005
12 32 3.372792599104005
12 33 3.168820851167468
12 34 3.168820851167468
12 35 2.8118702922785275
12 36 2.505912670373722
12 37 2.4549197333895876
12 38 2.2509479854530503
12 39 2.046976237516513
12 40 1.8939974265641104
12 41 1.6900256786275731
12 42 1.4350609937069017
12 43 1.2310892457703644
12 44 1.4350609937069017
12 45 1.3840680567227672
12 46 1.0781104348179613
12 47 0.6191740019607528
13 0 1.6390327416434387
13 1 2.3019409224371845
13 2 1.7410186156117073
13 3 1.4860539306910359
13 4 2.199955048468916
13 5 1.9959833005323788
13 6 1.4860539306910359
13 7 0.82314574989729
13 8 0.8741386868814242
13 9 0.5681810649766184
13 10 0.3132163800559469
13 11 0.058251695135275394
13 12 0.1092446321194096
13 13 0.14572005280126188
13 14 0.1967129897853961
13 15 0.3642093170400811
13 16 0.26222344307181245
13 17 0.5681810649766184
13 18 0.7721528129131556
13 19 0.5681810649766184
13 20 1.2820821827544986
13 21 1.3840680567227672
13 22 1.53704686767517
13 23 2.0979691745006477
13 24 2.2509479854530503
13 25 2.6078985443419906
13 26 2.9138561662467963
13 27 2.8118702922785275
13 28 2.4549197333895876
13 29 2.505912670373722
13 30 3.0668349771991994
13 31 3.372792599104005
13 32 3.372792599104005
13 33 3.168820851167468
13 34 3.168820851167468
13 35 2.8118702922785275
13 36 2.505912670373722
13 37 2.4549197333895876
13 38 2.2509479854530503
13 39 2.046976237516513
13 40 1.8939974265641104
13 41 1.6900256786275731
13 42 1.4350609937069017
13 43 1.2310892457703644
13 44 1.4350609937069017
13 45 1.3840680567227672
13 46 1.0781104348179613
13 47 0.6191740019607528
14 0 1.5746934792359912
14 1 2.2376016600297373
14 2 1.6766793532042599
14 3 1.4217146682835884
14 4 2.135615786061469
14 5 1.9316440381249314
14 6 1.4217146682835884
14 7 0.7588064874898425
14 8 0.8097994244739767
14 9 0.5038418025691709
14 10 0.2488771176484994
14 11 0.006087567272172079
14 12 0.04490536971196213
14 13 0.21005931520870935
14 14 0.26105225219284356
14 15 0.2998700546326336
14 16 0.19788418066436497
14 17 0.5038418025691709
14 18 0.7078135505057082
14 19 0.5038418025691709
14 20 1.2177429203470511
14 21 1.3197287943153198
14 22 1.4727076052677226
14 23 2.0336299120932
14 24 2.186608723045603
14 25 2.543559281934543
14 26 2.8495169038393486
14 27 2.74753102987108
14 28 2.3905804709821403
14 29 2.4415734079662745
14 30 3.0024957147917517
14 31 3.308453336696558
14 32 3.308453336696558
14 33 3.10448158876002
14 34 3.10448158876002
14 35 2.74753102987108
14 36 2.4415734079662745
14 37 2.3905804709821403
14 38 2.186608723045603
14 39 1.9826369751090658
14 40 1.8296581641566627
14 41 1.6256864162201257
14 42 1.370721731299454
14 43 1.166749983362917
14 44 1.370721731299454
14 45 1.3197287943153198
14 46 1.013771172410514
14 47 0.5548347395533053
15 0 1.446014954421096
15 1 2.108923135214842
15 2 1.5480008283893647
15 3 1.2930361434686932
15 4 2.0069372612465735
15 5 1.8029655133100362
15 6 1.2930361434686932
15 7 0.6301279626749473
15 8 0.6811208996590815
15 9 0.3751632777542757
15 10 0.12019859283360423
15 11 0.13476609208706725
15 12 0.08377315510293304
15 13 0.3387378400236045
15 14 0.3897307770077387
15 15 0.17119152981773844
15 16 0.0692056558494698
15 17 0.3751632777542757
15 18 0.579135025690813
15 19 0.3751632777542757
15 20 1.089064395532156
15 21 1.1910502695004246
15 22 1.3440290804528274
15 23 1.9049513872783048
15 24 2.0579301982307077
15 25 2.414880757119648
15 26 2.7208383790244537
15 27 2.618852505056185
15 28 2.261901946167245
15 29 2.312894883151379
15 30 2.8738171899768568
15 31 3.1797748118816624
15 32 3.1797748118816624
15 33 2.975803063945125
15 34 2.975803063945125
15 35 2.618852505056185
15 36 2.312894883151379
15 37 2.261901946167245
15 38 2.0579301982307077
15 39 1.8539584502941706
15 40 1.7009796393417678
15 41 1.4970078914052305
15 42 1.242043206484559
15 43 1.0380714585480217
15 44 1.242043206484559
15 45 1.1910502695004246
15 46 0.8850926475956188
15 47 0.42615621473841014
16 0 0.9313008551615155
16 1 1.5942090359552614
16 2 1.033286729129784
16 3 0.7783220442091126
16 4 1.4922231619869928
16 5 1.2882514140504555
16 6 0.7783220442091126
16 7 0.11541386341536664
16 8 0.16640680039950084
16 9 0.13955082150530496
16 10 0.39451550642597644
16 11 0.6494801913466479
16 12 0.5984872543625137
16 13 0.8534519392831852
16 14 0.9044448762673194
16 15 0.34352256944184223
16 16 0.44550844341011087
16 17 0.13955082150530496
16 18 0.06442092643123232
16 19 0.13955082150530496
16 20 0.5743502962725753
16 21 0.6763361702408439
16 22 0.8293149811932469
16 23 1.3902372880187241
16 24 1.543216098971127
16 25 1.9001666578600673
16 26 2.206124279764873
16 27 2.104138405796604
16 28 1.7471878469076643
16 29 1.7981807838917985
16 30 2.359103090717276
16 31 2.6650607126220818
16 32 2.6650607126220818
16 33 2.4610889646855445
16 34 2.4610889646855445
16 35 2.104138405796604
16 36 1.7981807838917985
16 37 1.7471878469076643
16 38 1.543216098971127
16 39 1.33924435103459
16 40 1.186265540082187
16 41 0.9822937921456497
16 42 0.7273291072249782
16 43 0.5233573592884411
16 44 0.7273291072249782
16 45 0.6763361702408439
16 46 0.3703785483360381
16 47 0.08855788452117053
17 0 1.0599793799764106
17 1 1.7228875607701566
17 2 1.1619652539446792
17 3 0.9070005690240077
17 4 1.620901686801888
17 5 1.4169299388653507
17 6 0.9070005690240077
17 7 0.2440923882302618
17 8 0.295085325214396
17 9 0.010872296690409788
17 10 0.26583698161108127
17 11 0.5208016665317527
17 12 0.46980872954761854
17 13 0.72477341446829
17 14 0.7757663514524242
17 15 0.21484404462694706
17 16 0.3168299185952157
17 17 0.010872296690409788
17 18 0.19309945124612748
17 19 0.010872296690409788
17 20 0.7030288210874704
17 21 0.8050146950557391
17 22 0.957993506008142
17 23 1.5189158128336193
17 24 1.6718946237860224
17 25 2.0288451826749623
17 26 2.334802804579768
17 27 2.2328169306114996
17 28 1.8758663717225597
17 29 1.9268593087066939
17 30 2.487781615532171
17 31 2.793739237436977
17 32 2.793739237436977
17 33 2.5897674895004394
17 34 2.5897674895004394
17 35 2.2328169306114996
17 36 1.9268593087066939
17 37 1.8758663717225597
17 38 1.6718946237860224
17 39 1.467922875849485
17 40 1.314944064897082
17 41 1.110972316960545
17 42 0.8560076320398734
17 43 0.6520358841033362
17 44 0.8560076320398734
17 45 0.8050146950557391
17 46 0.4990570731509333
17 47 0.04012064029372464
18 0 0.6096045431242777
18 1 1.2725127239180236
18 2 0.7115904170925462
18 3 0.45662573217187474
18 4 1.170526849949755
18 5 0.9665551020132177
18 6 0.45662573217187474
18 7 0.20628244862187117
18 8 0.15528951163773697
18 9 0.46124713354254276
18 10 0.7162118184632142
18 11 0.9711765033838857
18 12 0.9201835663997515
18 13 1.175148251320423
18 14 1.2261411883045572
18 15 0.66521888147908
18 16 0.7672047554473487
18 17 0.46124713354254276
18 18 0.2572753856060055
18 19 0.46124713354254276
18 20 0.2526539842353375
18 21 0.3546398582036061
18 22 0.5076186691560091
18 23 1.0685409759814863
18 24 1.2215197869338894
18 25 1.5784703458228293
18 26 1.8844279677276352
18 27 1.7824420937593666
18 28 1.4254915348704267
18 29 1.4764844718545609
18 30 2.0374067786800385
18 31 2.3433644005848437
18 32 2.3433644005848437
18 33 2.139392652648307
18 34 2.139392652648307
18 35 1.7824420937593666
18 36 1.4764844718545609
18 37 1.4254915348704267
18 38 1.2215197869338894
18 39 1.0175480389973521
18 40 0.8645692280449492
18 41 0.6605974801084119
18 42 0.4056327951877404
18 43 0.2016610472512032
18 44 0.4056327951877404
18 45 0.3546398582036061
18 46 0.04868223629880031
18 47 0.41025419655840833
19 0 0.22356896867959222
19 1 0.8864771494733382
19 2 0.32555484264786083
19 3 0.07059015772718932
19 4 0.7844912755050696
19 5 0.5805195275685323
19 6 0.07059015772718932
19 7 0.5923180230665566
19 8 0.5413250860824224
19 9 0.8472827079872282
19 10 1.1022473929078997
19 11 1.3572120778285712
19 12 1.306219140844437
19 13 1.5611838257651085
19 14 1.6121767627492427
19 15 1.0512544559237655
19 16 1.1532403298920342
19 17 0.8472827079872282
19 18 0.6433109600506909
19 19 0.8472827079872282
19 20 0.1333815902093479
19 21 0.03139571624107931
19 22 0.12158309471132363
19 23 0.682505401536801
19 24 0.8354842124892039
19 25 1.192434771378144
19 26 1.4983923932829497
19 27 1.396406519314681
19 28 1.0394559604257412
19 29 1.0904488974098754
19 30 1.6513712042353528
19 31 1.9573288261401585
19 32 1.9573288261401585
19 33 1.7533570782036212
19 34 1.7533570782036212
19 35 1.396406519314681
19 36 1.0904488974098754
19 37 1.0394559604257412
19 38 0.8354842124892039
19 39 0.6315124645526666
19 40 0.4785336536002638
19 41 0.2745619056637265
19 42 0.019597220743055005
19 43 0.1843745271934822
19 44 0.019597220743055005
19 45 0.03139571624107931
19 46 0.3373533381458851
19 47 0.7962897710030937
20 0 0.030551181457249513
20 1 0.6934593622509955
20 2 0.13253705542551814
20 3 0.1224276294951534
20 4 0.5914734882827268
20 5 0.3875017403461896
20 6 0.1224276294951534
20 7 0.7853358102888993
20 8 0.7343428733047651
20 9 1.040300495209571
20 10 1.2952651801302424
20 11 1.5502298650509139
20 12 1.4992369280667797
20 13 1.7542016129874511
20 14 1.8051945499715853
20 15 1.2442722431461082
20 16 1.3462581171143768
20 17 1.040300495209571
20 18 0.8363287472730336
20 19 1.040300495209571
20 20 0.3263993774316906
20 21 0.22441350346342204
20 22 0.0714346925110191
20 23 0.48948761431445825
20 24 0.6424664252668612
20 25 0.9994169841558013
20 26 1.305374606060607
20 27 1.2033887320923384
20 28 0.8464381732033984
20 29 0.8974311101875326
20 30 1.4583534170130101
20 31 1.7643110389178158
20 32 1.7643110389178158
20 33 1.5603392909812785
20 34 1.5603392909812785
20 35 1.2033887320923384
20 36 0.8974311101875326
20 37 0.8464381732033984
20 38 0.6424664252668612
20 39 0.43849467733032393
20 40 0.28551586637792103
20 41 0.08154411844138382
20 42 0.17342056647928772
20 43 0.37739231441582494
20 44 0.17342056647928772
20 45 0.22441350346342204
20 46 0.5303711253682278
20 47 0.9893075582254365
21 0 0.29114513057998836
21 1 0.3717630502137576
21 2 0.18915925661171973
21 3 0.44412394153239126
21 4 0.26977717624548897
21 5 0.06580542830895175
21 6 0.44412394153239126
21 7 1.1070321223261372
21 8 1.056039185342003
21 9 1.3619968072468087
21 10 1.6169614921674802
21 11 1.8719261770881517
21 12 1.8209332401040175
21 13 2.075897925024689
21 14 2.1268908620088234
21 15 1.565968555183346
21 16 1.6679544291516146
21 17 1.3619968072468087
21 18 1.1580250593102714
21 19 1.3619968072468087
21 20 0.6480956894689285
21 21 0.5461098155006598
21 22 0.39313100454825695
21 23 0.1677913022772204
21 24 0.3207701132296233
21 25 0.6777206721185633
21 26 0.9836782940233693
21 27 0.8816924200551006
21 28 0.5247418611661605
21 29 0.5757347981502947
21 30 1.1366571049757723
21 31 1.442614726880578
21 32 1.442614726880578
21 33 1.2386429789440407
21 34 1.2386429789440407
21 35 0.8816924200551006
21 36 0.5757347981502947
21 37 0.5247418611661605
21 38 0.3207701132296233
21 39 0.11679836529308607
21 40 0.03618044565931683
21 41 0.24015219359585405
21 42 0.4951168785165256
21 43 0.6990886264530628
21 44 0.4951168785165256
21 45 0.5461098155006598
21 46 0.8520674374054658
21 47 1.3110038702626743
22 0 0.033788080950198064
22 1 0.6291200998435479
22 2 0.06819779301807055
22 3 0.18676689190260098
22 4 0.5271342258752792
22 5 0.32316247793874203
22 6 0.18676689190260098
22 7 0.8496750726963469
22 8 0.7986821357122127
22 9 1.1046397576170184
22 10 1.3596044425376899
22 11 1.6145691274583613
22 12 1.5635761904742271
22 13 1.8185408753948986
22 14 1.8695338123790328
22 15 1.3086115055535557
22 16 1.4105973795218243
22 17 1.1046397576170184
22 18 0.9006680096804812
22 19 1.1046397576170184
22 20 0.3907386398391382
22 21 0.2887527658708696
22 22 0.13577395491846667
22 23 0.42514835190701067
22 24 0.5781271628594136
22 25 0.9350777217483537
22 26 1.2410353436531596
22 27 1.139049469684891
22 28 0.7820989107959508
22 29 0.833091847780085
22 30 1.3940141546055627
22 31 1.6999717765103683
22 32 1.6999717765103683
22 33 1.496000028573831
22 34 1.496000028573831
