x y
0 0.0010623528538358897
1 0.6639705336475819
2 0.1030482268221045
3 -0.15191645809856702
4 0.5619846596793132
5 0.358012911742776
6 -0.15191645809856702
7 -0.8148246388923129
8 -0.7638317019081787
9 -1.0697893238129845
10 -1.324754008733656
11 -1.5797186936543275
12 -1.5287257566701933
13 -1.7836904415908648
14 -1.834683378574999
15 -1.2737610717495218
16 -1.3757469457177904
17 -1.0697893238129845
18 -0.8658175758764473
19 -1.0697893238129845
20 -0.35588820603510424
21 -0.25390233206683566
22 -0.10092352111443272
23 0.45999878571104463
24 0.6129775966634475
25 0.9699281555523876
26 1.2758857774571934
27 1.1738999034889248
28 0.8169493445999848
29 0.867942281584119
30 1.4288645884095965
31 1.7348222103144022
32 1.7348222103144022
33 1.530850462377865
34 1.530850462377865
35 1.1738999034889248
36 0.867942281584119
37 0.8169493445999848
38 0.6129775966634475
39 0.4090058487269103
40 0.2560270377745074
41 0.05205528983797019
42 -0.20290939508270134
43 -0.40688114301923856
44 -0.20290939508270134
45 -0.25390233206683566
46 -0.5598599539716415
47 -1.01879638682885
