x y
100 0.7007757056
120 0.7194730077
140 0.7235369364
160 0.7235369364
180 0.7235369364
200 0.7235369364
220 0.7318696996
240 0.7318696996
260 0.7318696996
280 0.7318696996
300 0.7383936313
