0.8178145087 0.6254213483
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8150557621 0.6158707865
0.8139405204 0.6150280899
0.8139405204 0.6150280899
0.8142025174 0.6087078652
0.8147103085 0.6082865169
0.8125117415 0.6074438202
0.8125117415 0.6074438202
0.8141441098 0.5998595506
0.8115282518 0.6011235955
0.8115282518 0.6011235955
0.8115282518 0.6011235955
0.8140693885 0.596488764
0.8119725221 0.5810393258
0.8136964673 0.5790730337
0.8094481937 0.572752809
0.8189813868 0.5623595506
0.8209205021 0.5511235955
0.8121387283 0.5525280899
0.8054202837 0.5342696629
0.8235553595 0.5244382022
0.8253851798 0.4740168539
0.8192412596 0.4640449438
