0.6322989656 0.5323033708
0.645915091 0.5085674157
0.6404315529 0.5085674157
0.6350403367 0.5085674157
0.6216675157 0.5141853933
0.6382447378 0.5025280899
0.6461566551 0.4970505618
0.6341333333 0.5009831461
0.6181015453 0.5112359551
0.6204417052 0.508988764
0.6195856874 0.5082865169
0.6195856874 0.5082865169
0.6204039358 0.5047752809
0.6204039358 0.5047752809
0.6792796439 0.471488764
0.6634222309 0.4786516854
0.6389351082 0.4853932584
0.6145467323 0.4912921348
0.6145467323 0.4912921348
0.6446759259 0.4693820225
0.6114852889 0.4845505618
0.6437475653 0.4641853933
0.6134969325 0.4775280899
0.6114348143 0.4716292135
0.6383654037 0.4519662921
0.7303427419 0.4070224719
0.6796733212 0.4207865169
0.6058506543 0.4421348315
0.615879397 0.4303370787
0.6408101702 0.4176966292
0.6207472344 0.4176966292
0.6151224707 0.4056179775
0.6359223301 0.3679775281
0.6019590383 0.3797752809
