0.7906976744 0.4154494382
0.7893611334 0.414747191
0.7893611334 0.414747191
0.7893611334 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7750656168 0.414747191
0.7742782152 0.4143258427
0.7742782152 0.4143258427
0.7908496732 0.4078651685
0.7767976477 0.4081460674
0.7741416309 0.4053370787
0.7889447236 0.3969101124
0.7899135447 0.3849719101
0.7693169093 0.3859550562
0.7845832088 0.3688202247
0.7834087481 0.364747191
0.7856269113 0.3608146067
0.786316776 0.353511236
0.7878498728 0.3478932584
0.7717492984 0.3476123596
0.7798577312 0.2925561798
